x, y, T, Tex,
0.046875, 0.328125, 0.022971, 0.022969,
0.046875, 0.343750, 0.021063, 0.021061,
0.046875, 0.359375, 0.019104, 0.019102,
0.046875, 0.375000, 0.017099, 0.017097,
0.046875, 0.390625, 0.015053, 0.015051,
0.046875, 0.406250, 0.012970, 0.012969,
0.046875, 0.421875, 0.010857, 0.010856,
0.046875, 0.437500, 0.008717, 0.008716,
0.046875, 0.453125, 0.006556, 0.006556,
0.046875, 0.468750, 0.004380, 0.004379,
0.046875, 0.484375, 0.002192, 0.002192,
0.046875, 0.500000, 0.000000, 0.000000,
0.062500, 0.000000, 0.058599, 0.058594,
0.062500, 0.015625, 0.058528, 0.058523,
0.062500, 0.031250, 0.058317, 0.058312,
0.062500, 0.046875, 0.057965, 0.057960,
0.062500, 0.062500, 0.057473, 0.057468,
0.062500, 0.078125, 0.056843, 0.056838,
0.062500, 0.093750, 0.056076, 0.056071,
0.062500, 0.109375, 0.055173, 0.055169,
0.062500, 0.125000, 0.054138, 0.054134,
0.062500, 0.140625, 0.052973, 0.052968,
0.062500, 0.156250, 0.051680, 0.051675,
0.062500, 0.171875, 0.050262, 0.050258,
0.062500, 0.187500, 0.048723, 0.048719,
0.062500, 0.203125, 0.047067, 0.047063,
0.062500, 0.218750, 0.045298, 0.045294,
0.062500, 0.234375, 0.043419, 0.043415,
0.062500, 0.250000, 0.041436, 0.041432,
0.062500, 0.265625, 0.039353, 0.039349,
0.062500, 0.281250, 0.037175, 0.037171,
0.062500, 0.296875, 0.034907, 0.034904,
0.062500, 0.312500, 0.032556, 0.032553,
0.062500, 0.328125, 0.030126, 0.030123,
0.062500, 0.343750, 0.027623, 0.027621,
0.062500, 0.359375, 0.025054, 0.025052,
0.062500, 0.375000, 0.022425, 0.022423,
0.062500, 0.390625, 0.019741, 0.019740,
0.062500, 0.406250, 0.017010, 0.017009,
0.062500, 0.421875, 0.014238, 0.014237,
0.062500, 0.437500, 0.011432, 0.011431,
0.062500, 0.453125, 0.008598, 0.008597,
0.062500, 0.468750, 0.005744, 0.005743,
0.062500, 0.484375, 0.002875, 0.002875,
0.062500, 0.500000, 0.000000, 0.000000,
0.078125, 0.000000, 0.072028, 0.072021,
0.078125, 0.015625, 0.071941, 0.071935,
0.078125, 0.031250, 0.071681, 0.071675,
0.078125, 0.046875, 0.071248, 0.071242,
0.078125, 0.062500, 0.070644, 0.070638,
0.078125, 0.078125, 0.069869, 0.069863,
0.078125, 0.093750, 0.068926, 0.068920,
0.078125, 0.109375, 0.067817, 0.067811,
0.078125, 0.125000, 0.066545, 0.066539,
0.078125, 0.140625, 0.065112, 0.065107,
0.078125, 0.156250, 0.063523, 0.063517,
0.078125, 0.171875, 0.061780, 0.061775,
0.078125, 0.187500, 0.059889, 0.059884,
0.078125, 0.203125, 0.057853, 0.057848,
0.078125, 0.218750, 0.055678, 0.055673,
0.078125, 0.234375, 0.053369, 0.053364,
0.078125, 0.250000, 0.050931, 0.050927,
0.078125, 0.265625, 0.048371, 0.048367,
0.078125, 0.281250, 0.045694, 0.045690,
0.078125, 0.296875, 0.042907, 0.042903,
0.078125, 0.312500, 0.040017, 0.040013,
0.078125, 0.328125, 0.037030, 0.037026,
0.078125, 0.343750, 0.033954, 0.033951,
0.078125, 0.359375, 0.030796, 0.030793,
0.078125, 0.375000, 0.027564, 0.027561,
0.078125, 0.390625, 0.024265, 0.024263,
0.078125, 0.406250, 0.020909, 0.020907,
0.078125, 0.421875, 0.017501, 0.017500,
0.078125, 0.437500, 0.014052, 0.014051,
0.078125, 0.453125, 0.010569, 0.010568,
0.078125, 0.468750, 0.007060, 0.007059,
0.078125, 0.484375, 0.003534, 0.003534,
0.078125, 0.500000, 0.000000, 0.000000,
0.093750, 0.000000, 0.084969, 0.084961,
0.093750, 0.015625, 0.084866, 0.084859,
0.093750, 0.031250, 0.084559, 0.084552,
0.093750, 0.046875, 0.084049, 0.084041,
0.093750, 0.062500, 0.083336, 0.083328,
0.093750, 0.078125, 0.082422, 0.082415,
0.093750, 0.093750, 0.081310, 0.081303,
0.093750, 0.109375, 0.080002, 0.079994,
0.093750, 0.125000, 0.078501, 0.078494,
0.093750, 0.140625, 0.076811, 0.076804,
0.093750, 0.156250, 0.074936, 0.074929,
0.093750, 0.171875, 0.072880, 0.072873,
0.093750, 0.187500, 0.070649, 0.070642,
0.093750, 0.203125, 0.068247, 0.068241,
0.093750, 0.218750, 0.065682, 0.065676,
0.093750, 0.234375, 0.062958, 0.062952,
0.093750, 0.250000, 0.060082, 0.060076,
0.093750, 0.265625, 0.057061, 0.057056,
0.093750, 0.281250, 0.053904, 0.053899,
0.093750, 0.296875, 0.050616, 0.050611,
0.093750, 0.312500, 0.047206, 0.047202,
0.093750, 0.328125, 0.043683, 0.043679,
0.093750, 0.343750, 0.040054, 0.040050,
0.093750, 0.359375, 0.036329, 0.036325,
0.093750, 0.375000, 0.032516, 0.032513,
0.093750, 0.390625, 0.028625, 0.028622,
0.093750, 0.406250, 0.024665, 0.024663,
0.093750, 0.421875, 0.020646, 0.020644,
0.093750, 0.437500, 0.016577, 0.016575,
0.093750, 0.453125, 0.012467, 0.012466,
0.093750, 0.468750, 0.008328, 0.008328,
0.093750, 0.484375, 0.004169, 0.004169,
0.093750, 0.500000, 0.000000, 0.000000,
0.109375, 0.000000, 0.097421, 0.097412,
0.109375, 0.015625, 0.097304, 0.097295,
0.109375, 0.031250, 0.096952, 0.096943,
0.109375, 0.046875, 0.096367, 0.096358,
0.109375, 0.062500, 0.095549, 0.095540,
0.109375, 0.078125, 0.094501, 0.094493,
0.109375, 0.093750, 0.093226, 0.093218,
0.109375, 0.109375, 0.091726, 0.091718,
0.109375, 0.125000, 0.090005, 0.089997,
0.109375, 0.140625, 0.088068, 0.088060,
0.109375, 0.156250, 0.085918, 0.085910,
0.109375, 0.171875, 0.083561, 0.083553,
0.109375, 0.187500, 0.081003, 0.080995,
0.109375, 0.203125, 0.078249, 0.078242,
0.109375, 0.218750, 0.075307, 0.075301,
0.109375, 0.234375, 0.072184, 0.072178,
0.109375, 0.250000, 0.068887, 0.068881,
0.109375, 0.265625, 0.065424, 0.065418,
0.109375, 0.281250, 0.061803, 0.061798,
0.109375, 0.296875, 0.058034, 0.058028,
0.109375, 0.312500, 0.054124, 0.054119,
0.109375, 0.328125, 0.050084, 0.050080,
0.109375, 0.343750, 0.045924, 0.045920,
0.109375, 0.359375, 0.041653, 0.041649,
0.109375, 0.375000, 0.037281, 0.037278,
0.109375, 0.390625, 0.032820, 0.032817,
0.109375, 0.406250, 0.028280, 0.028277,
0.109375, 0.421875, 0.023671, 0.023669,
0.109375, 0.437500, 0.019006, 0.019004,
0.109375, 0.453125, 0.014295, 0.014293,
0.109375, 0.468750, 0.009549, 0.009548,
0.109375, 0.484375, 0.004780, 0.004780,
0.109375, 0.500000, 0.000000, 0.000000,
0.125000, 0.000000, 0.109385, 0.109375,
0.125000, 0.015625, 0.109253, 0.109243,
0.125000, 0.031250, 0.108858, 0.108848,
0.125000, 0.046875, 0.108201, 0.108191,
0.125000, 0.062500, 0.107283, 0.107273,
0.125000, 0.078125, 0.106107, 0.106097,
0.125000, 0.093750, 0.104675, 0.104665,
0.125000, 0.109375, 0.102991, 0.102981,
0.125000, 0.125000, 0.101059, 0.101049,
0.125000, 0.140625, 0.098883, 0.098874,
0.125000, 0.156250, 0.096469, 0.096460,
0.125000, 0.171875, 0.093823, 0.093814,
0.125000, 0.187500, 0.090950, 0.090942,
0.125000, 0.203125, 0.087859, 0.087851,
0.125000, 0.218750, 0.084556, 0.084548,
0.125000, 0.234375, 0.081049, 0.081042,
0.125000, 0.250000, 0.077347, 0.077340,
0.125000, 0.265625, 0.073459, 0.073452,
0.125000, 0.281250, 0.069393, 0.069387,
0.125000, 0.296875, 0.065161, 0.065155,
0.125000, 0.312500, 0.060771, 0.060765,
0.125000, 0.328125, 0.056235, 0.056230,
0.125000, 0.343750, 0.051564, 0.051559,
0.125000, 0.359375, 0.046768, 0.046764,
0.125000, 0.375000, 0.041860, 0.041856,
0.125000, 0.390625, 0.036851, 0.036847,
0.125000, 0.406250, 0.031753, 0.031750,
0.125000, 0.421875, 0.026578, 0.026576,
0.125000, 0.437500, 0.021340, 0.021338,
0.125000, 0.453125, 0.016050, 0.016049,
0.125000, 0.468750, 0.010722, 0.010721,
0.125000, 0.484375, 0.005367, 0.005367,
0.125000, 0.500000, 0.000000, 0.000000,
0.140625, 0.000000, 0.120861, 0.120850,
0.140625, 0.015625, 0.120715, 0.120704,
0.140625, 0.031250, 0.120279, 0.120268,
0.140625, 0.046875, 0.119553, 0.119542,
0.140625, 0.062500, 0.118539, 0.118528,
0.140625, 0.078125, 0.117239, 0.117228,
0.140625, 0.093750, 0.115657, 0.115646,
0.140625, 0.109375, 0.113796, 0.113785,
0.140625, 0.125000, 0.111661, 0.111650,
0.140625, 0.140625, 0.109257, 0.109247,
0.140625, 0.156250, 0.106590, 0.106580,
0.140625, 0.171875, 0.103666, 0.103656,
0.140625, 0.187500, 0.100492, 0.100483,
0.140625, 0.203125, 0.097076, 0.097067,
0.140625, 0.218750, 0.093427, 0.093418,
0.140625, 0.234375, 0.089552, 0.089544,
0.140625, 0.250000, 0.085462, 0.085454,
0.140625, 0.265625, 0.081165, 0.081158,
0.140625, 0.281250, 0.076673, 0.076666,
0.140625, 0.296875, 0.071997, 0.071990,
0.140625, 0.312500, 0.067147, 0.067140,
0.140625, 0.328125, 0.062135, 0.062129,
0.140625, 0.343750, 0.056973, 0.056968,
0.140625, 0.359375, 0.051675, 0.051670,
0.140625, 0.375000, 0.046251, 0.046247,
0.140625, 0.390625, 0.040717, 0.040713,
0.140625, 0.406250, 0.035084, 0.035081,
0.140625, 0.421875, 0.029367, 0.029364,
0.140625, 0.437500, 0.023579, 0.023577,
0.140625, 0.453125, 0.017734, 0.017732,
0.140625, 0.468750, 0.011846, 0.011845,
0.140625, 0.484375, 0.005930, 0.005930,
0.140625, 0.500000, 0.000000, 0.000000,
0.156250, 0.000000, 0.131848, 0.131836,
0.156250, 0.015625, 0.131690, 0.131677,
0.156250, 0.031250, 0.131213, 0.131201,
0.156250, 0.046875, 0.130421, 0.130409,
0.156250, 0.062500, 0.129315, 0.129303,
0.156250, 0.078125, 0.127897, 0.127885,
0.156250, 0.093750, 0.126171, 0.126159,
0.156250, 0.109375, 0.124141, 0.124129,
0.156250, 0.125000, 0.121812, 0.121801,
0.156250, 0.140625, 0.119189, 0.119178,
0.156250, 0.156250, 0.116280, 0.116269,
0.156250, 0.171875, 0.113090, 0.113079,
0.156250, 0.187500, 0.109628, 0.109618,
0.156250, 0.203125, 0.105902, 0.105892,
0.156250, 0.218750, 0.101920, 0.101911,
0.156250, 0.234375, 0.097693, 0.097684,
0.156250, 0.250000, 0.093231, 0.093222,
0.156250, 0.265625, 0.088544, 0.088536,
0.156250, 0.281250, 0.083644, 0.083636,
0.156250, 0.296875, 0.078542, 0.078535,
0.156250, 0.312500, 0.073251, 0.073244,
0.156250, 0.328125, 0.067784, 0.067777,
0.156250, 0.343750, 0.062153, 0.062147,
0.156250, 0.359375, 0.056372, 0.056367,
0.156250, 0.375000, 0.050456, 0.050451,
0.156250, 0.390625, 0.044418, 0.044414,
0.156250, 0.406250, 0.038274, 0.038270,
0.156250, 0.421875, 0.032037, 0.032034,
0.156250, 0.437500, 0.025722, 0.025720,
0.156250, 0.453125, 0.019346, 0.019344,
0.156250, 0.468750, 0.012923, 0.012922,
0.156250, 0.484375, 0.006469, 0.006469,
0.156250, 0.500000, 0.000000, 0.000000,
0.171875, 0.000000, 0.142347, 0.142334,
0.171875, 0.015625, 0.142176, 0.142163,
0.171875, 0.031250, 0.141662, 0.141649,
0.171875, 0.046875, 0.140807, 0.140793,
0.171875, 0.062500, 0.139612, 0.139599,
0.171875, 0.078125, 0.138082, 0.138068,
0.171875, 0.093750, 0.136218, 0.136205,
0.171875, 0.109375, 0.134026, 0.134014,
0.171875, 0.125000, 0.131512, 0.131499,
0.171875, 0.140625, 0.128681, 0.128668,
0.171875, 0.156250, 0.125539, 0.125527,
0.171875, 0.171875, 0.122096, 0.122084,
0.171875, 0.187500, 0.118358, 0.118346,
0.171875, 0.203125, 0.114335, 0.114324,
0.171875, 0.218750, 0.110036, 0.110026,
0.171875, 0.234375, 0.105473, 0.105463,
0.171875, 0.250000, 0.100655, 0.100645,
0.171875, 0.265625, 0.095595, 0.095586,
0.171875, 0.281250, 0.090304, 0.090296,
0.171875, 0.296875, 0.084796, 0.084788,
0.171875, 0.312500, 0.079084, 0.079077,
0.171875, 0.328125, 0.073181, 0.073174,
0.171875, 0.343750, 0.067102, 0.067096,
0.171875, 0.359375, 0.060861, 0.060856,
0.171875, 0.375000, 0.054474, 0.054469,
0.171875, 0.390625, 0.047955, 0.047951,
0.171875, 0.406250, 0.041321, 0.041317,
0.171875, 0.421875, 0.034588, 0.034584,
0.171875, 0.437500, 0.027771, 0.027768,
0.171875, 0.453125, 0.020887, 0.020885,
0.171875, 0.468750, 0.013952, 0.013951,
0.171875, 0.484375, 0.006985, 0.006984,
0.171875, 0.500000, 0.000000, 0.000000,
0.187500, 0.000000, 0.152358, 0.152344,
0.187500, 0.015625, 0.152175, 0.152160,
0.187500, 0.031250, 0.151625, 0.151610,
0.187500, 0.046875, 0.150709, 0.150695,
0.187500, 0.062500, 0.149431, 0.149417,
0.187500, 0.078125, 0.147792, 0.147778,
0.187500, 0.093750, 0.145798, 0.145784,
0.187500, 0.109375, 0.143452, 0.143438,
0.187500, 0.125000, 0.140761, 0.140747,
0.187500, 0.140625, 0.137730, 0.137717,
0.187500, 0.156250, 0.134368, 0.134355,
0.187500, 0.171875, 0.130682, 0.130670,
0.187500, 0.187500, 0.126681, 0.126669,
0.187500, 0.203125, 0.122375, 0.122364,
0.187500, 0.218750, 0.117775, 0.117763,
0.187500, 0.234375, 0.112890, 0.112879,
0.187500, 0.250000, 0.107734, 0.107723,
0.187500, 0.265625, 0.102318, 0.102308,
0.187500, 0.281250, 0.096655, 0.096646,
0.187500, 0.296875, 0.090760, 0.090751,
0.187500, 0.312500, 0.084646, 0.084638,
0.187500, 0.328125, 0.078328, 0.078320,
0.187500, 0.343750, 0.071821, 0.071814,
0.187500, 0.359375, 0.065142, 0.065135,
0.187500, 0.375000, 0.058305, 0.058299,
0.187500, 0.390625, 0.051328, 0.051323,
0.187500, 0.406250, 0.044227, 0.044223,
0.187500, 0.421875, 0.037020, 0.037017,
0.187500, 0.437500, 0.029724, 0.029721,
0.187500, 0.453125, 0.022356, 0.022353,
0.187500, 0.468750, 0.014934, 0.014932,
0.187500, 0.484375, 0.007476, 0.007475,
0.187500, 0.500000, 0.000000, 0.000000,
0.203125, 0.000000, 0.161881, 0.161865,
0.203125, 0.015625, 0.161686, 0.161670,
0.203125, 0.031250, 0.161101, 0.161086,
0.203125, 0.046875, 0.160129, 0.160113,
0.203125, 0.062500, 0.158770, 0.158755,
0.203125, 0.078125, 0.157029, 0.157014,
0.203125, 0.093750, 0.154910, 0.154895,
0.203125, 0.109375, 0.152418, 0.152403,
0.203125, 0.125000, 0.149558, 0.149544,
0.203125, 0.140625, 0.146339, 0.146324,
0.203125, 0.156250, 0.142766, 0.142752,
0.203125, 0.171875, 0.138850, 0.138836,
0.203125, 0.187500, 0.134599, 0.134586,
0.203125, 0.203125, 0.130024, 0.130011,
0.203125, 0.218750, 0.125136, 0.125124,
0.203125, 0.234375, 0.119946, 0.119934,
0.203125, 0.250000, 0.114467, 0.114456,
0.203125, 0.265625, 0.108713, 0.108702,
0.203125, 0.281250, 0.102696, 0.102686,
0.203125, 0.296875, 0.096432, 0.096423,
0.203125, 0.312500, 0.089936, 0.089928,
0.203125, 0.328125, 0.083223, 0.083215,
0.203125, 0.343750, 0.076310, 0.076303,
0.203125, 0.359375, 0.069213, 0.069206,
0.203125, 0.375000, 0.061949, 0.061943,
0.203125, 0.390625, 0.054536, 0.054531,
0.203125, 0.406250, 0.046992, 0.046987,
0.203125, 0.421875, 0.039334, 0.039330,
0.203125, 0.437500, 0.031581, 0.031578,
0.203125, 0.453125, 0.023753, 0.023751,
0.203125, 0.468750, 0.015867, 0.015866,
0.203125, 0.484375, 0.007943, 0.007942,
0.203125, 0.500000, 0.000000, 0.000000,
0.218750, 0.000000, 0.170915, 0.170898,
0.218750, 0.015625, 0.170709, 0.170693,
0.218750, 0.031250, 0.170092, 0.170076,
0.218750, 0.046875, 0.169065, 0.169049,
0.218750, 0.062500, 0.167631, 0.167615,
0.218750, 0.078125, 0.165793, 0.165777,
0.218750, 0.093750, 0.163555, 0.163540,
0.218750, 0.109375, 0.160924, 0.160908,
0.218750, 0.125000, 0.157905, 0.157890,
0.218750, 0.140625, 0.154505, 0.154490,
0.218750, 0.156250, 0.150734, 0.150719,
0.218750, 0.171875, 0.146599, 0.146584,
0.218750, 0.187500, 0.142111, 0.142097,
0.218750, 0.203125, 0.137280, 0.137267,
0.218750, 0.218750, 0.132119, 0.132106,
0.218750, 0.234375, 0.126640, 0.126627,
0.218750, 0.250000, 0.120855, 0.120843,
0.218750, 0.265625, 0.114780, 0.114768,
0.218750, 0.281250, 0.108427, 0.108417,
0.218750, 0.296875, 0.101814, 0.101804,
0.218750, 0.312500, 0.094955, 0.094946,
0.218750, 0.328125, 0.087868, 0.087859,
0.218750, 0.343750, 0.080569, 0.080561,
0.218750, 0.359375, 0.073076, 0.073068,
0.218750, 0.375000, 0.065406, 0.065400,
0.218750, 0.390625, 0.057580, 0.057574,
0.218750, 0.406250, 0.049614, 0.049609,
0.218750, 0.421875, 0.041529, 0.041525,
0.218750, 0.437500, 0.033344, 0.033341,
0.218750, 0.453125, 0.025078, 0.025076,
0.218750, 0.468750, 0.016753, 0.016751,
0.218750, 0.484375, 0.008386, 0.008386,
0.218750, 0.500000, 0.000000, 0.000000,
0.234375, 0.000000, 0.179461, 0.179443,
0.234375, 0.015625, 0.179245, 0.179227,
0.234375, 0.031250, 0.178597, 0.178579,
0.234375, 0.046875, 0.177518, 0.177501,
0.234375, 0.062500, 0.176013, 0.175995,
0.234375, 0.078125, 0.174083, 0.174066,
0.234375, 0.093750, 0.171733, 0.171717,
0.234375, 0.109375, 0.168970, 0.168954,
0.234375, 0.125000, 0.165800, 0.165784,
0.234375, 0.140625, 0.162231, 0.162215,
0.234375, 0.156250, 0.158270, 0.158255,
0.234375, 0.171875, 0.153929, 0.153914,
0.234375, 0.187500, 0.149216, 0.149202,
0.234375, 0.203125, 0.144144, 0.144130,
0.234375, 0.218750, 0.138725, 0.138712,
0.234375, 0.234375, 0.132972, 0.132959,
0.234375, 0.250000, 0.126898, 0.126886,
0.234375, 0.265625, 0.120519, 0.120507,
0.234375, 0.281250, 0.113849, 0.113838,
0.234375, 0.296875, 0.106905, 0.106894,
0.234375, 0.312500, 0.099703, 0.099693,
0.234375, 0.328125, 0.092261, 0.092252,
0.234375, 0.343750, 0.084597, 0.084589,
0.234375, 0.359375, 0.076729, 0.076722,
0.234375, 0.375000, 0.068677, 0.068670,
0.234375, 0.390625, 0.060459, 0.060453,
0.234375, 0.406250, 0.052095, 0.052090,
0.234375, 0.421875, 0.043605, 0.043601,
0.234375, 0.437500, 0.035011, 0.035008,
0.234375, 0.453125, 0.026332, 0.026330,
0.234375, 0.468750, 0.017590, 0.017589,
0.234375, 0.484375, 0.008806, 0.008805,
0.234375, 0.500000, 0.000000, 0.000000,
0.250000, 0.000000, 0.187518, 0.187500,
0.250000, 0.015625, 0.187293, 0.187274,
0.250000, 0.031250, 0.186615, 0.186597,
0.250000, 0.046875, 0.185489, 0.185471,
0.250000, 0.062500, 0.183915, 0.183897,
0.250000, 0.078125, 0.181899, 0.181881,
0.250000, 0.093750, 0.179444, 0.179426,
0.250000, 0.109375, 0.176557, 0.176540,
0.250000, 0.125000, 0.173244, 0.173227,
0.250000, 0.140625, 0.169515, 0.169498,
0.250000, 0.156250, 0.165376, 0.165360,
0.250000, 0.171875, 0.160840, 0.160824,
0.250000, 0.187500, 0.155916, 0.155901,
0.250000, 0.203125, 0.150616, 0.150601,
0.250000, 0.218750, 0.144954, 0.144939,
0.250000, 0.234375, 0.138942, 0.138928,
0.250000, 0.250000, 0.132596, 0.132583,
0.250000, 0.265625, 0.125930, 0.125917,
0.250000, 0.281250, 0.118960, 0.118949,
0.250000, 0.296875, 0.111705, 0.111694,
0.250000, 0.312500, 0.104180, 0.104169,
0.250000, 0.328125, 0.096404, 0.096394,
0.250000, 0.343750, 0.088396, 0.088387,
0.250000, 0.359375, 0.080174, 0.080167,
0.250000, 0.375000, 0.071760, 0.071753,
0.250000, 0.390625, 0.063173, 0.063167,
0.250000, 0.406250, 0.054434, 0.054428,
0.250000, 0.421875, 0.045563, 0.045559,
0.250000, 0.437500, 0.036583, 0.036579,
0.250000, 0.453125, 0.027515, 0.027512,
0.250000, 0.468750, 0.018380, 0.018378,
0.250000, 0.484375, 0.009201, 0.009200,
0.250000, 0.500000, 0.000000, 0.000000,
0.265625, 0.000000, 0.195088, 0.195068,
0.265625, 0.015625, 0.194853, 0.194833,
0.265625, 0.031250, 0.194148, 0.194129,
0.265625, 0.046875, 0.192976, 0.192957,
0.265625, 0.062500, 0.191339, 0.191320,
0.265625, 0.078125, 0.189241, 0.189222,
0.265625, 0.093750, 0.186687, 0.186669,
0.265625, 0.109375, 0.183684, 0.183665,
0.265625, 0.125000, 0.180237, 0.180220,
0.265625, 0.140625, 0.176357, 0.176340,
0.265625, 0.156250, 0.172052, 0.172035,
0.265625, 0.171875, 0.167332, 0.167316,
0.265625, 0.187500, 0.162209, 0.162193,
0.265625, 0.203125, 0.156696, 0.156680,
0.265625, 0.218750, 0.150805, 0.150790,
0.265625, 0.234375, 0.144550, 0.144536,
0.265625, 0.250000, 0.137948, 0.137934,
0.265625, 0.265625, 0.131013, 0.131000,
0.265625, 0.281250, 0.123762, 0.123750,
0.265625, 0.296875, 0.116214, 0.116202,
0.265625, 0.312500, 0.108385, 0.108374,
0.265625, 0.328125, 0.100295, 0.100285,
0.265625, 0.343750, 0.091964, 0.091955,
0.265625, 0.359375, 0.083411, 0.083402,
0.265625, 0.375000, 0.074657, 0.074649,
0.265625, 0.390625, 0.065723, 0.065717,
0.265625, 0.406250, 0.056631, 0.056625,
0.265625, 0.421875, 0.047402, 0.047398,
0.265625, 0.437500, 0.038060, 0.038056,
0.265625, 0.453125, 0.028625, 0.028622,
0.265625, 0.468750, 0.019122, 0.019120,
0.265625, 0.484375, 0.009572, 0.009572,
0.265625, 0.500000, 0.000000, 0.000000,
0.281250, 0.000000, 0.202169, 0.202148,
0.281250, 0.015625, 0.201925, 0.201905,
0.281250, 0.031250, 0.201195, 0.201175,
0.281250, 0.046875, 0.199980, 0.199960,
0.281250, 0.062500, 0.198284, 0.198264,
0.281250, 0.078125, 0.196110, 0.196090,
0.281250, 0.093750, 0.193463, 0.193444,
0.281250, 0.109375, 0.190351, 0.190332,
0.281250, 0.125000, 0.186779, 0.186761,
0.281250, 0.140625, 0.182758, 0.182740,
0.281250, 0.156250, 0.178297, 0.178279,
0.281250, 0.171875, 0.173406, 0.173388,
0.281250, 0.187500, 0.168097, 0.168080,
0.281250, 0.203125, 0.162383, 0.162367,
0.281250, 0.218750, 0.156278, 0.156263,
0.281250, 0.234375, 0.149797, 0.149782,
0.281250, 0.250000, 0.142955, 0.142941,
0.281250, 0.265625, 0.135768, 0.135755,
0.281250, 0.281250, 0.128254, 0.128242,
0.281250, 0.296875, 0.120432, 0.120420,
0.281250, 0.312500, 0.112319, 0.112308,
0.281250, 0.328125, 0.103935, 0.103925,
0.281250, 0.343750, 0.095302, 0.095292,
0.281250, 0.359375, 0.086438, 0.086430,
0.281250, 0.375000, 0.077367, 0.077359,
0.281250, 0.390625, 0.068109, 0.068102,
0.281250, 0.406250, 0.058686, 0.058681,
0.281250, 0.421875, 0.049123, 0.049118,
0.281250, 0.437500, 0.039441, 0.039437,
0.281250, 0.453125, 0.029664, 0.029661,
0.281250, 0.468750, 0.019816, 0.019814,
0.281250, 0.484375, 0.009920, 0.009919,
0.281250, 0.500000, 0.000000, 0.000000,
0.296875, 0.000000, 0.208761, 0.208740,
0.296875, 0.015625, 0.208510, 0.208489,
0.296875, 0.031250, 0.207756, 0.207735,
0.296875, 0.046875, 0.206502, 0.206481,
0.296875, 0.062500, 0.204750, 0.204729,
0.296875, 0.078125, 0.202505, 0.202485,
0.296875, 0.093750, 0.199772, 0.199752,
0.296875, 0.109375, 0.196558, 0.196538,
0.296875, 0.125000, 0.192870, 0.192851,
0.296875, 0.140625, 0.188718, 0.188699,
0.296875, 0.156250, 0.184111, 0.184092,
0.296875, 0.171875, 0.179060, 0.179042,
0.296875, 0.187500, 0.173578, 0.173561,
0.296875, 0.203125, 0.167678, 0.167662,
0.296875, 0.218750, 0.161374, 0.161358,
0.296875, 0.234375, 0.154682, 0.154666,
0.296875, 0.250000, 0.147616, 0.147602,
0.296875, 0.265625, 0.140195, 0.140181,
0.296875, 0.281250, 0.132437, 0.132423,
0.296875, 0.296875, 0.124359, 0.124346,
0.296875, 0.312500, 0.115981, 0.115970,
0.296875, 0.328125, 0.107325, 0.107314,
0.296875, 0.343750, 0.098409, 0.098399,
0.296875, 0.359375, 0.089257, 0.089248,
0.296875, 0.375000, 0.079889, 0.079881,
0.296875, 0.390625, 0.070329, 0.070322,
0.296875, 0.406250, 0.060600, 0.060594,
0.296875, 0.421875, 0.050725, 0.050720,
0.296875, 0.437500, 0.040727, 0.040723,
0.296875, 0.453125, 0.030632, 0.030629,
0.296875, 0.468750, 0.020462, 0.020460,
0.296875, 0.484375, 0.010243, 0.010242,
0.296875, 0.500000, 0.000000, 0.000000,
0.312500, 0.000000, 0.214865, 0.214844,
0.312500, 0.015625, 0.214606, 0.214585,
0.312500, 0.031250, 0.213831, 0.213809,
0.312500, 0.046875, 0.212540, 0.212518,
0.312500, 0.062500, 0.210737, 0.210716,
0.312500, 0.078125, 0.208426, 0.208405,
0.312500, 0.093750, 0.205613, 0.205593,
0.312500, 0.109375, 0.202305, 0.202285,
0.312500, 0.125000, 0.198510, 0.198490,
0.312500, 0.140625, 0.194236, 0.194216,
0.312500, 0.156250, 0.189494, 0.189475,
0.312500, 0.171875, 0.184296, 0.184278,
0.312500, 0.187500, 0.178654, 0.178636,
0.312500, 0.203125, 0.172581, 0.172564,
0.312500, 0.218750, 0.166093, 0.166076,
0.312500, 0.234375, 0.159205, 0.159189,
0.312500, 0.250000, 0.151933, 0.151917,
0.312500, 0.265625, 0.144295, 0.144280,
0.312500, 0.281250, 0.136309, 0.136295,
0.312500, 0.296875, 0.127995, 0.127982,
0.312500, 0.312500, 0.119373, 0.119361,
0.312500, 0.328125, 0.110463, 0.110452,
0.312500, 0.343750, 0.101287, 0.101277,
0.312500, 0.359375, 0.091867, 0.091858,
0.312500, 0.375000, 0.082225, 0.082217,
0.312500, 0.390625, 0.072386, 0.072379,
0.312500, 0.406250, 0.062372, 0.062366,
0.312500, 0.421875, 0.052208, 0.052203,
0.312500, 0.437500, 0.041918, 0.041914,
0.312500, 0.453125, 0.031527, 0.031524,
0.312500, 0.468750, 0.021060, 0.021058,
0.312500, 0.484375, 0.010543, 0.010542,
0.312500, 0.500000, 0.000000, 0.000000,
0.328125, 0.000000, 0.220481, 0.220459,
0.328125, 0.015625, 0.220216, 0.220193,
0.328125, 0.031250, 0.219420, 0.219397,
0.328125, 0.046875, 0.218095, 0.218073,
0.328125, 0.062500, 0.216245, 0.216223,
0.328125, 0.078125, 0.213874, 0.213852,
0.328125, 0.093750, 0.210987, 0.210966,
0.328125, 0.109375, 0.207593, 0.207572,
0.328125, 0.125000, 0.203698, 0.203678,
