x, y, T, Tex,
0.023438, 0.328125, 0.011767, 0.011767,
0.023438, 0.335938, 0.011282, 0.011282,
0.023438, 0.343750, 0.010790, 0.010789,
0.023438, 0.351562, 0.010291, 0.010291,
0.023438, 0.359375, 0.009786, 0.009786,
0.023438, 0.367188, 0.009275, 0.009275,
0.023438, 0.375000, 0.008759, 0.008759,
0.023438, 0.382812, 0.008238, 0.008237,
0.023438, 0.390625, 0.007711, 0.007711,
0.023438, 0.398438, 0.007180, 0.007180,
0.023438, 0.406250, 0.006644, 0.006644,
0.023438, 0.414062, 0.006105, 0.006105,
0.023438, 0.421875, 0.005561, 0.005561,
0.023438, 0.429688, 0.005015, 0.005015,
0.023438, 0.437500, 0.004465, 0.004465,
0.023438, 0.445312, 0.003913, 0.003913,
0.023438, 0.453125, 0.003358, 0.003358,
0.023438, 0.460938, 0.002802, 0.002802,
0.023438, 0.468750, 0.002243, 0.002243,
0.023438, 0.476562, 0.001684, 0.001684,
0.023438, 0.484375, 0.001123, 0.001123,
0.023438, 0.492188, 0.000562, 0.000562,
0.023438, 0.500000, 0.000000, 0.000000,
0.031250, 0.000000, 0.030274, 0.030273,
0.031250, 0.007812, 0.030265, 0.030264,
0.031250, 0.015625, 0.030238, 0.030237,
0.031250, 0.023438, 0.030192, 0.030191,
0.031250, 0.031250, 0.030128, 0.030128,
0.031250, 0.039062, 0.030046, 0.030046,
0.031250, 0.046875, 0.029946, 0.029946,
0.031250, 0.054688, 0.029828, 0.029828,
0.031250, 0.062500, 0.029692, 0.029692,
0.031250, 0.070312, 0.029538, 0.029538,
0.031250, 0.078125, 0.029367, 0.029366,
0.031250, 0.085938, 0.029177, 0.029177,
0.031250, 0.093750, 0.028970, 0.028970,
0.031250, 0.101562, 0.028746, 0.028745,
0.031250, 0.109375, 0.028504, 0.028504,
0.031250, 0.117188, 0.028245, 0.028245,
0.031250, 0.125000, 0.027970, 0.027969,
0.031250, 0.132812, 0.027677, 0.027676,
0.031250, 0.140625, 0.027367, 0.027367,
0.031250, 0.148438, 0.027042, 0.027041,
0.031250, 0.156250, 0.026699, 0.026699,
0.031250, 0.164062, 0.026341, 0.026341,
0.031250, 0.171875, 0.025967, 0.025966,
0.031250, 0.179688, 0.025577, 0.025577,
0.031250, 0.187500, 0.025172, 0.025171,
0.031250, 0.195312, 0.024752, 0.024751,
0.031250, 0.203125, 0.024316, 0.024316,
0.031250, 0.210938, 0.023866, 0.023866,
0.031250, 0.218750, 0.023402, 0.023402,
0.031250, 0.226562, 0.022924, 0.022923,
0.031250, 0.234375, 0.022432, 0.022431,
0.031250, 0.242188, 0.021926, 0.021925,
0.031250, 0.250000, 0.021407, 0.021407,
0.031250, 0.257812, 0.020875, 0.020875,
0.031250, 0.265625, 0.020331, 0.020330,
0.031250, 0.273438, 0.019774, 0.019774,
0.031250, 0.281250, 0.019206, 0.019205,
0.031250, 0.289062, 0.018626, 0.018625,
0.031250, 0.296875, 0.018034, 0.018034,
0.031250, 0.304688, 0.017432, 0.017432,
0.031250, 0.312500, 0.016819, 0.016819,
0.031250, 0.320312, 0.016197, 0.016196,
0.031250, 0.328125, 0.015564, 0.015564,
0.031250, 0.335938, 0.014922, 0.014922,
0.031250, 0.343750, 0.014271, 0.014271,
0.031250, 0.351562, 0.013612, 0.013611,
0.031250, 0.359375, 0.012944, 0.012944,
0.031250, 0.367188, 0.012268, 0.012268,
0.031250, 0.375000, 0.011585, 0.011585,
0.031250, 0.382812, 0.010895, 0.010895,
0.031250, 0.390625, 0.010199, 0.010199,
0.031250, 0.398438, 0.009496, 0.009496,
0.031250, 0.406250, 0.008788, 0.008788,
0.031250, 0.414062, 0.008074, 0.008074,
0.031250, 0.421875, 0.007356, 0.007356,
0.031250, 0.429688, 0.006633, 0.006633,
0.031250, 0.437500, 0.005906, 0.005906,
0.031250, 0.445312, 0.005176, 0.005176,
0.031250, 0.453125, 0.004442, 0.004442,
0.031250, 0.460938, 0.003706, 0.003706,
0.031250, 0.468750, 0.002967, 0.002967,
0.031250, 0.476562, 0.002227, 0.002227,
0.031250, 0.484375, 0.001485, 0.001485,
0.031250, 0.492188, 0.000743, 0.000743,
0.031250, 0.500000, 0.000000, 0.000000,
0.039062, 0.000000, 0.037537, 0.037537,
0.039062, 0.007812, 0.037526, 0.037525,
0.039062, 0.015625, 0.037492, 0.037491,
0.039062, 0.023438, 0.037436, 0.037435,
0.039062, 0.031250, 0.037357, 0.037356,
0.039062, 0.039062, 0.037255, 0.037254,
0.039062, 0.046875, 0.037131, 0.037130,
0.039062, 0.054688, 0.036985, 0.036984,
0.039062, 0.062500, 0.036816, 0.036815,
0.039062, 0.070312, 0.036625, 0.036625,
0.039062, 0.078125, 0.036412, 0.036412,
0.039062, 0.085938, 0.036178, 0.036177,
0.039062, 0.093750, 0.035921, 0.035920,
0.039062, 0.101562, 0.035643, 0.035642,
0.039062, 0.109375, 0.035343, 0.035342,
0.039062, 0.117188, 0.035022, 0.035021,
0.039062, 0.125000, 0.034680, 0.034679,
0.039062, 0.132812, 0.034317, 0.034316,
0.039062, 0.140625, 0.033933, 0.033933,
0.039062, 0.148438, 0.033529, 0.033529,
0.039062, 0.156250, 0.033105, 0.033104,
0.039062, 0.164062, 0.032661, 0.032660,
0.039062, 0.171875, 0.032197, 0.032196,
0.039062, 0.179688, 0.031714, 0.031713,
0.039062, 0.187500, 0.031211, 0.031211,
0.039062, 0.195312, 0.030690, 0.030689,
0.039062, 0.203125, 0.030150, 0.030150,
0.039062, 0.210938, 0.029592, 0.029592,
0.039062, 0.218750, 0.029017, 0.029016,
0.039062, 0.226562, 0.028424, 0.028423,
0.039062, 0.234375, 0.027813, 0.027813,
0.039062, 0.242188, 0.027186, 0.027186,
0.039062, 0.250000, 0.026543, 0.026542,
0.039062, 0.257812, 0.025884, 0.025883,
0.039062, 0.265625, 0.025209, 0.025208,
0.039062, 0.273438, 0.024518, 0.024518,
0.039062, 0.281250, 0.023813, 0.023813,
0.039062, 0.289062, 0.023094, 0.023094,
0.039062, 0.296875, 0.022361, 0.022361,
0.039062, 0.304688, 0.021614, 0.021614,
0.039062, 0.312500, 0.020855, 0.020854,
0.039062, 0.320312, 0.020082, 0.020082,
0.039062, 0.328125, 0.019298, 0.019298,
0.039062, 0.335938, 0.018502, 0.018502,
0.039062, 0.343750, 0.017695, 0.017695,
0.039062, 0.351562, 0.016877, 0.016877,
0.039062, 0.359375, 0.016049, 0.016049,
0.039062, 0.367188, 0.015212, 0.015211,
0.039062, 0.375000, 0.014365, 0.014365,
0.039062, 0.382812, 0.013510, 0.013509,
0.039062, 0.390625, 0.012646, 0.012646,
0.039062, 0.398438, 0.011775, 0.011775,
0.039062, 0.406250, 0.010897, 0.010896,
0.039062, 0.414062, 0.010012, 0.010011,
0.039062, 0.421875, 0.009121, 0.009121,
0.039062, 0.429688, 0.008224, 0.008224,
0.039062, 0.437500, 0.007323, 0.007323,
0.039062, 0.445312, 0.006417, 0.006417,
0.039062, 0.453125, 0.005508, 0.005508,
0.039062, 0.460938, 0.004595, 0.004595,
0.039062, 0.468750, 0.003679, 0.003679,
0.039062, 0.476562, 0.002761, 0.002761,
0.039062, 0.484375, 0.001842, 0.001842,
0.039062, 0.492188, 0.000921, 0.000921,
0.039062, 0.500000, 0.000000, 0.000000,
0.046875, 0.000000, 0.044679, 0.044678,
0.046875, 0.007812, 0.044665, 0.044664,
0.046875, 0.015625, 0.044625, 0.044624,
0.046875, 0.023438, 0.044558, 0.044557,
0.046875, 0.031250, 0.044464, 0.044463,
0.046875, 0.039062, 0.044343, 0.044342,
0.046875, 0.046875, 0.044195, 0.044194,
0.046875, 0.054688, 0.044021, 0.044020,
0.046875, 0.062500, 0.043820, 0.043819,
0.046875, 0.070312, 0.043593, 0.043592,
0.046875, 0.078125, 0.043340, 0.043339,
0.046875, 0.085938, 0.043060, 0.043059,
0.046875, 0.093750, 0.042755, 0.042754,
0.046875, 0.101562, 0.042424, 0.042423,
0.046875, 0.109375, 0.042067, 0.042066,
0.046875, 0.117188, 0.041685, 0.041684,
0.046875, 0.125000, 0.041278, 0.041277,
0.046875, 0.132812, 0.040846, 0.040845,
0.046875, 0.140625, 0.040389, 0.040388,
0.046875, 0.148438, 0.039908, 0.039907,
0.046875, 0.156250, 0.039403, 0.039402,
0.046875, 0.164062, 0.038874, 0.038874,
0.046875, 0.171875, 0.038322, 0.038321,
0.046875, 0.179688, 0.037747, 0.037746,
0.046875, 0.187500, 0.037149, 0.037148,
0.046875, 0.195312, 0.036529, 0.036528,
0.046875, 0.203125, 0.035886, 0.035885,
0.046875, 0.210938, 0.035222, 0.035222,
0.046875, 0.218750, 0.034537, 0.034536,
0.046875, 0.226562, 0.033831, 0.033830,
0.046875, 0.234375, 0.033105, 0.033104,
0.046875, 0.242188, 0.032358, 0.032358,
0.046875, 0.250000, 0.031593, 0.031592,
0.046875, 0.257812, 0.030808, 0.030807,
0.046875, 0.265625, 0.030004, 0.030004,
0.046875, 0.273438, 0.029183, 0.029182,
0.046875, 0.281250, 0.028344, 0.028343,
0.046875, 0.289062, 0.027488, 0.027487,
0.046875, 0.296875, 0.026615, 0.026614,
0.046875, 0.304688, 0.025726, 0.025726,
0.046875, 0.312500, 0.024822, 0.024822,
0.046875, 0.320312, 0.023903, 0.023902,
0.046875, 0.328125, 0.022969, 0.022969,
0.046875, 0.335938, 0.022022, 0.022022,
0.046875, 0.343750, 0.021061, 0.021061,
0.046875, 0.351562, 0.020088, 0.020088,
0.046875, 0.359375, 0.019103, 0.019102,
0.046875, 0.367188, 0.018106, 0.018105,
0.046875, 0.375000, 0.017098, 0.017097,
0.046875, 0.382812, 0.016080, 0.016079,
0.046875, 0.390625, 0.015052, 0.015051,
0.046875, 0.398438, 0.014015, 0.014015,
0.046875, 0.406250, 0.012970, 0.012969,
0.046875, 0.414062, 0.011916, 0.011916,
0.046875, 0.421875, 0.010856, 0.010856,
0.046875, 0.429688, 0.009789, 0.009789,
0.046875, 0.437500, 0.008716, 0.008716,
0.046875, 0.445312, 0.007638, 0.007638,
0.046875, 0.453125, 0.006556, 0.006556,
0.046875, 0.460938, 0.005469, 0.005469,
0.046875, 0.468750, 0.004379, 0.004379,
0.046875, 0.476562, 0.003287, 0.003287,
0.046875, 0.484375, 0.002192, 0.002192,
0.046875, 0.492188, 0.001096, 0.001096,
0.046875, 0.500000, 0.000000, 0.000000,
0.054688, 0.000000, 0.051698, 0.051697,
0.054688, 0.007812, 0.051682, 0.051681,
0.054688, 0.015625, 0.051636, 0.051635,
0.054688, 0.023438, 0.051558, 0.051557,
0.054688, 0.031250, 0.051449, 0.051448,
0.054688, 0.039062, 0.051309, 0.051308,
0.054688, 0.046875, 0.051138, 0.051137,
0.054688, 0.054688, 0.050937, 0.050936,
0.054688, 0.062500, 0.050705, 0.050703,
0.054688, 0.070312, 0.050442, 0.050441,
0.054688, 0.078125, 0.050149, 0.050147,
0.054688, 0.085938, 0.049825, 0.049824,
0.054688, 0.093750, 0.049472, 0.049471,
0.054688, 0.101562, 0.049089, 0.049088,
0.054688, 0.109375, 0.048676, 0.048675,
0.054688, 0.117188, 0.048234, 0.048233,
0.054688, 0.125000, 0.047763, 0.047762,
0.054688, 0.132812, 0.047263, 0.047262,
0.054688, 0.140625, 0.046734, 0.046733,
0.054688, 0.148438, 0.046178, 0.046177,
0.054688, 0.156250, 0.045593, 0.045592,
0.054688, 0.164062, 0.044982, 0.044981,
0.054688, 0.171875, 0.044343, 0.044342,
0.054688, 0.179688, 0.043677, 0.043676,
0.054688, 0.187500, 0.042985, 0.042984,
0.054688, 0.195312, 0.042267, 0.042267,
0.054688, 0.203125, 0.041524, 0.041523,
0.054688, 0.210938, 0.040756, 0.040755,
0.054688, 0.218750, 0.039963, 0.039962,
0.054688, 0.226562, 0.039146, 0.039145,
0.054688, 0.234375, 0.038306, 0.038305,
0.054688, 0.242188, 0.037442, 0.037441,
0.054688, 0.250000, 0.036556, 0.036555,
0.054688, 0.257812, 0.035648, 0.035647,
0.054688, 0.265625, 0.034718, 0.034717,
0.054688, 0.273438, 0.033768, 0.033767,
0.054688, 0.281250, 0.032797, 0.032796,
0.054688, 0.289062, 0.031806, 0.031805,
0.054688, 0.296875, 0.030796, 0.030796,
0.054688, 0.304688, 0.029768, 0.029767,
0.054688, 0.312500, 0.028722, 0.028721,
0.054688, 0.320312, 0.027658, 0.027658,
0.054688, 0.328125, 0.026578, 0.026577,
0.054688, 0.335938, 0.025482, 0.025481,
0.054688, 0.343750, 0.024370, 0.024370,
0.054688, 0.351562, 0.023244, 0.023243,
0.054688, 0.359375, 0.022104, 0.022103,
0.054688, 0.367188, 0.020950, 0.020950,
0.054688, 0.375000, 0.019784, 0.019784,
0.054688, 0.382812, 0.018606, 0.018605,
0.054688, 0.390625, 0.017416, 0.017416,
0.054688, 0.398438, 0.016217, 0.016216,
0.054688, 0.406250, 0.015007, 0.015007,
0.054688, 0.414062, 0.013788, 0.013788,
0.054688, 0.421875, 0.012562, 0.012561,
0.054688, 0.429688, 0.011327, 0.011327,
0.054688, 0.437500, 0.010086, 0.010086,
0.054688, 0.445312, 0.008838, 0.008838,
0.054688, 0.453125, 0.007586, 0.007585,
0.054688, 0.460938, 0.006328, 0.006328,
0.054688, 0.468750, 0.005067, 0.005067,
0.054688, 0.476562, 0.003803, 0.003803,
0.054688, 0.484375, 0.002537, 0.002537,
0.054688, 0.492188, 0.001269, 0.001269,
0.054688, 0.500000, 0.000000, 0.000000,
0.062500, 0.000000, 0.058595, 0.058594,
0.062500, 0.007812, 0.058577, 0.058576,
0.062500, 0.015625, 0.058524, 0.058523,
0.062500, 0.023438, 0.058436, 0.058435,
0.062500, 0.031250, 0.058313, 0.058312,
0.062500, 0.039062, 0.058154, 0.058153,
0.062500, 0.046875, 0.057961, 0.057960,
0.062500, 0.054688, 0.057732, 0.057731,
0.062500, 0.062500, 0.057469, 0.057468,
0.062500, 0.070312, 0.057171, 0.057170,
0.062500, 0.078125, 0.056839, 0.056838,
0.062500, 0.085938, 0.056472, 0.056471,
0.062500, 0.093750, 0.056072, 0.056071,
0.062500, 0.101562, 0.055638, 0.055636,
0.062500, 0.109375, 0.055170, 0.055169,
0.062500, 0.117188, 0.054669, 0.054668,
0.062500, 0.125000, 0.054135, 0.054134,
0.062500, 0.132812, 0.053568, 0.053567,
0.062500, 0.140625, 0.052969, 0.052968,
0.062500, 0.148438, 0.052339, 0.052337,
0.062500, 0.156250, 0.051676, 0.051675,
0.062500, 0.164062, 0.050983, 0.050982,
0.062500, 0.171875, 0.050259, 0.050258,
0.062500, 0.179688, 0.049504, 0.049503,
0.062500, 0.187500, 0.048720, 0.048719,
0.062500, 0.195312, 0.047906, 0.047905,
0.062500, 0.203125, 0.047064, 0.047063,
0.062500, 0.210938, 0.046193, 0.046192,
0.062500, 0.218750, 0.045295, 0.045294,
0.062500, 0.226562, 0.044369, 0.044368,
0.062500, 0.234375, 0.043416, 0.043415,
0.062500, 0.242188, 0.042437, 0.042436,
0.062500, 0.250000, 0.041433, 0.041432,
0.062500, 0.257812, 0.040404, 0.040403,
0.062500, 0.265625, 0.039350, 0.039349,
0.062500, 0.273438, 0.038273, 0.038272,
0.062500, 0.281250, 0.037172, 0.037171,
0.062500, 0.289062, 0.036050, 0.036049,
0.062500, 0.296875, 0.034905, 0.034904,
0.062500, 0.304688, 0.033739, 0.033739,
0.062500, 0.312500, 0.032554, 0.032553,
0.062500, 0.320312, 0.031348, 0.031348,
0.062500, 0.328125, 0.030124, 0.030123,
0.062500, 0.335938, 0.028881, 0.028881,
0.062500, 0.343750, 0.027622, 0.027621,
0.062500, 0.351562, 0.026345, 0.026344,
0.062500, 0.359375, 0.025053, 0.025052,
0.062500, 0.367188, 0.023745, 0.023745,
0.062500, 0.375000, 0.022423, 0.022423,
0.062500, 0.382812, 0.021088, 0.021088,
0.062500, 0.390625, 0.019740, 0.019740,
0.062500, 0.398438, 0.018380, 0.018380,
0.062500, 0.406250, 0.017009, 0.017009,
0.062500, 0.414062, 0.015628, 0.015628,
0.062500, 0.421875, 0.014237, 0.014237,
0.062500, 0.429688, 0.012838, 0.012838,
0.062500, 0.437500, 0.011431, 0.011431,
0.062500, 0.445312, 0.010018, 0.010017,
0.062500, 0.453125, 0.008598, 0.008597,
0.062500, 0.460938, 0.007173, 0.007173,
0.062500, 0.468750, 0.005743, 0.005743,
0.062500, 0.476562, 0.004311, 0.004310,
