0.000000 -1.000000 -0.958773
0.020408 -0.982385 -0.949761
0.040816 -0.964418 -0.939154
0.061224 -0.945748 -0.926754
0.081633 -0.926035 -0.912359
0.102041 -0.904950 -0.895765
0.122449 -0.882181 -0.876767
0.142857 -0.857435 -0.855168
0.163265 -0.830447 -0.830780
0.183673 -0.800979 -0.803434
0.204082 -0.768829 -0.772984
0.224490 -0.733833 -0.739312
0.244898 -0.695871 -0.702333
0.265306 -0.654868 -0.662005
0.285714 -0.610798 -0.618327
0.306122 -0.563688 -0.571349
0.326531 -0.513618 -0.521170
0.346939 -0.460721 -0.467944
0.367347 -0.405181 -0.411874
0.387755 -0.347234 -0.353218
0.408163 -0.287162 -0.292281
0.428571 -0.225289 -0.229412
0.448980 -0.161976 -0.164997
0.469388 -0.097612 -0.099456
0.489796 -0.032609 -0.033229
0.510204 0.032609 0.033229
0.530612 0.097612 0.099456
0.551020 0.161976 0.164997
0.571429 0.225289 0.229412
0.591837 0.287162 0.292281
0.612245 0.347234 0.353218
0.632653 0.405181 0.411874
0.653061 0.460721 0.467944
0.673469 0.513618 0.521170
0.693878 0.563688 0.571349
0.714286 0.610798 0.618327
0.734694 0.654868 0.662005
0.755102 0.695871 0.702333
0.775510 0.733833 0.739312
0.795918 0.768829 0.772984
0.816327 0.800979 0.803434
0.836735 0.830447 0.830780
0.857143 0.857435 0.855168
0.877551 0.882181 0.876767
0.897959 0.904950 0.895765
0.918367 0.926035 0.912359
0.938776 0.945748 0.926754
0.959184 0.964418 0.939154
0.979592 0.982385 0.949761
1.000000 1.000000 0.958773
