0.000000 -1.000000 -0.999593
0.020408 -0.999211 -0.999304
0.040816 -0.998265 -0.998833
0.061224 -0.996989 -0.998082
0.081633 -0.995174 -0.996907
0.102041 -0.992560 -0.995107
0.122449 -0.988817 -0.992408
0.142857 -0.983532 -0.988443
0.163265 -0.976196 -0.982738
0.183673 -0.966200 -0.974698
0.204082 -0.952834 -0.963603
0.224490 -0.935299 -0.948603
0.244898 -0.912726 -0.928744
0.265306 -0.884215 -0.902992
0.285714 -0.848878 -0.870286
0.306122 -0.805902 -0.829601
0.326531 -0.754606 -0.780032
0.346939 -0.694521 -0.720884
0.367347 -0.625444 -0.651755
0.387755 -0.547499 -0.572625
0.408163 -0.461172 -0.483910
0.428571 -0.367325 -0.386495
0.448980 -0.267182 -0.281728
0.469388 -0.162285 -0.171372
0.489796 -0.054430 -0.057520
0.510204 0.054430 0.057520
0.530612 0.162285 0.171372
0.551020 0.267182 0.281728
0.571429 0.367325 0.386495
0.591837 0.461172 0.483910
0.612245 0.547499 0.572625
0.632653 0.625444 0.651755
0.653061 0.694521 0.720884
0.673469 0.754606 0.780032
0.693878 0.805902 0.829601
0.714286 0.848878 0.870286
0.734694 0.884215 0.902992
0.755102 0.912726 0.928744
0.775510 0.935299 0.948603
0.795918 0.952834 0.963603
0.816327 0.966200 0.974698
0.836735 0.976196 0.982738
0.857143 0.983532 0.988443
0.877551 0.988817 0.992408
0.897959 0.992560 0.995107
0.918367 0.995174 0.996907
0.938776 0.996989 0.998082
0.959184 0.998265 0.998833
0.979592 0.999211 0.999304
1.000000 1.000000 0.999593
