0.000000 -1.000000 -0.818551
0.020408 -0.964068 -0.800074
0.040816 -0.928057 -0.780260
0.061224 -0.891886 -0.759075
0.081633 -0.855480 -0.736490
0.102041 -0.818766 -0.712486
0.122449 -0.781678 -0.687048
0.142857 -0.744153 -0.660172
0.163265 -0.706138 -0.631859
0.183673 -0.667587 -0.602123
0.204082 -0.628462 -0.570983
0.224490 -0.588736 -0.538471
0.244898 -0.548391 -0.504628
0.265306 -0.507418 -0.469502
0.285714 -0.465822 -0.433154
0.306122 -0.423613 -0.395653
0.326531 -0.380816 -0.357077
0.346939 -0.337462 -0.317514
0.367347 -0.293593 -0.277058
0.387755 -0.249260 -0.235813
0.408163 -0.204520 -0.193887
0.428571 -0.159437 -0.151397
0.448980 -0.114082 -0.108462
0.469388 -0.068529 -0.065206
0.489796 -0.022857 -0.021757
0.510204 0.022857 0.021757
0.530612 0.068529 0.065206
0.551020 0.114082 0.108462
0.571429 0.159437 0.151397
0.591837 0.204520 0.193887
0.612245 0.249260 0.235813
0.632653 0.293593 0.277058
0.653061 0.337462 0.317514
0.673469 0.380816 0.357077
0.693878 0.423613 0.395653
0.714286 0.465822 0.433154
0.734694 0.507418 0.469502
0.755102 0.548391 0.504628
0.775510 0.588736 0.538471
0.795918 0.628462 0.570983
0.816327 0.667587 0.602123
0.836735 0.706138 0.631859
0.857143 0.744153 0.660172
0.877551 0.781678 0.687048
0.897959 0.818766 0.712486
0.918367 0.855480 0.736490
0.938776 0.891886 0.759075
0.959184 0.928057 0.780260
0.979592 0.964068 0.800074
1.000000 1.000000 0.818551
