0.000000 -1.000000 -0.886154
0.020408 -0.969937 -0.870633
0.040816 -0.939699 -0.853517
0.061224 -0.909113 -0.834720
0.081633 -0.878012 -0.814163
0.102041 -0.846237 -0.791774
0.122449 -0.813640 -0.767491
0.142857 -0.780086 -0.741264
0.163265 -0.745457 -0.713056
0.183673 -0.709649 -0.682841
0.204082 -0.672581 -0.650611
0.224490 -0.634190 -0.616377
0.244898 -0.594434 -0.580163
0.265306 -0.553295 -0.542014
0.285714 -0.510778 -0.501994
0.306122 -0.466909 -0.460186
0.326531 -0.421737 -0.416691
0.346939 -0.375334 -0.371630
0.367347 -0.327789 -0.325139
0.387755 -0.279214 -0.277373
0.408163 -0.229736 -0.228500
0.428571 -0.179498 -0.178703
0.448980 -0.128654 -0.128175
0.469388 -0.077370 -0.077118
0.489796 -0.025820 -0.025742
0.510204 0.025820 0.025742
0.530612 0.077370 0.077118
0.551020 0.128654 0.128175
0.571429 0.179498 0.178703
0.591837 0.229736 0.228500
0.612245 0.279214 0.277373
0.632653 0.327789 0.325139
0.653061 0.375334 0.371630
0.673469 0.421737 0.416691
0.693878 0.466909 0.460186
0.714286 0.510778 0.501994
0.734694 0.553295 0.542014
0.755102 0.594434 0.580163
0.775510 0.634190 0.616377
0.795918 0.672581 0.650611
0.816327 0.709649 0.682841
0.836735 0.745457 0.713056
0.857143 0.780086 0.741264
0.877551 0.813640 0.767491
0.897959 0.846237 0.791774
0.918367 0.878012 0.814163
0.938776 0.909113 0.834720
0.959184 0.939699 0.853517
0.979592 0.969937 0.870633
1.000000 1.000000 0.886154
