0.000000 -1.000000 -0.987581
0.020408 -0.991718 -0.983513
0.040816 -0.983035 -0.978319
0.061224 -0.973547 -0.971756
0.081633 -0.962849 -0.963547
0.102041 -0.950530 -0.953387
0.122449 -0.936182 -0.940941
0.142857 -0.919393 -0.925854
0.163265 -0.899760 -0.907755
0.183673 -0.876893 -0.886267
0.204082 -0.850422 -0.861018
0.224490 -0.820010 -0.831658
0.244898 -0.785364 -0.797871
0.265306 -0.746249 -0.759392
0.285714 -0.702497 -0.716023
0.306122 -0.654022 -0.667648
0.326531 -0.600830 -0.614248
0.346939 -0.543024 -0.555911
0.367347 -0.480815 -0.492839
0.387755 -0.414519 -0.425355
0.408163 -0.344553 -0.353898
0.428571 -0.271436 -0.279015
0.448980 -0.195769 -0.201356
0.469388 -0.118227 -0.121650
0.489796 -0.039538 -0.040691
0.510204 0.039538 0.040691
0.530612 0.118227 0.121650
0.551020 0.195769 0.201356
0.571429 0.271436 0.279015
0.591837 0.344553 0.353898
0.612245 0.414519 0.425355
0.632653 0.480815 0.492839
0.653061 0.543024 0.555911
0.673469 0.600830 0.614248
0.693878 0.654022 0.667648
0.714286 0.702497 0.716023
0.734694 0.746249 0.759392
0.755102 0.785364 0.797871
0.775510 0.820010 0.831658
0.795918 0.850422 0.861018
0.816327 0.876893 0.886267
0.836735 0.899760 0.907755
0.857143 0.919393 0.925854
0.877551 0.936182 0.940941
0.897959 0.950530 0.953387
0.918367 0.962849 0.963547
0.938776 0.973547 0.971756
0.959184 0.983035 0.978319
0.979592 0.991718 0.983513
1.000000 1.000000 0.987581
