0.000000 -1.000000 -1.000000
0.020408 -1.000000 -1.000000
0.040816 -1.000000 -1.000000
0.061224 -1.000000 -1.000000
0.081633 -1.000000 -1.000000
0.102041 -1.000000 -1.000000
0.122449 -0.999999 -1.000000
0.142857 -0.999999 -1.000000
0.163265 -0.999997 -1.000000
0.183673 -0.999993 -1.000000
0.204082 -0.999983 -1.000000
0.224490 -0.999962 -1.000000
0.244898 -0.999914 -1.000000
0.265306 -0.999806 -1.000000
0.285714 -0.999561 -1.000000
0.306122 -0.999007 -1.000000
0.326531 -0.997755 -1.000000
0.346939 -0.994931 -1.000000
0.367347 -0.988576 -1.000000
0.387755 -0.974374 -1.000000
0.408163 -0.943123 -1.000000
0.428571 -0.876637 -1.000000
0.448980 -0.744832 -1.000000
0.469388 -0.515293 -1.000000
0.489796 -0.186236 -1.000000
0.510204 0.186236 1.000000
0.530612 0.515293 1.000000
0.551020 0.744832 1.000000
0.571429 0.876637 1.000000
0.591837 0.943123 1.000000
0.612245 0.974374 1.000000
0.632653 0.988576 1.000000
0.653061 0.994931 1.000000
0.673469 0.997755 1.000000
0.693878 0.999007 1.000000
0.714286 0.999561 1.000000
0.734694 0.999806 1.000000
0.755102 0.999914 1.000000
0.775510 0.999962 1.000000
0.795918 0.999983 1.000000
0.816327 0.999993 1.000000
0.836735 0.999997 1.000000
0.857143 0.999999 1.000000
0.877551 0.999999 1.000000
0.897959 1.000000 1.000000
0.918367 1.000000 1.000000
0.938776 1.000000 1.000000
0.959184 1.000000 1.000000
0.979592 1.000000 1.000000
1.000000 1.000000 1.000000
