0.000000 -1.000000 -0.736448
0.020408 -0.960675 -0.716460
0.040816 -0.921325 -0.695469
0.061224 -0.881927 -0.673472
0.081633 -0.842457 -0.650468
0.102041 -0.802893 -0.626461
0.122449 -0.763215 -0.601459
0.142857 -0.723403 -0.575475
0.163265 -0.683442 -0.548527
0.183673 -0.643317 -0.520637
0.204082 -0.603016 -0.491832
0.224490 -0.562533 -0.462145
0.244898 -0.521860 -0.431611
0.265306 -0.480996 -0.400272
0.285714 -0.439941 -0.368173
0.306122 -0.398699 -0.335365
0.326531 -0.357278 -0.301902
0.346939 -0.315687 -0.267841
0.367347 -0.273939 -0.233244
0.387755 -0.232049 -0.198176
0.408163 -0.190035 -0.162704
0.428571 -0.147917 -0.126898
0.448980 -0.105716 -0.090830
0.469388 -0.063454 -0.054573
0.489796 -0.021155 -0.018204
0.510204 0.021155 0.018204
0.530612 0.063454 0.054573
0.551020 0.105716 0.090830
0.571429 0.147917 0.126898
0.591837 0.190035 0.162704
0.612245 0.232049 0.198176
0.632653 0.273939 0.233244
0.653061 0.315687 0.267841
0.673469 0.357278 0.301902
0.693878 0.398699 0.335365
0.714286 0.439941 0.368173
0.734694 0.480996 0.400272
0.755102 0.521860 0.431611
0.775510 0.562533 0.462145
0.795918 0.603016 0.491832
0.816327 0.643317 0.520637
0.836735 0.683442 0.548527
0.857143 0.723403 0.575475
0.877551 0.763215 0.601459
0.897959 0.802893 0.626461
0.918367 0.842457 0.650468
0.938776 0.881927 0.673472
0.959184 0.921325 0.695469
0.979592 0.960675 0.716460
1.000000 1.000000 0.736448
