x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.306089e-01
1.010101e-02, 8.108237e-01, 2.175760e-01, 7.628128e-01, 2.351969e+00, 9.306089e-01
2.020202e-02, 7.182576e-01, 3.454633e-01, 6.494425e-01, 2.260479e+00, 9.306089e-01
3.030303e-02, 6.717857e-01, 4.180969e-01, 5.925252e-01, 2.205038e+00, 9.306089e-01
4.040404e-02, 6.391804e-01, 4.713365e-01, 5.535336e-01, 2.165013e+00, 9.306089e-01
5.050505e-02, 6.245186e-01, 4.980209e-01, 5.351339e-01, 2.142186e+00, 9.306089e-01
6.060606e-02, 6.078633e-01, 5.269595e-01, 5.154860e-01, 2.120074e+00, 9.306089e-01
7.070707e-02, 6.032552e-01, 5.370832e-01, 5.089971e-01, 2.109377e+00, 9.306089e-01
8.080808e-02, 5.917874e-01, 5.575442e-01, 4.956103e-01, 2.093701e+00, 9.306089e-01
9.090909e-02, 5.907685e-01, 5.614243e-01, 4.933124e-01, 2.087588e+00, 9.306089e-01
1.010101e-01, 5.811538e-01, 5.788283e-01, 4.821953e-01, 2.074301e+00, 9.306089e-01
1.111111e-01, 5.814677e-01, 5.803141e-01, 4.814407e-01, 2.069938e+00, 9.306089e-01
1.212121e-01, 5.725776e-01, 5.965736e-01, 4.712552e-01, 2.057604e+00, 9.306089e-01
1.313131e-01, 5.733801e-01, 5.971364e-01, 4.710743e-01, 2.053936e+00, 9.306089e-01
1.414141e-01, 5.648219e-01, 6.129291e-01, 4.613569e-01, 2.042046e+00, 9.306089e-01
1.515152e-01, 5.657842e-01, 6.131372e-01, 4.613851e-01, 2.038698e+00, 9.306089e-01
1.616162e-01, 5.574224e-01, 6.286981e-01, 4.519748e-01, 2.027075e+00, 9.306089e-01
1.717172e-01, 5.584103e-01, 6.287720e-01, 4.520738e-01, 2.023932e+00, 9.306089e-01
1.818182e-01, 5.502017e-01, 6.441758e-01, 4.429162e-01, 2.012517e+00, 9.306089e-01
1.919192e-01, 5.511569e-01, 6.442015e-01, 4.430337e-01, 2.009563e+00, 9.306089e-01
2.020202e-01, 5.430920e-01, 6.594640e-01, 4.341126e-01, 1.998338e+00, 9.306089e-01
2.121212e-01, 5.439871e-01, 6.594750e-01, 4.342291e-01, 1.995586e+00, 9.306089e-01
2.222222e-01, 5.360689e-01, 6.745895e-01, 4.255424e-01, 1.984551e+00, 9.306089e-01
2.323232e-01, 5.368903e-01, 6.745989e-01, 4.256511e-01, 1.982021e+00, 9.306089e-01
2.424242e-01, 5.291271e-01, 6.895494e-01, 4.172016e-01, 1.971179e+00, 9.306089e-01
2.525253e-01, 5.298681e-01, 6.895622e-01, 4.173008e-01, 1.968890e+00, 9.306089e-01
2.626263e-01, 5.222703e-01, 7.043279e-01, 4.090936e-01, 1.958247e+00, 9.306089e-01
2.727273e-01, 5.229289e-01, 7.043461e-01, 4.091835e-01, 1.956210e+00, 9.306089e-01
2.828283e-01, 5.155081e-01, 7.189028e-01, 4.012250e-01, 1.945774e+00, 9.306089e-01
2.929293e-01, 5.160854e-01, 7.189271e-01, 4.013064e-01, 1.943992e+00, 9.306089e-01
3.030303e-01, 5.088537e-01, 7.332481e-01, 3.936036e-01, 1.933776e+00, 9.306089e-01
3.131313e-01, 5.093533e-01, 7.332786e-01, 3.936776e-01, 1.932242e+00, 9.306089e-01
3.232323e-01, 5.023236e-01, 7.473343e-01, 3.862383e-01, 1.922259e+00, 9.306089e-01
3.333333e-01, 5.027509e-01, 7.473710e-01, 3.863062e-01, 1.920963e+00, 9.306089e-01
3.434343e-01, 4.959361e-01, 7.611291e-01, 3.791389e-01, 1.911228e+00, 9.306089e-01
3.535354e-01, 4.962977e-01, 7.611719e-01, 3.792018e-01, 1.910153e+00, 9.306089e-01
3.636364e-01, 4.897114e-01, 7.745973e-01, 3.723154e-01, 1.900688e+00, 9.306089e-01
3.737374e-01, 4.900147e-01, 7.746462e-01, 3.723743e-01, 1.899812e+00, 9.306089e-01
3.838384e-01, 4.836706e-01, 7.877012e-01, 3.657787e-01, 1.890639e+00, 9.306089e-01
3.939394e-01, 4.839232e-01, 7.877559e-01, 3.658344e-01, 1.889941e+00, 9.306089e-01
4.040404e-01, 4.778352e-01, 8.004004e-01, 3.595395e-01, 1.881085e+00, 9.306089e-01
4.141414e-01, 4.780446e-01, 8.004609e-01, 3.595929e-01, 1.880541e+00, 9.306089e-01
4.242424e-01, 4.722267e-01, 8.126525e-01, 3.536092e-01, 1.872031e+00, 9.306089e-01
4.343434e-01, 4.724001e-01, 8.127187e-01, 3.536608e-01, 1.871617e+00, 9.306089e-01
4.444444e-01, 4.668664e-01, 8.244135e-01, 3.479989e-01, 1.863482e+00, 9.306089e-01
4.545455e-01, 4.670101e-01, 8.244855e-01, 3.480491e-01, 1.863178e+00, 9.306089e-01
4.646465e-01, 4.617743e-01, 8.356389e-01, 3.427193e-01, 1.855448e+00, 9.306089e-01
4.747475e-01, 4.618940e-01, 8.357168e-01, 3.427684e-01, 1.855233e+00, 9.306089e-01
4.848485e-01, 4.569690e-01, 8.462846e-01, 3.377805e-01, 1.847940e+00, 9.306089e-01
4.949495e-01, 4.570694e-01, 8.463688e-01, 3.378284e-01, 1.847796e+00, 9.306089e-01
5.050505e-01, 4.524668e-01, 8.563085e-01, 3.331910e-01, 1.840969e+00, 9.306089e-01
5.151515e-01, 4.525519e-01, 8.563995e-01, 3.332377e-01, 1.840881e+00, 9.306089e-01
5.252525e-01, 4.482817e-01, 8.656723e-01, 3.289578e-01, 1.834548e+00, 9.306089e-01
5.353535e-01, 4.483544e-01, 8.657711e-01, 3.290028e-01, 1.834502e+00, 9.306089e-01
5.454545e-01, 4.444239e-01, 8.743435e-01, 3.250849e-01, 1.828687e+00, 9.306089e-01
5.555556e-01, 4.444861e-01, 8.744516e-01, 3.251276e-01, 1.828671e+00, 9.306089e-01
5.656566e-01, 4.408994e-01, 8.822977e-01, 3.215733e-01, 1.823394e+00, 9.306089e-01
5.757576e-01, 4.409524e-01, 8.824171e-01, 3.216127e-01, 1.823398e+00, 9.306089e-01
5.858586e-01, 4.377095e-01, 8.895209e-01, 3.184196e-01, 1.818670e+00, 9.306089e-01
5.959596e-01, 4.377535e-01, 8.896546e-01, 3.184543e-01, 1.818685e+00, 9.306089e-01
6.060606e-01, 4.348499e-01, 8.960118e-01, 3.156159e-01, 1.814510e+00, 9.306089e-01
6.161616e-01, 4.348843e-01, 8.961635e-01, 3.156440e-01, 1.814528e+00, 9.306089e-01
6.262626e-01, 4.323102e-01, 9.017829e-01, 3.131488e-01, 1.810903e+00, 9.306089e-01
6.363636e-01, 4.323336e-01, 9.019576e-01, 3.131680e-01, 1.810916e+00, 9.306089e-01
6.464646e-01, 4.300738e-01, 9.068623e-01, 3.109995e-01, 1.807826e+00, 9.306089e-01
6.565657e-01, 4.300840e-01, 9.070659e-01, 3.110070e-01, 1.807827e+00, 9.306089e-01
6.666667e-01, 4.281179e-01, 9.112931e-01, 3.091436e-01, 1.805248e+00, 9.306089e-01
6.767677e-01, 4.281122e-01, 9.115325e-01, 3.091361e-01, 1.805228e+00, 9.306089e-01
6.868687e-01, 4.264142e-01, 9.151326e-01, 3.075519e-01, 1.803129e+00, 9.306089e-01
6.969697e-01, 4.263893e-01, 9.154157e-01, 3.075257e-01, 1.803080e+00, 9.306089e-01
7.070707e-01, 4.249297e-01, 9.184503e-01, 3.061909e-01, 1.801421e+00, 9.306089e-01
7.171717e-01, 4.248820e-01, 9.187854e-01, 3.061421e-01, 1.801336e+00, 9.306089e-01
7.272727e-01, 4.236281e-01, 9.213244e-01, 3.050243e-01, 1.800071e+00, 9.306089e-01
7.373737e-01, 4.235538e-01, 9.217197e-01, 3.049490e-01, 1.799943e+00, 9.306089e-01
7.474747e-01, 4.224712e-01, 9.238378e-01, 3.040146e-01, 1.799026e+00, 9.306089e-01
7.575758e-01, 4.223669e-01, 9.243010e-01, 3.039093e-01, 1.798846e+00, 9.306089e-01
7.676768e-01, 4.214210e-01, 9.260741e-01, 3.031248e-01, 1.798231e+00, 9.306089e-01
7.777778e-01, 4.212837e-01, 9.266112e-01, 3.029863e-01, 1.797995e+00, 9.306089e-01
7.878788e-01, 4.204409e-01, 9.281127e-01, 3.023201e-01, 1.797638e+00, 9.306089e-01
7.979798e-01, 4.202685e-01, 9.287278e-01, 3.021463e-01, 1.797341e+00, 9.306089e-01
8.080808e-01, 4.194975e-01, 9.300248e-01, 3.015695e-01, 1.797206e+00, 9.306089e-01
8.181818e-01, 4.192891e-01, 9.307191e-01, 3.013593e-01, 1.796847e+00, 9.306089e-01
