x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.225082e+00
1.010101e-02, 7.948811e-01, 2.343105e-01, 7.457265e-01, 2.345403e+00, 1.225082e+00
2.020202e-02, 6.935177e-01, 3.758387e-01, 6.233859e-01, 2.247188e+00, 1.225082e+00
3.030303e-02, 6.387791e-01, 4.628108e-01, 5.579872e-01, 2.183804e+00, 1.225082e+00
4.040404e-02, 6.023218e-01, 5.246176e-01, 5.152906e-01, 2.138768e+00, 1.225082e+00
5.050505e-02, 5.821422e-01, 5.616888e-01, 4.913036e-01, 2.109895e+00, 1.225082e+00
6.060606e-02, 5.642666e-01, 5.944862e-01, 4.707512e-01, 2.085677e+00, 1.225082e+00
7.070707e-02, 5.560438e-01, 6.112099e-01, 4.607309e-01, 2.071469e+00, 1.225082e+00
8.080808e-02, 5.449959e-01, 6.321919e-01, 4.482045e-01, 2.055999e+00, 1.225082e+00
9.090909e-02, 5.416821e-01, 6.399078e-01, 4.438198e-01, 2.048341e+00, 1.225082e+00
1.010101e-01, 5.334510e-01, 6.558027e-01, 4.345927e-01, 2.036704e+00, 1.225082e+00
1.111111e-01, 5.323195e-01, 6.593747e-01, 4.326731e-01, 2.032018e+00, 1.225082e+00
1.212121e-01, 5.253353e-01, 6.729982e-01, 4.249169e-01, 2.022122e+00, 1.225082e+00
1.313131e-01, 5.252145e-01, 6.746300e-01, 4.241150e-01, 2.018771e+00, 1.225082e+00
1.414141e-01, 5.188228e-01, 6.871959e-01, 4.170730e-01, 2.009708e+00, 1.225082e+00
1.515152e-01, 5.191827e-01, 6.879127e-01, 4.167846e-01, 2.006926e+00, 1.225082e+00
1.616162e-01, 5.131035e-01, 6.999487e-01, 4.101345e-01, 1.998303e+00, 1.225082e+00
1.717172e-01, 5.136983e-01, 7.002336e-01, 4.100816e-01, 1.995732e+00, 1.225082e+00
1.818182e-01, 5.078113e-01, 7.119665e-01, 4.036852e-01, 1.987378e+00, 1.225082e+00
1.919192e-01, 5.085246e-01, 7.120486e-01, 4.037384e-01, 1.984852e+00, 1.225082e+00
2.020202e-01, 5.027793e-01, 7.235722e-01, 3.975371e-01, 1.976698e+00, 1.225082e+00
2.121212e-01, 5.035549e-01, 7.235604e-01, 3.976356e-01, 1.974142e+00, 1.225082e+00
2.222222e-01, 4.979319e-01, 7.349084e-01, 3.916060e-01, 1.966162e+00, 1.225082e+00
2.323232e-01, 4.987413e-01, 7.348550e-01, 3.917212e-01, 1.963549e+00, 1.225082e+00
2.424242e-01, 4.932349e-01, 7.460340e-01, 3.858553e-01, 1.955738e+00, 1.225082e+00
2.525253e-01, 4.940624e-01, 7.459637e-01, 3.859738e-01, 1.953062e+00, 1.225082e+00
2.626263e-01, 4.886737e-01, 7.569674e-01, 3.802707e-01, 1.945422e+00, 1.225082e+00
2.727273e-01, 4.895093e-01, 7.568924e-01, 3.803860e-01, 1.942690e+00, 1.225082e+00
2.828283e-01, 4.842424e-01, 7.677081e-01, 3.748482e-01, 1.935230e+00, 1.225082e+00
2.929293e-01, 4.850787e-01, 7.676341e-01, 3.749573e-01, 1.932456e+00, 1.225082e+00
3.030303e-01, 4.799396e-01, 7.782457e-01, 3.695888e-01, 1.925184e+00, 1.225082e+00
3.131313e-01, 4.807699e-01, 7.781757e-01, 3.696904e-01, 1.922387e+00, 1.225082e+00
3.232323e-01, 4.757657e-01, 7.885643e-01, 3.644962e-01, 1.915313e+00, 1.225082e+00
3.333333e-01, 4.765842e-01, 7.884998e-01, 3.645896e-01, 1.912514e+00, 1.225082e+00
3.434343e-01, 4.717227e-01, 7.986452e-01, 3.595753e-01, 1.905650e+00, 1.225082e+00
3.535354e-01, 4.725233e-01, 7.985872e-01, 3.596604e-01, 1.902871e+00, 1.225082e+00
3.636364e-01, 4.678132e-01, 8.084676e-01, 3.548318e-01, 1.896226e+00, 1.225082e+00
3.737374e-01, 4.685903e-01, 8.084167e-01, 3.549086e-01, 1.893491e+00, 1.225082e+00
3.838384e-01, 4.640404e-01, 8.180091e-01, 3.502721e-01, 1.887078e+00, 1.225082e+00
3.939394e-01, 4.647887e-01, 8.179658e-01, 3.503407e-01, 1.884408e+00, 1.225082e+00
4.040404e-01, 4.604083e-01, 8.272464e-01, 3.459026e-01, 1.878238e+00, 1.225082e+00
4.141414e-01, 4.611228e-01, 8.272114e-01, 3.459630e-01, 1.875656e+00, 1.225082e+00
4.242424e-01, 4.569213e-01, 8.361558e-01, 3.417297e-01, 1.869740e+00, 1.225082e+00
4.343434e-01, 4.575974e-01, 8.361298e-01, 3.417822e-01, 1.867265e+00, 1.225082e+00
4.444444e-01, 4.535841e-01, 8.447133e-01, 3.377599e-01, 1.861617e+00, 1.225082e+00
4.545455e-01, 4.542180e-01, 8.446972e-01, 3.378045e-01, 1.859264e+00, 1.225082e+00
4.646465e-01, 4.504017e-01, 8.528957e-01, 3.339990e-01, 1.853895e+00, 1.225082e+00
4.747475e-01, 4.509902e-01, 8.528905e-01, 3.340359e-01, 1.851680e+00, 1.225082e+00
4.848485e-01, 4.473793e-01, 8.606807e-01, 3.304526e-01, 1.846602e+00, 1.225082e+00
4.949495e-01, 4.479197e-01, 8.606880e-01, 3.304815e-01, 1.844535e+00, 1.225082e+00
5.050505e-01, 4.445214e-01, 8.680484e-01, 3.271248e-01, 1.839758e+00, 1.225082e+00
5.151515e-01, 4.450120e-01, 8.680699e-01, 3.271455e-01, 1.837846e+00, 1.225082e+00
5.252525e-01, 4.418321e-01, 8.749815e-01, 3.240187e-01, 1.833381e+00, 1.225082e+00
5.353535e-01, 4.422716e-01, 8.750195e-01, 3.240307e-01, 1.831627e+00, 1.225082e+00
5.454545e-01, 4.393145e-01, 8.814669e-01, 3.211357e-01, 1.827482e+00, 1.225082e+00
5.555556e-01, 4.397022e-01, 8.815242e-01, 3.211384e-01, 1.825886e+00, 1.225082e+00
5.656566e-01, 4.369700e-01, 8.874961e-01, 3.184753e-01, 1.822066e+00, 1.225082e+00
5.757576e-01, 4.373058e-01, 8.875760e-01, 3.184677e-01, 1.820624e+00, 1.225082e+00
5.858586e-01, 4.347983e-01, 8.930667e-01, 3.160344e-01, 1.817132e+00, 1.225082e+00
5.959596e-01, 4.350824e-01, 8.931729e-01, 3.160154e-01, 1.815837e+00, 1.225082e+00
6.060606e-01, 4.327969e-01, 8.981825e-01, 3.138077e-01, 1.812673e+00, 1.225082e+00
6.161616e-01, 4.330298e-01, 8.983194e-01, 3.137759e-01, 1.811515e+00, 1.225082e+00
6.262626e-01, 4.309608e-01, 9.028546e-01, 3.117871e-01, 1.808674e+00, 1.225082e+00
6.363636e-01, 4.311434e-01, 9.030269e-01, 3.117409e-01, 1.807640e+00, 1.225082e+00
6.464646e-01, 4.292824e-01, 9.071011e-01, 3.099616e-01, 1.805115e+00, 1.225082e+00
6.565657e-01, 4.294156e-01, 9.073137e-01, 3.098993e-01, 1.804192e+00, 1.225082e+00
6.666667e-01, 4.277517e-01, 9.109471e-01, 3.083180e-01, 1.801968e+00, 1.225082e+00
6.767677e-01, 4.278368e-01, 9.112050e-01, 3.082378e-01, 1.801141e+00, 1.225082e+00
6.868687e-01, 4.263563e-01, 9.144240e-01, 3.068406e-01, 1.799203e+00, 1.225082e+00
6.969697e-01, 4.263947e-01, 9.147320e-01, 3.067408e-01, 1.798455e+00, 1.225082e+00
7.070707e-01, 4.250820e-01, 9.175683e-01, 3.055119e-01, 1.796782e+00, 1.225082e+00
7.171717e-01, 4.250754e-01, 9.179306e-01, 3.053911e-01, 1.796100e+00, 1.225082e+00
7.272727e-01, 4.239134e-01, 9.204202e-01, 3.043136e-01, 1.794669e+00, 1.225082e+00
7.373737e-01, 4.238637e-01, 9.208401e-01, 3.041706e-01, 1.794036e+00, 1.225082e+00
7.474747e-01, 4.228343e-01, 9.230215e-01, 3.032267e-01, 1.792822e+00, 1.225082e+00
7.575758e-01, 4.227438e-01, 9.235010e-01, 3.030609e-01, 1.792226e+00, 1.225082e+00
7.676768e-01, 4.218288e-01, 9.254139e-01, 3.022326e-01, 1.791204e+00, 1.225082e+00
7.777778e-01, 4.217002e-01, 9.259537e-01, 3.020440e-01, 1.790633e+00, 1.225082e+00
7.878788e-01, 4.208818e-01, 9.276369e-01, 3.013141e-01, 1.789779e+00, 1.225082e+00
7.979798e-01, 4.207183e-01, 9.282357e-01, 3.011035e-01, 1.789222e+00, 1.225082e+00
8.080808e-01, 4.199798e-01, 9.297260e-01, 3.004557e-01, 1.788513e+00, 1.225082e+00
8.181818e-01, 4.197853e-01, 9.303806e-01, 3.002245e-01, 1.787965e+00, 1.225082e+00
8.282828e-01, 4.191115e-01, 9.317114e-01, 2.996444e-01, 1.787379e+00, 1.225082e+00
8.383838e-01, 4.188901e-01, 9.324164e-01, 2.993952e-01, 1.786836e+00, 1.225082e+00
8.484848e-01, 4.182678e-01, 9.336162e-01, 2.988704e-01, 1.786358e+00, 1.225082e+00
8.585859e-01, 4.180239e-01, 9.343643e-01, 2.986063e-01, 1.785821e+00, 1.225082e+00
8.686869e-01, 4.174408e-01, 9.354563e-01, 2.981267e-01, 1.785443e+00, 1.225082e+00
8.787879e-01, 4.171765e-01, 9.362383e-01, 2.978517e-01, 1.784926e+00, 1.225082e+00
8.888889e-01, 4.166170e-01, 9.372402e-01, 2.974098e-01, 1.784672e+00, 1.225082e+00
8.989899e-01, 4.163214e-01, 9.380450e-01, 2.971285e-01, 1.784249e+00, 1.225082e+00
