x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.045023e+00
1.010101e-02, 8.029092e-01, 2.259298e-01, 7.542775e-01, 2.348577e+00, 1.045023e+00
2.020202e-02, 7.060439e-01, 3.604593e-01, 6.364989e-01, 2.253751e+00, 1.045023e+00
3.030303e-02, 6.556098e-01, 4.399060e-01, 5.754868e-01, 2.194472e+00, 1.045023e+00
4.040404e-02, 6.212314e-01, 4.970541e-01, 5.347981e-01, 2.152169e+00, 1.045023e+00
5.050505e-02, 6.040527e-01, 5.283859e-01, 5.138363e-01, 2.126620e+00, 1.045023e+00
6.060606e-02, 5.869316e-01, 5.588894e-01, 4.938951e-01, 2.103716e+00, 1.045023e+00
7.070707e-02, 5.807661e-01, 5.717740e-01, 4.858831e-01, 2.091561e+00, 1.045023e+00
8.080808e-02, 5.696036e-01, 5.922577e-01, 4.730371e-01, 2.076168e+00, 1.045023e+00
9.090909e-02, 5.676558e-01, 5.976292e-01, 4.698987e-01, 2.069470e+00, 1.045023e+00
1.010101e-01, 5.587707e-01, 6.141844e-01, 4.597747e-01, 2.057081e+00, 1.045023e+00
1.111111e-01, 5.585400e-01, 6.164185e-01, 4.585848e-01, 2.052605e+00, 1.045023e+00
1.212121e-01, 5.505939e-01, 6.313788e-01, 4.496091e-01, 2.041473e+00, 1.045023e+00
1.313131e-01, 5.510809e-01, 6.322898e-01, 4.492150e-01, 2.037881e+00, 1.045023e+00
1.414141e-01, 5.435654e-01, 6.465625e-01, 4.407940e-01, 2.027327e+00, 1.045023e+00
1.515152e-01, 5.443537e-01, 6.469147e-01, 4.407245e-01, 2.024072e+00, 1.045023e+00
1.616162e-01, 5.370738e-01, 6.608504e-01, 4.326310e-01, 2.013834e+00, 1.045023e+00
1.717172e-01, 5.379838e-01, 6.609679e-01, 4.326904e-01, 2.010704e+00, 1.045023e+00
1.818182e-01, 5.308663e-01, 6.746972e-01, 4.248382e-01, 2.000683e+00, 1.045023e+00
1.919192e-01, 5.318168e-01, 6.747181e-01, 4.249446e-01, 1.997608e+00, 1.045023e+00
2.020202e-01, 5.248368e-01, 6.882834e-01, 4.173025e-01, 1.987773e+00, 1.045023e+00
2.121212e-01, 5.257880e-01, 6.882667e-01, 4.174219e-01, 1.984744e+00, 1.045023e+00
2.222222e-01, 5.189398e-01, 7.016748e-01, 4.099805e-01, 1.975087e+00, 1.045023e+00
2.323232e-01, 5.198696e-01, 7.016457e-01, 4.100985e-01, 1.972122e+00, 1.045023e+00
2.424242e-01, 5.131561e-01, 7.148880e-01, 4.028573e-01, 1.962645e+00, 1.045023e+00
2.525253e-01, 5.140502e-01, 7.148573e-01, 4.029684e-01, 1.959772e+00, 1.045023e+00
2.626263e-01, 5.074779e-01, 7.279184e-01, 3.959306e-01, 1.950482e+00, 1.045023e+00
2.727273e-01, 5.083263e-01, 7.278908e-01, 3.960327e-01, 1.947728e+00, 1.045023e+00
2.828283e-01, 5.019038e-01, 7.407508e-01, 3.892031e-01, 1.938634e+00, 1.045023e+00
2.929293e-01, 5.026991e-01, 7.407283e-01, 3.892958e-01, 1.936028e+00, 1.045023e+00
3.030303e-01, 4.964361e-01, 7.533651e-01, 3.826804e-01, 1.927139e+00, 1.045023e+00
3.131313e-01, 4.971729e-01, 7.533486e-01, 3.827641e-01, 1.924703e+00, 1.045023e+00
3.232323e-01, 4.910799e-01, 7.657374e-01, 3.763696e-01, 1.916030e+00, 1.045023e+00
3.333333e-01, 4.917547e-01, 7.657273e-01, 3.764448e-01, 1.913783e+00, 1.045023e+00
3.434343e-01, 4.858430e-01, 7.778413e-01, 3.702783e-01, 1.905339e+00, 1.045023e+00
3.535354e-01, 4.864540e-01, 7.778376e-01, 3.703459e-01, 1.903293e+00, 1.045023e+00
3.636364e-01, 4.807352e-01, 7.896480e-01, 3.644151e-01, 1.895093e+00, 1.045023e+00
3.737374e-01, 4.812823e-01, 7.896509e-01, 3.644759e-01, 1.893254e+00, 1.045023e+00
3.838384e-01, 4.757684e-01, 8.011269e-01, 3.587890e-01, 1.885313e+00, 1.045023e+00
3.939394e-01, 4.762530e-01, 8.011365e-01, 3.588439e-01, 1.883683e+00, 1.045023e+00
4.040404e-01, 4.709562e-01, 8.122455e-01, 3.534092e-01, 1.876019e+00, 1.045023e+00
4.141414e-01, 4.713808e-01, 8.122619e-01, 3.534589e-01, 1.874593e+00, 1.045023e+00
4.242424e-01, 4.663131e-01, 8.229702e-01, 3.482850e-01, 1.867227e+00, 1.045023e+00
4.343434e-01, 4.666812e-01, 8.229936e-01, 3.483303e-01, 1.865997e+00, 1.045023e+00
4.444444e-01, 4.618546e-01, 8.332665e-01, 3.434257e-01, 1.858949e+00, 1.045023e+00
4.545455e-01, 4.621705e-01, 8.332972e-01, 3.434671e-01, 1.857903e+00, 1.045023e+00
4.646465e-01, 4.575963e-01, 8.431000e-01, 3.388401e-01, 1.851196e+00, 1.045023e+00
4.747475e-01, 4.578646e-01, 8.431385e-01, 3.388781e-01, 1.850318e+00, 1.045023e+00
4.848485e-01, 4.535533e-01, 8.524369e-01, 3.345363e-01, 1.843975e+00, 1.045023e+00
4.949495e-01, 4.537789e-01, 8.524842e-01, 3.345710e-01, 1.843249e+00, 1.045023e+00
5.050505e-01, 4.497398e-01, 8.612460e-01, 3.305211e-01, 1.837291e+00, 1.045023e+00
5.151515e-01, 4.499273e-01, 8.613032e-01, 3.305525e-01, 1.836700e+00, 1.045023e+00
5.252525e-01, 4.461680e-01, 8.694992e-01, 3.267997e-01, 1.831147e+00, 1.045023e+00
5.353535e-01, 4.463218e-01, 8.695680e-01, 3.268275e-01, 1.830672e+00, 1.045023e+00
5.454545e-01, 4.428478e-01, 8.771734e-01, 3.233750e-01, 1.825543e+00, 1.045023e+00
5.555556e-01, 4.429717e-01, 8.772561e-01, 3.233986e-01, 1.825165e+00, 1.045023e+00
5.656566e-01, 4.397857e-01, 8.842524e-01, 3.202473e-01, 1.820474e+00, 1.045023e+00
5.757576e-01, 4.398829e-01, 8.843519e-01, 3.202656e-01, 1.820175e+00, 1.045023e+00
5.858586e-01, 4.369844e-01, 8.907279e-01, 3.174134e-01, 1.815931e+00, 1.045023e+00
