x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 8.204845e-01
1.010101e-02, 8.200315e-01, 2.077256e-01, 7.728921e-01, 2.356288e+00, 8.204845e-01
2.020202e-02, 7.385226e-01, 3.205170e-01, 6.713226e-01, 2.272519e+00, 8.204845e-01
3.030303e-02, 6.899728e-01, 3.937696e-01, 6.119693e-01, 2.217368e+00, 8.204845e-01
4.040404e-02, 6.680438e-01, 4.306219e-01, 5.842611e-01, 2.186462e+00, 8.204845e-01
5.050505e-02, 6.467535e-01, 4.657280e-01, 5.585930e-01, 2.159219e+00, 8.204845e-01
6.060606e-02, 6.405869e-01, 4.782745e-01, 5.499426e-01, 2.146245e+00, 8.204845e-01
7.070707e-02, 6.269511e-01, 5.015458e-01, 5.336689e-01, 2.128033e+00, 8.204845e-01
8.080808e-02, 6.257159e-01, 5.058870e-01, 5.309243e-01, 2.121267e+00, 8.204845e-01
9.090909e-02, 6.144871e-01, 5.253717e-01, 5.176606e-01, 2.106068e+00, 8.204845e-01
1.010101e-01, 6.148502e-01, 5.268922e-01, 5.168550e-01, 2.101548e+00, 8.204845e-01
1.111111e-01, 6.044539e-01, 5.451317e-01, 5.047044e-01, 2.087440e+00, 8.204845e-01
1.212121e-01, 6.053013e-01, 5.456773e-01, 5.045417e-01, 2.083845e+00, 8.204845e-01
1.313131e-01, 5.952507e-01, 5.634766e-01, 4.929188e-01, 2.070215e+00, 8.204845e-01
1.414141e-01, 5.961953e-01, 5.636865e-01, 4.929635e-01, 2.067123e+00, 8.204845e-01
1.515152e-01, 5.863438e-01, 5.812943e-01, 4.816872e-01, 2.053774e+00, 8.204845e-01
1.616162e-01, 5.872478e-01, 5.813910e-01, 4.817921e-01, 2.051060e+00, 8.204845e-01
1.717172e-01, 5.775572e-01, 5.988755e-01, 4.708089e-01, 2.037932e+00, 8.204845e-01
1.818182e-01, 5.783720e-01, 5.989368e-01, 4.709249e-01, 2.035562e+00, 8.204845e-01
1.919192e-01, 5.688396e-01, 6.163066e-01, 4.602220e-01, 2.022635e+00, 8.204845e-01
2.020202e-01, 5.695506e-01, 6.163597e-01, 4.603334e-01, 2.020599e+00, 8.204845e-01
2.121212e-01, 5.601849e-01, 6.336030e-01, 4.499108e-01, 2.007867e+00, 8.204845e-01
2.222222e-01, 5.607917e-01, 6.336574e-01, 4.500136e-01, 2.006153e+00, 8.204845e-01
2.323232e-01, 5.516052e-01, 6.507544e-01, 4.398760e-01, 1.993618e+00, 8.204845e-01
2.424242e-01, 5.521142e-01, 6.508131e-01, 4.399701e-01, 1.992206e+00, 8.204845e-01
2.525253e-01, 5.431202e-01, 6.677394e-01, 4.301238e-01, 1.979874e+00, 8.204845e-01
2.626263e-01, 5.435413e-01, 6.678034e-01, 4.302101e-01, 1.978737e+00, 8.204845e-01
2.727273e-01, 5.347538e-01, 6.845316e-01, 4.206624e-01, 1.966617e+00, 8.204845e-01
2.828283e-01, 5.350984e-01, 6.846011e-01, 4.207424e-01, 1.965724e+00, 8.204845e-01
2.929293e-01, 5.265314e-01, 7.011004e-01, 4.115012e-01, 1.953830e+00, 8.204845e-01
3.030303e-01, 5.268112e-01, 7.011751e-01, 4.115762e-01, 1.953148e+00, 8.204845e-01
3.131313e-01, 5.184789e-01, 7.174117e-01, 4.026503e-01, 1.941498e+00, 8.204845e-01
3.232323e-01, 5.187053e-01, 7.174914e-01, 4.027214e-01, 1.940993e+00, 8.204845e-01
3.333333e-01, 5.106222e-01, 7.334277e-01, 3.941203e-01, 1.929608e+00, 8.204845e-01
3.434343e-01, 5.108057e-01, 7.335121e-01, 3.941883e-01, 1.929248e+00, 8.204845e-01
3.535354e-01, 5.029869e-01, 7.491071e-01, 3.859225e-01, 1.918154e+00, 8.204845e-01
3.636364e-01, 5.031365e-01, 7.491957e-01, 3.859881e-01, 1.917910e+00, 8.204845e-01
3.737374e-01, 4.955977e-01, 7.644045e-01, 3.780687e-01, 1.907135e+00, 8.204845e-01
3.838384e-01, 4.957212e-01, 7.644970e-01, 3.781325e-01, 1.906982e+00, 8.204845e-01
3.939394e-01, 4.884785e-01, 7.792710e-01, 3.705716e-01, 1.896560e+00, 8.204845e-01
4.040404e-01, 4.885823e-01, 7.793670e-01, 3.706338e-01, 1.896476e+00, 8.204845e-01
4.141414e-01, 4.816527e-01, 7.936543e-01, 3.634440e-01, 1.886442e+00, 8.204845e-01
4.242424e-01, 4.817417e-01, 7.937532e-01, 3.635048e-01, 1.886410e+00, 8.204845e-01
4.343434e-01, 4.751425e-01, 8.074988e-01, 3.566993e-01, 1.876801e+00, 8.204845e-01
4.444444e-01, 4.752205e-01, 8.076003e-01, 3.567587e-01, 1.876806e+00, 8.204845e-01
4.545455e-01, 4.689693e-01, 8.207470e-01, 3.503507e-01, 1.867663e+00, 8.204845e-01
4.646465e-01, 4.690392e-01, 8.208506e-01, 3.504087e-01, 1.867694e+00, 8.204845e-01
4.747475e-01, 4.631530e-01, 8.333403e-01, 3.444110e-01, 1.859056e+00, 8.204845e-01
4.848485e-01, 4.632167e-01, 8.334455e-01, 3.444674e-01, 1.859105e+00, 8.204845e-01
4.949495e-01, 4.577118e-01, 8.452208e-01, 3.388921e-01, 1.851013e+00, 8.204845e-01
5.050505e-01, 4.577706e-01, 8.453272e-01, 3.389467e-01, 1.851073e+00, 8.204845e-01
5.151515e-01, 4.526615e-01, 8.563336e-01, 3.338041e-01, 1.843564e+00, 8.204845e-01
5.252525e-01, 4.527161e-01, 8.564410e-01, 3.338565e-01, 1.843630e+00, 8.204845e-01
5.353535e-01, 4.480146e-01, 8.666293e-01, 3.291544e-01, 1.836739e+00, 8.204845e-01
5.454545e-01, 4.480653e-01, 8.667378e-01, 3.292039e-01, 1.836808e+00, 8.204845e-01
5.555556e-01, 4.437794e-01, 8.760669e-01, 3.249467e-01, 1.830564e+00, 8.204845e-01
5.656566e-01, 4.438259e-01, 8.761769e-01, 3.249928e-01, 1.830632e+00, 8.204845e-01
5.757576e-01, 4.399589e-01, 8.846175e-01, 3.211802e-01, 1.825058e+00, 8.204845e-01
5.858586e-01, 4.400005e-01, 8.847300e-01, 3.212217e-01, 1.825121e+00, 8.204845e-01
5.959596e-01, 4.365497e-01, 8.922669e-01, 3.178482e-01, 1.820229e+00, 8.204845e-01
6.060606e-01, 4.365852e-01, 8.923838e-01, 3.178839e-01, 1.820285e+00, 8.204845e-01
6.161616e-01, 4.335412e-01, 8.990187e-01, 3.149377e-01, 1.816077e+00, 8.204845e-01
6.262626e-01, 4.335689e-01, 8.991432e-01, 3.149656e-01, 1.816122e+00, 8.204845e-01
6.363636e-01, 4.309148e-01, 9.048966e-01, 3.124281e-01, 1.812586e+00, 8.204845e-01
6.464646e-01, 4.309325e-01, 9.050330e-01, 3.124459e-01, 1.812615e+00, 8.204845e-01
6.565657e-01, 4.286440e-01, 9.099448e-01, 3.102920e-01, 1.809730e+00, 8.204845e-01
6.666667e-01, 4.286487e-01, 9.100993e-01, 3.102967e-01, 1.809737e+00, 8.204845e-01
6.767677e-01, 4.266945e-01, 9.142278e-01, 3.084946e-01, 1.807468e+00, 8.204845e-01
6.868687e-01, 4.266826e-01, 9.144082e-01, 3.084825e-01, 1.807447e+00, 8.204845e-01
6.969697e-01, 4.250249e-01, 9.178281e-01, 3.069952e-01, 1.805748e+00, 8.204845e-01
7.070707e-01, 4.249922e-01, 9.180438e-01, 3.069621e-01, 1.805693e+00, 8.204845e-01
7.171717e-01, 4.235885e-01, 9.208426e-01, 3.057484e-01, 1.804513e+00, 8.204845e-01
7.272727e-01, 4.235304e-01, 9.211043e-01, 3.056898e-01, 1.804415e+00, 8.204845e-01
7.373737e-01, 4.223347e-01, 9.233775e-01, 3.047063e-01, 1.803701e+00, 8.204845e-01
7.474747e-01, 4.222466e-01, 9.236967e-01, 3.046172e-01, 1.803550e+00, 8.204845e-01
7.575758e-01, 4.212116e-01, 9.255424e-01, 3.038202e-01, 1.803252e+00, 8.204845e-01
7.676768e-01, 4.210889e-01, 9.259305e-01, 3.036962e-01, 1.803041e+00, 8.204845e-01
7.777778e-01, 4.201676e-01, 9.274447e-01, 3.030437e-01, 1.803112e+00, 8.204845e-01
7.878788e-01, 4.200065e-01, 9.279119e-01, 3.028807e-01, 1.802833e+00, 8.204845e-01
7.979798e-01, 4.191536e-01, 9.291836e-01, 3.023343e-01, 1.803243e+00, 8.204845e-01
8.080808e-01, 4.189512e-01, 9.297379e-01, 3.021294e-01, 1.802891e+00, 8.204845e-01
8.181818e-01, 4.181240e-01, 9.308451e-01, 3.016554e-01, 1.803624e+00, 8.204845e-01
8.282828e-01, 4.178793e-01, 9.314914e-01, 3.014072e-01, 1.803196e+00, 8.204845e-01
8.383838e-01, 4.170380e-01, 9.324990e-01, 3.009780e-01, 1.804260e+00, 8.204845e-01
8.484848e-01, 4.167513e-01, 9.332377e-01, 3.006870e-01, 1.803755e+00, 8.204845e-01
8.585859e-01, 4.158587e-01, 9.341959e-01, 3.002812e-01, 1.805187e+00, 8.204845e-01
