x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.106377e+00
1.010101e-02, 7.986597e-01, 2.303727e-01, 7.497406e-01, 2.346871e+00, 1.106377e+00
2.020202e-02, 7.027583e-01, 3.644939e-01, 6.330449e-01, 2.252001e+00, 1.106377e+00
3.030303e-02, 6.467076e-01, 4.520001e-01, 5.661969e-01, 2.188767e+00, 1.106377e+00
4.040404e-02, 6.163758e-01, 5.040594e-01, 5.297829e-01, 2.148782e+00, 1.106377e+00
5.050505e-02, 5.924937e-01, 5.458795e-01, 5.018966e-01, 2.117730e+00, 1.106377e+00
6.060606e-02, 5.812368e-01, 5.676651e-01, 4.880948e-01, 2.099380e+00, 1.106377e+00
7.070707e-02, 5.677479e-01, 5.924247e-01, 4.725711e-01, 2.080902e+00, 1.106377e+00
8.080808e-02, 5.635568e-01, 6.018096e-01, 4.669796e-01, 2.071573e+00, 1.106377e+00
9.090909e-02, 5.539799e-01, 6.197697e-01, 4.560841e-01, 2.058216e+00, 1.106377e+00
1.010101e-01, 5.526873e-01, 6.238414e-01, 4.538036e-01, 2.052714e+00, 1.106377e+00
1.111111e-01, 5.447081e-01, 6.389894e-01, 4.448120e-01, 2.041515e+00, 1.106377e+00
1.212121e-01, 5.446619e-01, 6.407403e-01, 4.439260e-01, 2.037622e+00, 1.106377e+00
1.313131e-01, 5.373867e-01, 6.546786e-01, 4.357951e-01, 2.027382e+00, 1.106377e+00
1.414141e-01, 5.378901e-01, 6.554081e-01, 4.355049e-01, 2.024135e+00, 1.106377e+00
1.515152e-01, 5.309626e-01, 6.687866e-01, 4.278214e-01, 2.014367e+00, 1.106377e+00
1.616162e-01, 5.317120e-01, 6.690664e-01, 4.277847e-01, 2.011355e+00, 1.106377e+00
1.717172e-01, 5.249896e-01, 6.821459e-01, 4.203833e-01, 2.001865e+00, 1.106377e+00
1.818182e-01, 5.258487e-01, 6.822290e-01, 4.204514e-01, 1.998918e+00, 1.106377e+00
1.919192e-01, 5.192760e-01, 6.951092e-01, 4.132672e-01, 1.989631e+00, 1.106377e+00
2.020202e-01, 5.201808e-01, 6.951082e-01, 4.133751e-01, 1.986690e+00, 1.106377e+00
2.121212e-01, 5.137385e-01, 7.078217e-01, 4.063838e-01, 1.977581e+00, 1.106377e+00
2.222222e-01, 5.146565e-01, 7.077866e-01, 4.065032e-01, 1.974634e+00, 1.106377e+00
2.323232e-01, 5.083405e-01, 7.203370e-01, 3.996977e-01, 1.965699e+00, 1.106377e+00
2.424242e-01, 5.092530e-01, 7.202902e-01, 3.998162e-01, 1.962758e+00, 1.106377e+00
2.525253e-01, 5.030659e-01, 7.326687e-01, 3.931965e-01, 1.954001e+00, 1.106377e+00
2.626263e-01, 5.039602e-01, 7.326201e-01, 3.933087e-01, 1.951090e+00, 1.106377e+00
2.727273e-01, 4.979080e-01, 7.448113e-01, 3.868780e-01, 1.942518e+00, 1.106377e+00
2.828283e-01, 4.987744e-01, 7.447657e-01, 3.869819e-01, 1.939664e+00, 1.106377e+00
2.929293e-01, 4.928648e-01, 7.567507e-01, 3.807451e-01, 1.931286e+00, 1.106377e+00
3.030303e-01, 4.936954e-01, 7.567100e-01, 3.808400e-01, 1.928517e+00, 1.106377e+00
3.131313e-01, 4.879373e-01, 7.684675e-01, 3.748027e-01, 1.920343e+00, 1.106377e+00
3.232323e-01, 4.887254e-01, 7.684327e-01, 3.748886e-01, 1.917686e+00, 1.106377e+00
3.333333e-01, 4.831285e-01, 7.799392e-01, 3.690573e-01, 1.909726e+00, 1.106377e+00
3.434343e-01, 4.838686e-01, 7.799108e-01, 3.691346e-01, 1.907205e+00, 1.106377e+00
3.535354e-01, 4.784434e-01, 7.911411e-01, 3.635161e-01, 1.899473e+00, 1.106377e+00
3.636364e-01, 4.791314e-01, 7.911193e-01, 3.635853e-01, 1.897107e+00, 1.106377e+00
3.737374e-01, 4.738886e-01, 8.020465e-01, 3.581868e-01, 1.889615e+00, 1.106377e+00
3.838384e-01, 4.745214e-01, 8.020315e-01, 3.582486e-01, 1.887420e+00, 1.106377e+00
3.939394e-01, 4.694722e-01, 8.126270e-01, 3.530776e-01, 1.880184e+00, 1.106377e+00
4.040404e-01, 4.700483e-01, 8.126191e-01, 3.531326e-01, 1.878172e+00, 1.106377e+00
4.141414e-01, 4.652039e-01, 8.228531e-01, 3.481968e-01, 1.871205e+00, 1.106377e+00
4.242424e-01, 4.657229e-01, 8.228527e-01, 3.482456e-01, 1.869382e+00, 1.106377e+00
4.343434e-01, 4.610944e-01, 8.326948e-01, 3.435528e-01, 1.862703e+00, 1.106377e+00
4.444444e-01, 4.615569e-01, 8.327021e-01, 3.435959e-01, 1.861070e+00, 1.106377e+00
4.545455e-01, 4.571552e-01, 8.421215e-01, 3.391536e-01, 1.854696e+00, 1.106377e+00
4.646465e-01, 4.575627e-01, 8.421373e-01, 3.391914e-01, 1.853251e+00, 1.106377e+00
4.747475e-01, 4.533979e-01, 8.511035e-01, 3.350067e-01, 1.847200e+00, 1.106377e+00
4.848485e-01, 4.537529e-01, 8.511286e-01, 3.350395e-01, 1.845936e+00, 1.106377e+00
4.949495e-01, 4.498340e-01, 8.596127e-01, 3.311187e-01, 1.840227e+00, 1.106377e+00
5.050505e-01, 4.501394e-01, 8.596484e-01, 3.311467e-01, 1.839134e+00, 1.106377e+00
5.151515e-01, 4.464742e-01, 8.676235e-01, 3.274949e-01, 1.833784e+00, 1.106377e+00
5.252525e-01, 4.467332e-01, 8.676714e-01, 3.275177e-01, 1.832849e+00, 1.106377e+00
5.353535e-01, 4.433276e-01, 8.751142e-01, 3.241387e-01, 1.827874e+00, 1.106377e+00
5.454545e-01, 4.435434e-01, 8.751766e-01, 3.241560e-01, 1.827081e+00, 1.106377e+00
5.555556e-01, 4.404011e-01, 8.820688e-01, 3.210514e-01, 1.822494e+00, 1.106377e+00
5.656566e-01, 4.405771e-01, 8.821485e-01, 3.210623e-01, 1.821828e+00, 1.106377e+00
5.757576e-01, 4.376990e-01, 8.884774e-01, 3.182314e-01, 1.817638e+00, 1.106377e+00
5.858586e-01, 4.378379e-01, 8.885779e-01, 3.182348e-01, 1.817081e+00, 1.106377e+00
5.959596e-01, 4.352220e-01, 8.943383e-01, 3.156741e-01, 1.813293e+00, 1.106377e+00
6.060606e-01, 4.353264e-01, 8.944639e-01, 3.156686e-01, 1.812827e+00, 1.106377e+00
6.161616e-01, 4.329673e-01, 8.996588e-01, 3.133715e-01, 1.809441e+00, 1.106377e+00
6.262626e-01, 4.330390e-01, 8.998144e-01, 3.133552e-01, 1.809047e+00, 1.106377e+00
6.363636e-01, 4.309277e-01, 9.044556e-01, 3.113119e-01, 1.806056e+00, 1.106377e+00
6.464646e-01, 4.309682e-01, 9.046468e-01, 3.112828e-01, 1.805718e+00, 1.106377e+00
6.565657e-01, 4.290923e-01, 9.087551e-01, 3.094802e-01, 1.803110e+00, 1.106377e+00
6.666667e-01, 4.291023e-01, 9.089880e-01, 3.094358e-01, 1.802809e+00, 1.106377e+00
6.767677e-01, 4.274460e-01, 9.125929e-01, 3.078577e-01, 1.800565e+00, 1.106377e+00
6.868687e-01, 4.274259e-01, 9.128738e-01, 3.077957e-01, 1.800287e+00, 1.106377e+00
6.969697e-01, 4.259704e-01, 9.160129e-01, 3.064230e-01, 1.798382e+00, 1.106377e+00
7.070707e-01, 4.259202e-01, 9.163479e-01, 3.063409e-01, 1.798112e+00, 1.106377e+00
7.171717e-01, 4.246446e-01, 9.190651e-01, 3.051528e-01, 1.796519e+00, 1.106377e+00
7.272727e-01, 4.245641e-01, 9.194598e-01, 3.050483e-01, 1.796244e+00, 1.106377e+00
7.373737e-01, 4.234459e-01, 9.218035e-01, 3.040223e-01, 1.794930e+00, 1.106377e+00
7.474747e-01, 4.233351e-01, 9.222627e-01, 3.038936e-01, 1.794640e+00, 1.106377e+00
7.575758e-01, 4.223510e-01, 9.242836e-01, 3.030068e-01, 1.793572e+00, 1.106377e+00
7.676768e-01, 4.222099e-01, 9.248105e-01, 3.028526e-01, 1.793258e+00, 1.106377e+00
7.777778e-01, 4.213371e-01, 9.265595e-01, 3.020823e-01, 1.792403e+00, 1.106377e+00
7.878788e-01, 4.211665e-01, 9.271556e-01, 3.019022e-01, 1.792060e+00, 1.106377e+00
7.979798e-01, 4.203830e-01, 9.286813e-01, 3.012272e-01, 1.791386e+00, 1.106377e+00
8.080808e-01, 4.201842e-01, 9.293458e-01, 3.010214e-01, 1.791009e+00, 1.106377e+00
8.181818e-01, 4.194702e-01, 9.306928e-01, 3.004226e-01, 1.790488e+00, 1.106377e+00
8.282828e-01, 4.192451e-01, 9.314224e-01, 3.001926e-01, 1.790078e+00, 1.106377e+00
8.383838e-01, 4.185830e-01, 9.326296e-01, 2.996530e-01, 1.789687e+00, 1.106377e+00
8.484848e-01, 4.183345e-01, 9.334183e-01, 2.994013e-01, 1.789246e+00, 1.106377e+00
8.585859e-01, 4.177089e-01, 9.345179e-01, 2.989074e-01, 1.788970e+00, 1.106377e+00
8.686869e-01, 4.174396e-01, 9.353570e-01, 2.986376e-01, 1.788508e+00, 1.106377e+00
8.787879e-01, 4.168356e-01, 9.363735e-01, 2.981789e-01, 1.788349e+00, 1.106377e+00
8.888889e-01, 4.165428e-01, 9.372519e-01, 2.978955e-01, 1.787904e+00, 1.106377e+00
8.989899e-01, 4.159354e-01, 9.382024e-01, 2.974649e-01, 1.787927e+00, 1.106377e+00
9.090909e-01, 4.155883e-01, 9.391066e-01, 2.971733e-01, 1.787666e+00, 1.106377e+00
9.191919e-01, 4.148897e-01, 9.400007e-01, 2.967666e-01, 1.788226e+00, 1.106377e+00
9.292929e-01, 4.143108e-01, 9.409154e-01, 2.964727e-01, 1.788951e+00, 1.106377e+00
9.393939e-01, 4.131071e-01, 9.417552e-01, 2.960880e-01, 1.791836e+00, 1.106377e+00
9.494949e-01, 4.113800e-01, 9.426563e-01, 2.957944e-01, 1.797574e+00, 1.106377e+00
9.595960e-01, 4.075850e-01, 9.433737e-01, 2.954043e-01, 1.811918e+00, 1.106377e+00
9.696970e-01, 3.998622e-01, 9.436650e-01, 2.948790e-01, 1.843629e+00, 1.106377e+00
9.797980e-01, 3.810874e-01, 9.387594e-01, 2.923188e-01, 1.917663e+00, 1.106377e+00
9.898990e-01, 3.255722e-01, 8.782861e-01, 2.701543e-01, 2.074458e+00, 1.106377e+00
1.000000e+00, 1.250000e-01, 0.000000e+00, 1.000000e-01, 2.000000e+00, 1.106377e+00
