x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 7.757196e-01
1.010101e-02, 8.281301e-01, 1.989423e-01, 7.819003e-01, 2.360439e+00, 7.757196e-01
2.020202e-02, 7.444504e-01, 3.131945e-01, 6.778251e-01, 2.276260e+00, 7.757196e-01
3.030303e-02, 7.056409e-01, 3.728756e-01, 6.290387e-01, 2.228608e+00, 7.757196e-01
4.040404e-02, 6.760738e-01, 4.194627e-01, 5.929202e-01, 2.192513e+00, 7.757196e-01
5.050505e-02, 6.656181e-01, 4.385935e-01, 5.789401e-01, 2.174445e+00, 7.757196e-01
6.060606e-02, 6.492904e-01, 4.656489e-01, 5.592017e-01, 2.153126e+00, 7.757196e-01
7.070707e-02, 6.468849e-01, 4.719230e-01, 5.549798e-01, 2.144817e+00, 7.757196e-01
8.080808e-02, 6.343681e-01, 4.931104e-01, 5.400068e-01, 2.128129e+00, 7.757196e-01
9.090909e-02, 6.344104e-01, 4.952028e-01, 5.387857e-01, 2.123175e+00, 7.757196e-01
1.010101e-01, 6.230954e-01, 5.145927e-01, 5.254025e-01, 2.108034e+00, 7.757196e-01
1.111111e-01, 6.238456e-01, 5.153135e-01, 5.251250e-01, 2.104387e+00, 7.757196e-01
1.212121e-01, 6.129727e-01, 5.341305e-01, 5.124100e-01, 2.089856e+00, 7.757196e-01
1.313131e-01, 6.138661e-01, 5.344015e-01, 5.124244e-01, 2.086874e+00, 7.757196e-01
1.414141e-01, 6.032176e-01, 5.530075e-01, 5.001075e-01, 2.072666e+00, 7.757196e-01
1.515152e-01, 6.040686e-01, 5.531334e-01, 5.002051e-01, 2.070150e+00, 7.757196e-01
1.616162e-01, 5.935897e-01, 5.716264e-01, 4.882099e-01, 2.056176e+00, 7.757196e-01
1.717172e-01, 5.943403e-01, 5.717081e-01, 4.883244e-01, 2.054061e+00, 7.757196e-01
1.818182e-01, 5.840256e-01, 5.901040e-01, 4.766327e-01, 2.040290e+00, 7.757196e-01
1.919192e-01, 5.846631e-01, 5.901749e-01, 4.767442e-01, 2.038542e+00, 7.757196e-01
2.020202e-01, 5.745222e-01, 6.084631e-01, 4.653553e-01, 2.024966e+00, 7.757196e-01
2.121212e-01, 5.750508e-01, 6.085343e-01, 4.654587e-01, 2.023554e+00, 7.757196e-01
2.222222e-01, 5.650975e-01, 6.266947e-01, 4.543773e-01, 2.010172e+00, 7.757196e-01
2.323232e-01, 5.655286e-01, 6.267696e-01, 4.544724e-01, 2.009060e+00, 7.757196e-01
2.424242e-01, 5.557775e-01, 6.447773e-01, 4.437052e-01, 1.995876e+00, 7.757196e-01
2.525253e-01, 5.561248e-01, 6.448568e-01, 4.437932e-01, 1.995025e+00, 7.757196e-01
2.626263e-01, 5.465906e-01, 6.626834e-01, 4.333478e-01, 1.982049e+00, 7.757196e-01
2.727273e-01, 5.468683e-01, 6.627675e-01, 4.334298e-01, 1.981418e+00, 7.757196e-01
2.828283e-01, 5.375657e-01, 6.803816e-01, 4.233145e-01, 1.968664e+00, 7.757196e-01
2.929293e-01, 5.377873e-01, 6.804700e-01, 4.233920e-01, 1.968213e+00, 7.757196e-01
3.030303e-01, 5.287311e-01, 6.978365e-01, 4.136157e-01, 1.955700e+00, 7.757196e-01
3.131313e-01, 5.289086e-01, 6.979289e-01, 4.136895e-01, 1.955392e+00, 7.757196e-01
3.232323e-01, 5.201137e-01, 7.150090e-01, 4.042623e-01, 1.943144e+00, 7.757196e-01
3.333333e-01, 5.202573e-01, 7.151048e-01, 4.043330e-01, 1.942947e+00, 7.757196e-01
3.434343e-01, 5.117395e-01, 7.318558e-01, 3.952656e-01, 1.930990e+00, 7.757196e-01
3.535354e-01, 5.118574e-01, 7.319544e-01, 3.953337e-01, 1.930878e+00, 7.757196e-01
3.636364e-01, 5.036332e-01, 7.483295e-01, 3.866378e-01, 1.919243e+00, 7.757196e-01
3.737374e-01, 5.037321e-01, 7.484303e-01, 3.867037e-01, 1.919193e+00, 7.757196e-01
3.838384e-01, 4.958187e-01, 7.643780e-01, 3.783920e-01, 1.907915e+00, 7.757196e-01
3.939394e-01, 4.959036e-01, 7.644804e-01, 3.784557e-01, 1.907910e+00, 7.757196e-01
4.040404e-01, 4.883192e-01, 7.799452e-01, 3.705416e-01, 1.897026e+00, 7.757196e-01
4.141414e-01, 4.883938e-01, 7.800486e-01, 3.706033e-01, 1.897051e+00, 7.757196e-01
4.242424e-01, 4.811572e-01, 7.949710e-01, 3.631011e-01, 1.886603e+00, 7.757196e-01
4.343434e-01, 4.812242e-01, 7.950746e-01, 3.631604e-01, 1.886649e+00, 7.757196e-01
4.444444e-01, 4.743548e-01, 8.093920e-01, 3.560847e-01, 1.876679e+00, 7.757196e-01
4.545455e-01, 4.744159e-01, 8.094951e-01, 3.561417e-01, 1.876738e+00, 7.757196e-01
4.646465e-01, 4.679332e-01, 8.231427e-01, 3.495070e-01, 1.867291e+00, 7.757196e-01
4.747475e-01, 4.679895e-01, 8.232446e-01, 3.495614e-01, 1.867357e+00, 7.757196e-01
4.848485e-01, 4.619124e-01, 8.361571e-01, 3.433817e-01, 1.858479e+00, 7.757196e-01
4.949495e-01, 4.619645e-01, 8.362570e-01, 3.434332e-01, 1.858548e+00, 7.757196e-01
5.050505e-01, 4.563103e-01, 8.483707e-01, 3.377211e-01, 1.850282e+00, 7.757196e-01
5.151515e-01, 4.563585e-01, 8.484681e-01, 3.377694e-01, 1.850351e+00, 7.757196e-01
5.252525e-01, 4.511422e-01, 8.597236e-01, 3.325351e-01, 1.842740e+00, 7.757196e-01
5.353535e-01, 4.511866e-01, 8.598180e-01, 3.325798e-01, 1.842807e+00, 7.757196e-01
5.454545e-01, 4.464196e-01, 8.701634e-01, 3.278303e-01, 1.835887e+00, 7.757196e-01
5.555556e-01, 4.464597e-01, 8.702548e-01, 3.278710e-01, 1.835949e+00, 7.757196e-01
5.656566e-01, 4.421484e-01, 8.796492e-01, 3.236085e-01, 1.829751e+00, 7.757196e-01
5.757576e-01, 4.421839e-01, 8.797380e-01, 3.236446e-01, 1.829808e+00, 7.757196e-01
5.858586e-01, 4.383285e-01, 8.881553e-01, 3.198660e-01, 1.824351e+00, 7.757196e-01
5.959596e-01, 4.383586e-01, 8.882426e-01, 3.198965e-01, 1.824400e+00, 7.757196e-01
6.060606e-01, 4.349520e-01, 8.956745e-01, 3.165918e-01, 1.819694e+00, 7.757196e-01
6.161616e-01, 4.349754e-01, 8.957627e-01, 3.166156e-01, 1.819733e+00, 7.757196e-01
6.262626e-01, 4.320024e-01, 9.022214e-01, 3.137674e-01, 1.815774e+00, 7.757196e-01
6.363636e-01, 4.320175e-01, 9.023140e-01, 3.137828e-01, 1.815799e+00, 7.757196e-01
6.464646e-01, 4.294541e-01, 9.078339e-01, 3.113662e-01, 1.812570e+00, 7.757196e-01
6.565657e-01, 4.294587e-01, 9.079361e-01, 3.113708e-01, 1.812577e+00, 7.757196e-01
6.666667e-01, 4.272726e-01, 9.125730e-01, 3.093533e-01, 1.810046e+00, 7.757196e-01
6.767677e-01, 4.272637e-01, 9.126922e-01, 3.093443e-01, 1.810031e+00, 7.757196e-01
6.868687e-01, 4.254149e-01, 9.165218e-01, 3.076865e-01, 1.808156e+00, 7.757196e-01
6.969697e-01, 4.253889e-01, 9.166673e-01, 3.076602e-01, 1.808112e+00, 7.757196e-01
7.070707e-01, 4.238307e-01, 9.197818e-01, 3.063179e-01, 1.806841e+00, 7.757196e-01
7.171717e-01, 4.237832e-01, 9.199649e-01, 3.062699e-01, 1.806760e+00, 7.757196e-01
7.272727e-01, 4.224644e-01, 9.224676e-01, 3.051952e-01, 1.806041e+00, 7.757196e-01
7.373737e-01, 4.223907e-01, 9.227010e-01, 3.051206e-01, 1.805915e+00, 7.757196e-01
