x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.346925e-01
1.010101e-02, 8.089726e-01, 2.195361e-01, 7.608072e-01, 2.351152e+00, 9.346925e-01
2.020202e-02, 7.201905e-01, 3.430848e-01, 6.515108e-01, 2.261592e+00, 9.346925e-01
3.030303e-02, 6.679781e-01, 4.232340e-01, 5.884798e-01, 2.202467e+00, 9.346925e-01
4.040404e-02, 6.420574e-01, 4.672095e-01, 5.565852e-01, 2.167194e+00, 9.346925e-01
5.050505e-02, 6.196711e-01, 5.052172e-01, 5.300263e-01, 2.138337e+00, 9.346925e-01
6.060606e-02, 6.112642e-01, 5.217540e-01, 5.190733e-01, 2.122950e+00, 9.346925e-01
7.070707e-02, 5.978791e-01, 5.454040e-01, 5.033779e-01, 2.104848e+00, 9.346925e-01
8.080808e-02, 5.954607e-01, 5.517416e-01, 4.994610e-01, 2.096952e+00, 9.346925e-01
9.090909e-02, 5.851688e-01, 5.702740e-01, 4.875115e-01, 2.082782e+00, 9.346925e-01
1.010101e-01, 5.849534e-01, 5.727126e-01, 4.861512e-01, 2.077735e+00, 9.346925e-01
1.111111e-01, 5.758153e-01, 5.893636e-01, 4.756396e-01, 2.065070e+00, 9.346925e-01
1.212121e-01, 5.764229e-01, 5.902963e-01, 4.752318e-01, 2.061125e+00, 9.346925e-01
1.313131e-01, 5.677677e-01, 6.062171e-01, 4.653651e-01, 2.049100e+00, 9.346925e-01
1.414141e-01, 5.686691e-01, 6.065673e-01, 4.653108e-01, 2.045613e+00, 9.346925e-01
1.515152e-01, 5.602621e-01, 6.221648e-01, 4.558121e-01, 2.033923e+00, 9.346925e-01
1.616162e-01, 5.612463e-01, 6.222915e-01, 4.558841e-01, 2.030677e+00, 9.346925e-01
1.717172e-01, 5.530083e-01, 6.377037e-01, 4.466575e-01, 2.019217e+00, 9.346925e-01
1.818182e-01, 5.539865e-01, 6.377470e-01, 4.467690e-01, 2.016155e+00, 9.346925e-01
1.919192e-01, 5.458943e-01, 6.530130e-01, 4.377834e-01, 2.004891e+00, 9.346925e-01
2.020202e-01, 5.468261e-01, 6.530278e-01, 4.379019e-01, 2.002016e+00, 9.346925e-01
2.121212e-01, 5.388777e-01, 6.681504e-01, 4.291492e-01, 1.990940e+00, 9.346925e-01
2.222222e-01, 5.397434e-01, 6.681580e-01, 4.292627e-01, 1.988272e+00, 9.346925e-01
2.323232e-01, 5.319446e-01, 6.831252e-01, 4.207439e-01, 1.977386e+00, 9.346925e-01
2.424242e-01, 5.327341e-01, 6.831342e-01, 4.208484e-01, 1.974946e+00, 9.346925e-01
2.525253e-01, 5.250943e-01, 6.979274e-01, 4.125676e-01, 1.964255e+00, 9.346925e-01
2.626263e-01, 5.258030e-01, 6.979409e-01, 4.126625e-01, 1.962059e+00, 9.346925e-01
2.727273e-01, 5.183332e-01, 7.125378e-01, 4.046255e-01, 1.951570e+00, 9.346925e-01
2.828283e-01, 5.189604e-01, 7.125572e-01, 4.047113e-01, 1.949625e+00, 9.346925e-01
2.929293e-01, 5.116724e-01, 7.269323e-01, 3.969247e-01, 1.939350e+00, 9.346925e-01
3.030303e-01, 5.122200e-01, 7.269579e-01, 3.970025e-01, 1.937656e+00, 9.346925e-01
3.131313e-01, 5.051263e-01, 7.410834e-01, 3.894737e-01, 1.927606e+00, 9.346925e-01
3.232323e-01, 5.055986e-01, 7.411152e-01, 3.895447e-01, 1.926156e+00, 9.346925e-01
3.333333e-01, 4.987119e-01, 7.549603e-01, 3.822817e-01, 1.916346e+00, 9.346925e-01
3.434343e-01, 4.991147e-01, 7.549983e-01, 3.823470e-01, 1.915126e+00, 9.346925e-01
3.535354e-01, 4.924483e-01, 7.685295e-01, 3.753586e-01, 1.905574e+00, 9.346925e-01
3.636364e-01, 4.927883e-01, 7.685737e-01, 3.754194e-01, 1.904567e+00, 9.346925e-01
3.737374e-01, 4.863557e-01, 7.817550e-01, 3.687148e-01, 1.895294e+00, 9.346925e-01
3.838384e-01, 4.866404e-01, 7.818051e-01, 3.687719e-01, 1.894478e+00, 9.346925e-01
3.939394e-01, 4.804554e-01, 7.945977e-01, 3.623610e-01, 1.885508e+00, 9.346925e-01
4.040404e-01, 4.806923e-01, 7.946537e-01, 3.624153e-01, 1.884861e+00, 9.346925e-01
4.141414e-01, 4.747688e-01, 8.070167e-01, 3.563084e-01, 1.876220e+00, 9.346925e-01
4.242424e-01, 4.749652e-01, 8.070785e-01, 3.563605e-01, 1.875719e+00, 9.346925e-01
4.343434e-01, 4.693172e-01, 8.189690e-01, 3.505680e-01, 1.867436e+00, 9.346925e-01
4.444444e-01, 4.694798e-01, 8.190366e-01, 3.506185e-01, 1.867058e+00, 9.346925e-01
4.545455e-01, 4.641211e-01, 8.304107e-01, 3.451507e-01, 1.859163e+00, 9.346925e-01
4.646465e-01, 4.642561e-01, 8.304842e-01, 3.451999e-01, 1.858887e+00, 9.346925e-01
4.747475e-01, 4.592000e-01, 8.412977e-01, 3.400670e-01, 1.851410e+00, 9.346925e-01
4.848485e-01, 4.593126e-01, 8.413774e-01, 3.401150e-01, 1.851218e+00, 9.346925e-01
4.949495e-01, 4.545713e-01, 8.515872e-01, 3.353261e-01, 1.844189e+00, 9.346925e-01
5.050505e-01, 4.546660e-01, 8.516734e-01, 3.353729e-01, 1.844062e+00, 9.346925e-01
5.151515e-01, 4.502502e-01, 8.612391e-01, 3.309358e-01, 1.837511e+00, 9.346925e-01
5.252525e-01, 4.503305e-01, 8.613328e-01, 3.309812e-01, 1.837435e+00, 9.346925e-01
5.353535e-01, 4.462489e-01, 8.702182e-01, 3.269016e-01, 1.831386e+00, 9.346925e-01
5.454545e-01, 4.463173e-01, 8.703206e-01, 3.269450e-01, 1.831349e+00, 9.346925e-01
5.555556e-01, 4.425757e-01, 8.784962e-01, 3.232261e-01, 1.825824e+00, 9.346925e-01
5.656566e-01, 4.426339e-01, 8.786090e-01, 3.232667e-01, 1.825813e+00, 9.346925e-01
5.757576e-01, 4.392343e-01, 8.860538e-01, 3.199082e-01, 1.820829e+00, 9.346925e-01
5.858586e-01, 4.392831e-01, 8.861796e-01, 3.199448e-01, 1.820835e+00, 9.346925e-01
5.959596e-01, 4.362234e-01, 8.928834e-01, 3.169423e-01, 1.816399e+00, 9.346925e-01
6.060606e-01, 4.362627e-01, 8.930255e-01, 3.169733e-01, 1.816413e+00, 9.346925e-01
6.161616e-01, 4.335358e-01, 8.989905e-01, 3.143179e-01, 1.812526e+00, 9.346925e-01
6.262626e-01, 4.335646e-01, 8.991533e-01, 3.143411e-01, 1.812539e+00, 9.346925e-01
6.363636e-01, 4.311581e-01, 9.043951e-01, 3.120190e-01, 1.809191e+00, 9.346925e-01
6.464646e-01, 4.311749e-01, 9.045841e-01, 3.120320e-01, 1.809196e+00, 9.346925e-01
6.565657e-01, 4.290709e-01, 9.091327e-01, 3.100242e-01, 1.806369e+00, 9.346925e-01
6.666667e-01, 4.290731e-01, 9.093544e-01, 3.100239e-01, 1.806358e+00, 9.346925e-01
6.767677e-01, 4.272489e-01, 9.132533e-01, 3.083069e-01, 1.804024e+00, 9.346925e-01
6.868687e-01, 4.272336e-01, 9.135151e-01, 3.082897e-01, 1.803988e+00, 9.346925e-01
6.969697e-01, 4.256616e-01, 9.168200e-01, 3.068357e-01, 1.802111e+00, 9.346925e-01
