x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.085922e+00
1.010101e-02, 8.007027e-01, 2.282428e-01, 7.519167e-01, 2.347677e+00, 1.085922e+00
2.020202e-02, 7.026158e-01, 3.646680e-01, 6.328944e-01, 2.251922e+00, 1.085922e+00
3.030303e-02, 6.510286e-01, 4.461174e-01, 5.707016e-01, 2.191538e+00, 1.085922e+00
4.040404e-02, 6.161092e-01, 5.044694e-01, 5.294923e-01, 2.148533e+00, 1.085922e+00
5.050505e-02, 5.981542e-01, 5.372637e-01, 5.077459e-01, 2.122137e+00, 1.085922e+00
6.060606e-02, 5.808576e-01, 5.683152e-01, 4.876726e-01, 2.098933e+00, 1.085922e+00
7.070707e-02, 5.741801e-01, 5.821323e-01, 4.791620e-01, 2.086288e+00, 1.085922e+00
8.080808e-02, 5.630724e-01, 6.026933e-01, 4.664319e-01, 2.070923e+00, 1.085922e+00
9.090909e-02, 5.607976e-01, 6.086059e-01, 4.629986e-01, 2.064018e+00, 1.085922e+00
1.010101e-01, 5.521035e-01, 6.249508e-01, 4.531362e-01, 2.051862e+00, 1.085922e+00
1.111111e-01, 5.516652e-01, 6.274771e-01, 4.517822e-01, 2.047357e+00, 1.085922e+00
1.212121e-01, 5.439839e-01, 6.420678e-01, 4.431447e-01, 2.036571e+00, 1.085922e+00
1.313131e-01, 5.443364e-01, 6.431268e-01, 4.426639e-01, 2.033044e+00, 1.085922e+00
1.414141e-01, 5.371225e-01, 6.569469e-01, 4.346159e-01, 2.022890e+00, 1.085922e+00
1.515152e-01, 5.378209e-01, 6.573681e-01, 4.345028e-01, 2.019737e+00, 1.085922e+00
1.616162e-01, 5.308588e-01, 6.708099e-01, 4.267942e-01, 2.009923e+00, 1.085922e+00
1.717172e-01, 5.317082e-01, 6.709549e-01, 4.268331e-01, 2.006895e+00, 1.085922e+00
1.818182e-01, 5.249139e-01, 6.841703e-01, 4.193659e-01, 1.997308e+00, 1.085922e+00
1.919192e-01, 5.258255e-01, 6.841976e-01, 4.194641e-01, 1.994312e+00, 1.085922e+00
2.020202e-01, 5.191683e-01, 6.972400e-01, 4.122011e-01, 1.984911e+00, 1.085922e+00
2.121212e-01, 5.200987e-01, 6.972189e-01, 4.123186e-01, 1.981924e+00, 1.085922e+00
2.222222e-01, 5.135700e-01, 7.101005e-01, 4.052475e-01, 1.972698e+00, 1.085922e+00
2.323232e-01, 5.144958e-01, 7.100617e-01, 4.053671e-01, 1.969730e+00, 1.085922e+00
2.424242e-01, 5.080964e-01, 7.227772e-01, 3.984859e-01, 1.960680e+00, 1.085922e+00
2.525253e-01, 5.090025e-01, 7.227342e-01, 3.986003e-01, 1.957752e+00, 1.085922e+00
2.626263e-01, 5.027378e-01, 7.352698e-01, 3.919114e-01, 1.948885e+00, 1.085922e+00
2.727273e-01, 5.036134e-01, 7.352286e-01, 3.920177e-01, 1.946025e+00, 1.085922e+00
2.828283e-01, 4.974908e-01, 7.475663e-01, 3.855254e-01, 1.937349e+00, 1.085922e+00
2.929293e-01, 4.983274e-01, 7.475296e-01, 3.856226e-01, 1.934585e+00, 1.085922e+00
3.030303e-01, 4.923556e-01, 7.596485e-01, 3.793325e-01, 1.926110e+00, 1.085922e+00
3.131313e-01, 4.931464e-01, 7.596175e-01, 3.794206e-01, 1.923469e+00, 1.085922e+00
3.232323e-01, 4.873352e-01, 7.714945e-01, 3.733390e-01, 1.915206e+00, 1.085922e+00
3.333333e-01, 4.880746e-01, 7.714697e-01, 3.734183e-01, 1.912711e+00, 1.085922e+00
3.434343e-01, 4.824346e-01, 7.830796e-01, 3.675519e-01, 1.904672e+00, 1.085922e+00
3.535354e-01, 4.831186e-01, 7.830613e-01, 3.676231e-01, 1.902344e+00, 1.085922e+00
3.636364e-01, 4.776607e-01, 7.943771e-01, 3.619791e-01, 1.894541e+00, 1.085922e+00
3.737374e-01, 4.782868e-01, 7.943655e-01, 3.620429e-01, 1.892394e+00, 1.085922e+00
3.838384e-01, 4.730223e-01, 8.053585e-01, 3.566290e-01, 1.884843e+00, 1.085922e+00
3.939394e-01, 4.735892e-01, 8.053538e-01, 3.566859e-01, 1.882887e+00, 1.085922e+00
4.040404e-01, 4.685297e-01, 8.159937e-01, 3.515101e-01, 1.875602e+00, 1.085922e+00
4.141414e-01, 4.690376e-01, 8.159960e-01, 3.515610e-01, 1.873842e+00, 1.085922e+00
4.242424e-01, 4.641945e-01, 8.262516e-01, 3.466311e-01, 1.866842e+00, 1.085922e+00
4.343434e-01, 4.646447e-01, 8.262613e-01, 3.466765e-01, 1.865277e+00, 1.085922e+00
4.444444e-01, 4.600294e-01, 8.361006e-01, 3.420006e-01, 1.858580e+00, 1.085922e+00
4.545455e-01, 4.604241e-01, 8.361181e-01, 3.420411e-01, 1.857207e+00, 1.085922e+00
4.646465e-01, 4.560472e-01, 8.455090e-01, 3.376268e-01, 1.850832e+00, 1.085922e+00
4.747475e-01, 4.563894e-01, 8.455350e-01, 3.376626e-01, 1.849641e+00, 1.085922e+00
4.848485e-01, 4.522610e-01, 8.544464e-01, 3.335169e-01, 1.843608e+00, 1.085922e+00
4.949495e-01, 4.525542e-01, 8.544819e-01, 3.335485e-01, 1.842588e+00, 1.085922e+00
