x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 8.734734e-01
1.010101e-02, 8.160812e-01, 2.119713e-01, 7.685465e-01, 2.354381e+00, 8.734734e-01
2.020202e-02, 7.262939e-01, 3.355845e-01, 6.580545e-01, 2.265111e+00, 8.734734e-01
3.030303e-02, 6.822972e-01, 4.040070e-01, 6.037297e-01, 2.212121e+00, 8.734734e-01
4.040404e-02, 6.507312e-01, 4.549731e-01, 5.657262e-01, 2.173425e+00, 8.734734e-01
5.050505e-02, 6.375233e-01, 4.790257e-01, 5.488278e-01, 2.152187e+00, 8.734734e-01
6.060606e-02, 6.210549e-01, 5.072073e-01, 5.292428e-01, 2.130419e+00, 8.734734e-01
7.070707e-02, 6.172693e-01, 5.159013e-01, 5.235739e-01, 2.120525e+00, 8.734734e-01
8.080808e-02, 6.055259e-01, 5.365035e-01, 5.097479e-01, 2.104567e+00, 8.734734e-01
9.090909e-02, 6.049470e-01, 5.396785e-01, 5.078642e-01, 2.098796e+00, 8.734734e-01
1.010101e-01, 5.948232e-01, 5.576855e-01, 4.960618e-01, 2.084913e+00, 8.734734e-01
1.111111e-01, 5.953571e-01, 5.588503e-01, 4.955027e-01, 2.080695e+00, 8.734734e-01
1.212121e-01, 5.858501e-01, 5.759325e-01, 4.845277e-01, 2.067626e+00, 8.734734e-01
1.313131e-01, 5.867459e-01, 5.763629e-01, 4.844327e-01, 2.064065e+00, 8.734734e-01
1.414141e-01, 5.775259e-01, 5.930792e-01, 4.738921e-01, 2.051389e+00, 8.734734e-01
1.515152e-01, 5.785037e-01, 5.932430e-01, 4.739543e-01, 2.048190e+00, 8.734734e-01
1.616162e-01, 5.694656e-01, 6.097738e-01, 4.637196e-01, 2.035767e+00, 8.734734e-01
1.717172e-01, 5.704167e-01, 6.098432e-01, 4.638289e-01, 2.032851e+00, 8.734734e-01
1.818182e-01, 5.615318e-01, 6.262390e-01, 4.538604e-01, 2.020635e+00, 8.734734e-01
1.919192e-01, 5.624122e-01, 6.262778e-01, 4.539776e-01, 2.017993e+00, 8.734734e-01
2.020202e-01, 5.536784e-01, 6.425432e-01, 4.442655e-01, 2.005973e+00, 8.734734e-01
2.121212e-01, 5.544707e-01, 6.425749e-01, 4.443776e-01, 2.003612e+00, 8.734734e-01
2.222222e-01, 5.458953e-01, 6.586978e-01, 4.349224e-01, 1.991785e+00, 8.734734e-01
2.323232e-01, 5.465938e-01, 6.587310e-01, 4.350255e-01, 1.989711e+00, 8.734734e-01
2.424242e-01, 5.381878e-01, 6.746922e-01, 4.258318e-01, 1.978082e+00, 8.734734e-01
2.525253e-01, 5.387932e-01, 6.747300e-01, 4.259256e-01, 1.976294e+00, 8.734734e-01
2.626263e-01, 5.305687e-01, 6.905059e-01, 4.169992e-01, 1.964869e+00, 8.734734e-01
2.727273e-01, 5.310859e-01, 6.905495e-01, 4.170846e-01, 1.963357e+00, 8.734734e-01
2.828283e-01, 5.230559e-01, 7.061135e-01, 4.084326e-01, 1.952146e+00, 8.734734e-01
2.929293e-01, 5.234920e-01, 7.061631e-01, 4.085109e-01, 1.950894e+00, 8.734734e-01
3.030303e-01, 5.156697e-01, 7.214859e-01, 4.001409e-01, 1.939909e+00, 8.734734e-01
3.131313e-01, 5.160334e-01, 7.215413e-01, 4.002134e-01, 1.938893e+00, 8.734734e-01
3.232323e-01, 5.084325e-01, 7.365903e-01, 3.921339e-01, 1.928151e+00, 8.734734e-01
3.333333e-01, 5.087331e-01, 7.366515e-01, 3.922017e-01, 1.927345e+00, 8.734734e-01
3.434343e-01, 5.013675e-01, 7.513910e-01, 3.844219e-01, 1.916867e+00, 8.734734e-01
3.535354e-01, 5.016145e-01, 7.514578e-01, 3.844862e-01, 1.916243e+00, 8.734734e-01
3.636364e-01, 4.944985e-01, 7.658490e-01, 3.770159e-01, 1.906052e+00, 8.734734e-01
3.737374e-01, 4.947010e-01, 7.659210e-01, 3.770774e-01, 1.905582e+00, 8.734734e-01
3.838384e-01, 4.878495e-01, 7.799219e-01, 3.699273e-01, 1.895704e+00, 8.734734e-01
3.939394e-01, 4.880157e-01, 7.799990e-01, 3.699868e-01, 1.895363e+00, 8.734734e-01
4.040404e-01, 4.814437e-01, 7.935645e-01, 3.631680e-01, 1.885828e+00, 8.734734e-01
4.141414e-01, 4.815810e-01, 7.936465e-01, 3.632260e-01, 1.885591e+00, 8.734734e-01
4.242424e-01, 4.753039e-01, 8.067289e-01, 3.567501e-01, 1.876431e+00, 8.734734e-01
4.343434e-01, 4.754187e-01, 8.068155e-01, 3.568069e-01, 1.876277e+00, 8.734734e-01
4.444444e-01, 4.694521e-01, 8.193651e-01, 3.506858e-01, 1.867527e+00, 8.734734e-01
