x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.012317e+00
1.010101e-02, 8.048833e-01, 2.238547e-01, 7.563964e-01, 2.349398e+00, 1.012317e+00
2.020202e-02, 7.091023e-01, 3.567047e-01, 6.397249e-01, 2.255404e+00, 1.012317e+00
3.030303e-02, 6.596821e-01, 4.343985e-01, 5.797547e-01, 2.197099e+00, 1.012317e+00
4.040404e-02, 6.257699e-01, 4.905136e-01, 5.395136e-01, 2.155399e+00, 1.012317e+00
5.050505e-02, 6.092574e-01, 5.206020e-01, 5.192268e-01, 2.130572e+00, 1.012317e+00
6.060606e-02, 5.922754e-01, 5.506599e-01, 4.993838e-01, 2.107904e+00, 1.012317e+00
7.070707e-02, 5.865377e-01, 5.627759e-01, 4.917885e-01, 2.096151e+00, 1.012317e+00
8.080808e-02, 5.753138e-01, 5.832203e-01, 4.788246e-01, 2.080710e+00, 1.012317e+00
9.090909e-02, 5.736317e-01, 5.881598e-01, 4.759251e-01, 2.074176e+00, 1.012317e+00
1.010101e-01, 5.645704e-01, 6.049153e-01, 4.655603e-01, 2.061569e+00, 1.012317e+00
1.111111e-01, 5.645033e-01, 6.069237e-01, 4.644991e-01, 2.057114e+00, 1.012317e+00
1.212121e-01, 5.563206e-01, 6.222131e-01, 4.552206e-01, 2.045676e+00, 1.012317e+00
1.313131e-01, 5.569095e-01, 6.230141e-01, 4.548923e-01, 2.042039e+00, 1.012317e+00
1.414141e-01, 5.491285e-01, 6.376810e-01, 4.461417e-01, 2.031135e+00, 1.012317e+00
1.515152e-01, 5.499806e-01, 6.379844e-01, 4.461040e-01, 2.027817e+00, 1.012317e+00
1.616162e-01, 5.424230e-01, 6.523461e-01, 4.376730e-01, 2.017212e+00, 1.012317e+00
1.717172e-01, 5.433715e-01, 6.524461e-01, 4.377463e-01, 2.014029e+00, 1.012317e+00
1.818182e-01, 5.359727e-01, 6.666163e-01, 4.295580e-01, 2.003638e+00, 1.012317e+00
1.919192e-01, 5.369424e-01, 6.666353e-01, 4.296694e-01, 2.000537e+00, 1.012317e+00
2.020202e-01, 5.296819e-01, 6.806484e-01, 4.216971e-01, 1.990332e+00, 1.012317e+00
2.121212e-01, 5.306360e-01, 6.806373e-01, 4.218168e-01, 1.987317e+00, 1.012317e+00
2.222222e-01, 5.235107e-01, 6.944958e-01, 4.140534e-01, 1.977292e+00, 1.012317e+00
2.323232e-01, 5.244286e-01, 6.944761e-01, 4.141694e-01, 1.974384e+00, 1.012317e+00
2.424242e-01, 5.174428e-01, 7.081692e-01, 4.066155e-01, 1.964543e+00, 1.012317e+00
2.525253e-01, 5.183116e-01, 7.081496e-01, 4.067234e-01, 1.961771e+00, 1.012317e+00
2.626263e-01, 5.114730e-01, 7.216602e-01, 3.993827e-01, 1.952120e+00, 1.012317e+00
2.727273e-01, 5.122838e-01, 7.216446e-01, 3.994812e-01, 1.949511e+00, 1.012317e+00
2.828283e-01, 5.056018e-01, 7.349518e-01, 3.923590e-01, 1.940059e+00, 1.012317e+00
2.929293e-01, 5.063490e-01, 7.349418e-01, 3.924481e-01, 1.937636e+00, 1.012317e+00
