x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 8.490072e-01
1.010101e-02, 8.186881e-01, 2.091742e-01, 7.714101e-01, 2.355629e+00, 8.490072e-01
2.020202e-02, 7.302532e-01, 3.307111e-01, 6.623279e-01, 2.267460e+00, 8.490072e-01
3.030303e-02, 6.874355e-01, 3.971376e-01, 6.092486e-01, 2.215657e+00, 8.490072e-01
4.040404e-02, 6.563454e-01, 4.470637e-01, 5.716957e-01, 2.177572e+00, 8.490072e-01
5.050505e-02, 6.437979e-01, 4.699299e-01, 5.554869e-01, 2.157070e+00, 8.490072e-01
6.060606e-02, 6.273910e-01, 4.978040e-01, 5.359005e-01, 2.135433e+00, 8.490072e-01
7.070707e-02, 6.239587e-01, 5.058846e-01, 5.305909e-01, 2.125906e+00, 8.490072e-01
8.080808e-02, 6.120623e-01, 5.265885e-01, 5.165304e-01, 2.109795e+00, 8.490072e-01
9.090909e-02, 6.116585e-01, 5.294755e-01, 5.148195e-01, 2.104195e+00, 8.490072e-01
1.010101e-01, 6.012785e-01, 5.477844e-01, 5.026747e-01, 2.090024e+00, 8.490072e-01
1.111111e-01, 6.018885e-01, 5.488250e-01, 5.021929e-01, 2.085905e+00, 8.490072e-01
1.212121e-01, 5.920798e-01, 5.663006e-01, 4.908328e-01, 2.072494e+00, 8.490072e-01
1.313131e-01, 5.929961e-01, 5.666832e-01, 4.907699e-01, 2.069027e+00, 8.490072e-01
1.414141e-01, 5.834568e-01, 5.838337e-01, 4.798323e-01, 2.055989e+00, 8.490072e-01
1.515152e-01, 5.844217e-01, 5.839838e-01, 4.799060e-01, 2.052910e+00, 8.490072e-01
1.616162e-01, 5.750595e-01, 6.009676e-01, 4.692762e-01, 2.040120e+00, 8.490072e-01
1.717172e-01, 5.759762e-01, 6.010381e-01, 4.693881e-01, 2.037359e+00, 8.490072e-01
1.818182e-01, 5.667686e-01, 6.178959e-01, 4.590321e-01, 2.024777e+00, 8.490072e-01
1.919192e-01, 5.676003e-01, 6.179420e-01, 4.591483e-01, 2.022322e+00, 8.490072e-01
2.020202e-01, 5.585481e-01, 6.346745e-01, 4.490588e-01, 2.009938e+00, 8.490072e-01
2.121212e-01, 5.592824e-01, 6.347159e-01, 4.491686e-01, 2.007790e+00, 8.490072e-01
2.222222e-01, 5.503948e-01, 6.513089e-01, 4.393472e-01, 1.995600e+00, 8.490072e-01
2.323232e-01, 5.510301e-01, 6.513527e-01, 4.394480e-01, 1.993757e+00, 8.490072e-01
2.424242e-01, 5.423190e-01, 6.677853e-01, 4.298996e-01, 1.981765e+00, 8.490072e-01
2.525253e-01, 5.428597e-01, 6.678341e-01, 4.299915e-01, 1.980215e+00, 8.490072e-01
2.626263e-01, 5.343381e-01, 6.840817e-01, 4.207227e-01, 1.968429e+00, 8.490072e-01
2.727273e-01, 5.347919e-01, 6.841362e-01, 4.208068e-01, 1.967152e+00, 8.490072e-01
2.828283e-01, 5.264732e-01, 7.001712e-01, 4.118247e-01, 1.955583e+00, 8.490072e-01
2.929293e-01, 5.268496e-01, 7.002314e-01, 4.119024e-01, 1.954554e+00, 8.490072e-01
3.030303e-01, 5.187474e-01, 7.160231e-01, 4.032151e-01, 1.943215e+00, 8.490072e-01
3.131313e-01, 5.190568e-01, 7.160890e-01, 4.032876e-01, 1.942406e+00, 8.490072e-01
3.232323e-01, 5.111852e-01, 7.316034e-01, 3.949038e-01, 1.931315e+00, 8.490072e-01
