x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.061381e+00
1.010101e-02, 8.019940e-01, 2.268901e-01, 7.532973e-01, 2.348201e+00, 1.061381e+00
2.020202e-02, 7.046232e-01, 3.622035e-01, 6.350037e-01, 2.252990e+00, 1.061381e+00
3.030303e-02, 6.537134e-01, 4.424752e-01, 5.735039e-01, 2.193254e+00, 1.061381e+00
4.040404e-02, 6.191131e-01, 5.001162e-01, 5.326019e-01, 2.150665e+00, 1.061381e+00
5.050505e-02, 6.016166e-01, 5.320450e-01, 5.113186e-01, 2.124769e+00, 1.061381e+00
6.060606e-02, 5.844254e-01, 5.627691e-01, 4.913256e-01, 2.101746e+00, 1.061381e+00
7.070707e-02, 5.780520e-01, 5.760306e-01, 4.831112e-01, 2.089393e+00, 1.061381e+00
8.080808e-02, 5.669140e-01, 5.965419e-01, 4.703154e-01, 2.074016e+00, 1.061381e+00
9.090909e-02, 5.648346e-01, 6.021299e-01, 4.670584e-01, 2.067235e+00, 1.061381e+00
1.010101e-01, 5.560295e-01, 6.185959e-01, 4.570440e-01, 2.054945e+00, 1.061381e+00
1.111111e-01, 5.557160e-01, 6.209456e-01, 4.557888e-01, 2.050457e+00, 1.061381e+00
1.212121e-01, 5.478797e-01, 6.357528e-01, 4.469535e-01, 2.039469e+00, 1.061381e+00
1.313131e-01, 5.483137e-01, 6.367216e-01, 4.465253e-01, 2.035902e+00, 1.061381e+00
1.414141e-01, 5.409227e-01, 6.508082e-01, 4.382584e-01, 2.025513e+00, 1.061381e+00
1.515152e-01, 5.416761e-01, 6.511869e-01, 4.381720e-01, 2.022297e+00, 1.061381e+00
1.616162e-01, 5.345271e-01, 6.649201e-01, 4.302371e-01, 2.012233e+00, 1.061381e+00
1.717172e-01, 5.354142e-01, 6.650478e-01, 4.302887e-01, 2.009139e+00, 1.061381e+00
1.818182e-01, 5.284296e-01, 6.785668e-01, 4.225949e-01, 1.999296e+00, 1.061381e+00
1.919192e-01, 5.293663e-01, 6.785896e-01, 4.226984e-01, 1.996247e+00, 1.061381e+00
2.020202e-01, 5.225189e-01, 6.919411e-01, 4.152122e-01, 1.986589e+00, 1.061381e+00
2.121212e-01, 5.234638e-01, 6.919222e-01, 4.153310e-01, 1.983570e+00, 1.061381e+00
2.222222e-01, 5.167469e-01, 7.051151e-01, 4.080418e-01, 1.974089e+00, 1.061381e+00
2.323232e-01, 5.176773e-01, 7.050818e-01, 4.081606e-01, 1.971115e+00, 1.061381e+00
2.424242e-01, 5.110928e-01, 7.181088e-01, 4.010673e-01, 1.961813e+00, 1.061381e+00
2.525253e-01, 5.119942e-01, 7.180729e-01, 4.011798e-01, 1.958908e+00, 1.061381e+00
2.626263e-01, 5.055482e-01, 7.309191e-01, 3.942853e-01, 1.949791e+00, 1.061381e+00
2.727273e-01, 5.064101e-01, 7.308859e-01, 3.943891e-01, 1.946985e+00, 1.061381e+00
2.828283e-01, 5.001106e-01, 7.435324e-01, 3.876981e-01, 1.938062e+00, 1.061381e+00
2.929293e-01, 5.009250e-01, 7.435040e-01, 3.877926e-01, 1.935383e+00, 1.061381e+00
3.030303e-01, 4.947814e-01, 7.559290e-01, 3.813108e-01, 1.926663e+00, 1.061381e+00
3.131313e-01, 4.955422e-01, 7.559065e-01, 3.813962e-01, 1.924136e+00, 1.061381e+00
3.232323e-01, 4.895648e-01, 7.680859e-01, 3.751302e-01, 1.915631e+00, 1.061381e+00
3.333333e-01, 4.902676e-01, 7.680698e-01, 3.752070e-01, 1.913276e+00, 1.061381e+00
3.434343e-01, 4.844673e-01, 7.799775e-01, 3.691637e-01, 1.904998e+00, 1.061381e+00
3.535354e-01, 4.851093e-01, 7.799679e-01, 3.692326e-01, 1.902832e+00, 1.061381e+00
3.636364e-01, 4.794975e-01, 7.915759e-01, 3.634196e-01, 1.894794e+00, 1.061381e+00
