x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.167764e+00
1.010101e-02, 7.970077e-01, 2.321003e-01, 7.479811e-01, 2.346216e+00, 1.167764e+00
2.020202e-02, 6.968511e-01, 3.717462e-01, 6.268598e-01, 2.248902e+00, 1.167764e+00
3.030303e-02, 6.432832e-01, 4.566582e-01, 5.626487e-01, 2.186629e+00, 1.167764e+00
4.040404e-02, 6.074077e-01, 5.171526e-01, 5.205160e-01, 2.142367e+00, 1.167764e+00
5.050505e-02, 5.880724e-01, 5.525852e-01, 4.973785e-01, 2.114444e+00, 1.167764e+00
6.060606e-02, 5.704297e-01, 5.846888e-01, 4.770251e-01, 2.090639e+00, 1.167764e+00
7.070707e-02, 5.628069e-01, 6.002667e-01, 4.675925e-01, 2.077055e+00, 1.167764e+00
8.080808e-02, 5.517533e-01, 6.210527e-01, 4.550110e-01, 2.061660e+00, 1.167764e+00
9.090909e-02, 5.488518e-01, 6.280368e-01, 4.510071e-01, 2.054321e+00, 1.167764e+00
1.010101e-01, 5.404597e-01, 6.440740e-01, 4.415590e-01, 2.042516e+00, 1.167764e+00
1.111111e-01, 5.396085e-01, 6.472090e-01, 4.398723e-01, 2.037923e+00, 1.167764e+00
1.212121e-01, 5.323704e-01, 6.611821e-01, 4.317970e-01, 2.027710e+00, 1.167764e+00
1.313131e-01, 5.324441e-01, 6.625669e-01, 4.311312e-01, 2.024302e+00, 1.167764e+00
1.414141e-01, 5.257473e-01, 6.756008e-01, 4.237183e-01, 2.014838e+00, 1.167764e+00
1.515152e-01, 5.262489e-01, 6.761854e-01, 4.235064e-01, 2.011911e+00, 1.167764e+00
1.616162e-01, 5.198387e-01, 6.887534e-01, 4.164620e-01, 2.002843e+00, 1.167764e+00
1.717172e-01, 5.205428e-01, 6.889724e-01, 4.164508e-01, 2.000079e+00, 1.167764e+00
1.818182e-01, 5.143137e-01, 7.012706e-01, 4.096530e-01, 1.991260e+00, 1.167764e+00
