x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.755379e-01
1.010101e-02, 8.059850e-01, 2.226910e-01, 7.575829e-01, 2.349867e+00, 9.755379e-01
2.020202e-02, 7.151696e-01, 3.492527e-01, 6.461580e-01, 2.258758e+00, 9.755379e-01
3.030303e-02, 6.618862e-01, 4.314390e-01, 5.820587e-01, 2.198485e+00, 9.755379e-01
4.040404e-02, 6.347568e-01, 4.776035e-01, 5.489171e-01, 2.161919e+00, 9.755379e-01
5.050505e-02, 6.119884e-01, 5.165903e-01, 5.220282e-01, 2.132509e+00, 9.755379e-01
6.060606e-02, 6.028387e-01, 5.344703e-01, 5.103282e-01, 2.116355e+00, 9.755379e-01
7.070707e-02, 5.894636e-01, 5.583467e-01, 4.947276e-01, 2.098211e+00, 9.755379e-01
8.080808e-02, 5.866084e-01, 5.654188e-01, 4.903958e-01, 2.089962e+00, 9.755379e-01
9.090909e-02, 5.765448e-01, 5.837385e-01, 4.787765e-01, 2.076059e+00, 9.755379e-01
1.010101e-01, 5.760812e-01, 5.865465e-01, 4.772016e-01, 2.070896e+00, 9.755379e-01
1.111111e-01, 5.672832e-01, 6.027563e-01, 4.671360e-01, 2.058654e+00, 9.755379e-01
1.212121e-01, 5.677536e-01, 6.038612e-01, 4.666237e-01, 2.054693e+00, 9.755379e-01
1.313131e-01, 5.594908e-01, 6.192293e-01, 4.572520e-01, 2.043161e+00, 9.755379e-01
1.414141e-01, 5.603218e-01, 6.196520e-01, 4.571501e-01, 2.039677e+00, 9.755379e-01
1.515152e-01, 5.523290e-01, 6.346443e-01, 4.481611e-01, 2.028506e+00, 9.755379e-01
1.616162e-01, 5.532860e-01, 6.347952e-01, 4.482136e-01, 2.025234e+00, 9.755379e-01
1.717172e-01, 5.454688e-01, 6.495777e-01, 4.394951e-01, 2.014300e+00, 9.755379e-01
1.818182e-01, 5.464511e-01, 6.496223e-01, 4.396007e-01, 2.011162e+00, 9.755379e-01
1.919192e-01, 5.387789e-01, 6.642473e-01, 4.311142e-01, 2.000423e+00, 9.755379e-01
2.020202e-01, 5.397397e-01, 6.642528e-01, 4.312330e-01, 1.997412e+00, 9.755379e-01
2.121212e-01, 5.322062e-01, 6.787291e-01, 4.229671e-01, 1.986857e+00, 9.755379e-01
2.222222e-01, 5.331213e-01, 6.787228e-01, 4.230837e-01, 1.983993e+00, 9.755379e-01
2.323232e-01, 5.257302e-01, 6.930417e-01, 4.150374e-01, 1.973624e+00, 9.755379e-01
2.424242e-01, 5.265857e-01, 6.930345e-01, 4.151461e-01, 1.970933e+00, 9.755379e-01
2.525253e-01, 5.193446e-01, 7.071796e-01, 4.073229e-01, 1.960754e+00, 9.755379e-01
2.626263e-01, 5.201324e-01, 7.071761e-01, 4.074222e-01, 1.958262e+00, 9.755379e-01
2.727273e-01, 5.130511e-01, 7.211267e-01, 3.998272e-01, 1.948281e+00, 9.755379e-01
2.828283e-01, 5.137664e-01, 7.211286e-01, 3.999169e-01, 1.946006e+00, 9.755379e-01
2.929293e-01, 5.068558e-01, 7.348610e-01, 3.925564e-01, 1.936233e+00, 9.755379e-01
3.030303e-01, 5.074968e-01, 7.348691e-01, 3.926374e-01, 1.934187e+00, 9.755379e-01
3.131313e-01, 5.007685e-01, 7.483570e-01, 3.855183e-01, 1.924633e+00, 9.755379e-01
3.232323e-01, 5.013358e-01, 7.483714e-01, 3.855915e-01, 1.922821e+00, 9.755379e-01
3.333333e-01, 4.948020e-01, 7.615862e-01, 3.787215e-01, 1.913500e+00, 9.755379e-01
3.434343e-01, 4.952981e-01, 7.616070e-01, 3.787880e-01, 1.911919e+00, 9.755379e-01
3.535354e-01, 4.889714e-01, 7.745174e-01, 3.721752e-01, 1.902848e+00, 9.755379e-01
3.636364e-01, 4.894004e-01, 7.745445e-01, 3.722361e-01, 1.901491e+00, 9.755379e-01
3.737374e-01, 4.832936e-01, 7.871170e-01, 3.658893e-01, 1.892686e+00, 9.755379e-01
3.838384e-01, 4.836608e-01, 7.871504e-01, 3.659455e-01, 1.891540e+00, 9.755379e-01
3.939394e-01, 4.777871e-01, 7.993491e-01, 3.598740e-01, 1.883025e+00, 9.755379e-01
4.040404e-01, 4.780984e-01, 7.993887e-01, 3.599264e-01, 1.882073e+00, 9.755379e-01
4.141414e-01, 4.724711e-01, 8.111757e-01, 3.541396e-01, 1.873869e+00, 9.755379e-01
4.242424e-01, 4.727328e-01, 8.112216e-01, 3.541889e-01, 1.873093e+00, 9.755379e-01
4.343434e-01, 4.673651e-01, 8.225576e-01, 3.486966e-01, 1.865226e+00, 9.755379e-01
4.444444e-01, 4.675837e-01, 8.226098e-01, 3.487436e-01, 1.864605e+00, 9.755379e-01
4.545455e-01, 4.624883e-01, 8.334545e-01, 3.435553e-01, 1.857103e+00, 9.755379e-01
4.646465e-01, 4.626701e-01, 8.335133e-01, 3.436003e-01, 1.856616e+00, 9.755379e-01
4.747475e-01, 4.578593e-01, 8.438265e-01, 3.387253e-01, 1.849505e+00, 9.755379e-01
4.848485e-01, 4.580100e-01, 8.438923e-01, 3.387685e-01, 1.849132e+00, 9.755379e-01
4.949495e-01, 4.534951e-01, 8.536348e-01, 3.342151e-01, 1.842441e+00, 9.755379e-01
5.050505e-01, 4.536198e-01, 8.537083e-01, 3.342566e-01, 1.842163e+00, 9.755379e-01
5.151515e-01, 4.494105e-01, 8.628435e-01, 3.300320e-01, 1.835916e+00, 9.755379e-01
5.252525e-01, 4.495135e-01, 8.629259e-01, 3.300715e-01, 1.835715e+00, 9.755379e-01
5.353535e-01, 4.456176e-01, 8.714214e-01, 3.261807e-01, 1.829936e+00, 9.755379e-01
5.454545e-01, 4.457024e-01, 8.715141e-01, 3.262178e-01, 1.829796e+00, 9.755379e-01
5.555556e-01, 4.421249e-01, 8.793434e-01, 3.226637e-01, 1.824505e+00, 9.755379e-01
5.656566e-01, 4.421940e-01, 8.794486e-01, 3.226975e-01, 1.824411e+00, 9.755379e-01
5.757576e-01, 4.389367e-01, 8.865934e-01, 3.194795e-01, 1.819622e+00, 9.755379e-01
5.858586e-01, 4.389918e-01, 8.867140e-01, 3.195089e-01, 1.819560e+00, 9.755379e-01
5.959596e-01, 4.360526e-01, 8.931652e-01, 3.166230e-01, 1.815280e+00, 9.755379e-01
6.060606e-01, 4.360943e-01, 8.933050e-01, 3.166463e-01, 1.815240e+00, 9.755379e-01
6.161616e-01, 4.334665e-01, 8.990650e-01, 3.140843e-01, 1.811468e+00, 9.755379e-01
6.262626e-01, 4.334947e-01, 8.992287e-01, 3.140994e-01, 1.811437e+00, 9.755379e-01
6.363636e-01, 4.311668e-01, 9.043121e-01, 3.118487e-01, 1.808167e+00, 9.755379e-01
6.464646e-01, 4.311805e-01, 9.045053e-01, 3.118531e-01, 1.808135e+00, 9.755379e-01
6.565657e-01, 4.291365e-01, 9.089393e-01, 3.098963e-01, 1.805348e+00, 9.755379e-01
6.666667e-01, 4.291337e-01, 9.091687e-01, 3.098872e-01, 1.805306e+00, 9.755379e-01
6.767677e-01, 4.273528e-01, 9.129928e-01, 3.082030e-01, 1.802977e+00, 9.755379e-01
6.868687e-01, 4.273313e-01, 9.132656e-01, 3.081769e-01, 1.802916e+00, 9.755379e-01
6.969697e-01, 4.257885e-01, 9.165303e-01, 3.067400e-01, 1.801012e+00, 9.755379e-01
7.070707e-01, 4.257454e-01, 9.168543e-01, 3.066938e-01, 1.800922e+00, 9.755379e-01
7.171717e-01, 4.244127e-01, 9.196189e-01, 3.054761e-01, 1.799404e+00, 9.755379e-01
7.272727e-01, 4.243450e-01, 9.200017e-01, 3.054060e-01, 1.799279e+00, 9.755379e-01
7.373737e-01, 4.231923e-01, 9.223316e-01, 3.043776e-01, 1.798105e+00, 9.755379e-01
7.474747e-01, 4.230971e-01, 9.227803e-01, 3.042806e-01, 1.797936e+00, 9.755379e-01
7.575758e-01, 4.220933e-01, 9.247438e-01, 3.034111e-01, 1.797061e+00, 9.755379e-01
7.676768e-01, 4.219681e-01, 9.252643e-01, 3.032843e-01, 1.796844e+00, 9.755379e-01
7.777778e-01, 4.210826e-01, 9.269292e-01, 3.025439e-01, 1.796227e+00, 9.755379e-01
7.878788e-01, 4.209254e-01, 9.275254e-01, 3.023853e-01, 1.795955e+00, 9.755379e-01
7.979798e-01, 4.201291e-01, 9.289559e-01, 3.017463e-01, 1.795557e+00, 9.755379e-01
8.080808e-01, 4.199392e-01, 9.296295e-01, 3.015550e-01, 1.795230e+00, 9.755379e-01
8.181818e-01, 4.192056e-01, 9.308835e-01, 3.009926e-01, 1.795018e+00, 9.755379e-01
8.282828e-01, 4.189832e-01, 9.316329e-01, 3.007687e-01, 1.794634e+00, 9.755379e-01
8.383838e-01, 4.182886e-01, 9.327602e-01, 3.002618e-01, 1.794585e+00, 9.755379e-01
8.484848e-01, 4.180353e-01, 9.335804e-01, 3.000070e-01, 1.794149e+00, 9.755379e-01
8.585859e-01, 4.173592e-01, 9.346211e-01, 2.995389e-01, 1.794251e+00, 9.755379e-01
8.686869e-01, 4.170766e-01, 9.355037e-01, 2.992563e-01, 1.793773e+00, 9.755379e-01
8.787879e-01, 4.163994e-01, 9.364876e-01, 2.988144e-01, 1.794037e+00, 9.755379e-01
8.888889e-01, 4.160849e-01, 9.374206e-01, 2.985086e-01, 1.793556e+00, 9.755379e-01
8.989899e-01, 4.153772e-01, 9.383679e-01, 2.980846e-01, 1.794060e+00, 9.755379e-01
9.090909e-01, 4.150006e-01, 9.393359e-01, 2.977614e-01, 1.793741e+00, 9.755379e-01
9.191919e-01, 4.141712e-01, 9.402568e-01, 2.973511e-01, 1.794856e+00, 9.755379e-01
9.292929e-01, 4.135582e-01, 9.412417e-01, 2.970175e-01, 1.795500e+00, 9.755379e-01
9.393939e-01, 4.121946e-01, 9.421372e-01, 2.966194e-01, 1.799026e+00, 9.755379e-01
9.494949e-01, 4.104405e-01, 9.431112e-01, 2.962792e-01, 1.804641e+00, 9.755379e-01
9.595960e-01, 4.064815e-01, 9.439099e-01, 2.958670e-01, 1.819683e+00, 9.755379e-01
9.696970e-01, 3.987921e-01, 9.442686e-01, 2.952881e-01, 1.851141e+00, 9.755379e-01
9.797980e-01, 3.799836e-01, 9.394312e-01, 2.926871e-01, 1.925656e+00, 9.755379e-01
9.898990e-01, 3.247916e-01, 8.787115e-01, 2.703684e-01, 2.081091e+00, 9.755379e-01
1.000000e+00, 1.250000e-01, 0.000000e+00, 1.000000e-01, 2.000000e+00, 9.755379e-01
