x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.241463e+00
1.010101e-02, 7.943315e-01, 2.348804e-01, 7.451452e-01, 2.345196e+00, 1.241463e+00
2.020202e-02, 6.926541e-01, 3.768987e-01, 6.224879e-01, 2.246749e+00, 1.241463e+00
3.030303e-02, 6.376089e-01, 4.644119e-01, 5.567788e-01, 2.183073e+00, 1.241463e+00
4.040404e-02, 6.009971e-01, 5.265683e-01, 5.139321e-01, 2.137831e+00, 1.241463e+00
5.050505e-02, 5.805928e-01, 5.640787e-01, 4.897192e-01, 2.108704e+00, 1.241463e+00
6.060606e-02, 5.626525e-01, 5.970673e-01, 4.691103e-01, 2.084370e+00, 1.241463e+00
7.070707e-02, 5.542672e-01, 6.141051e-01, 4.589305e-01, 2.069988e+00, 1.241463e+00
8.080808e-02, 5.432173e-01, 6.351471e-01, 4.464141e-01, 2.054492e+00, 1.241463e+00
9.090909e-02, 5.397901e-01, 6.430683e-01, 4.419238e-01, 2.046739e+00, 1.241463e+00
1.010101e-01, 5.315986e-01, 6.589317e-01, 4.327512e-01, 2.035141e+00, 1.241463e+00
1.111111e-01, 5.303889e-01, 6.626293e-01, 4.307656e-01, 2.030423e+00, 1.241463e+00
1.212121e-01, 5.234701e-01, 6.761639e-01, 4.230909e-01, 2.020607e+00, 1.241463e+00
1.313131e-01, 5.232943e-01, 6.778685e-01, 4.222495e-01, 2.017266e+00, 1.241463e+00
1.414141e-01, 5.169825e-01, 6.903118e-01, 4.153039e-01, 2.008307e+00, 1.241463e+00
1.515152e-01, 5.173022e-01, 6.910688e-01, 4.149927e-01, 2.005562e+00, 1.241463e+00
1.616162e-01, 5.113104e-01, 7.029635e-01, 4.084460e-01, 1.997055e+00, 1.241463e+00
1.717172e-01, 5.118737e-01, 7.032692e-01, 4.083804e-01, 1.994537e+00, 1.241463e+00
1.818182e-01, 5.060775e-01, 7.148510e-01, 4.020899e-01, 1.986306e+00, 1.241463e+00
1.919192e-01, 5.067649e-01, 7.149428e-01, 4.021362e-01, 1.983840e+00, 1.241463e+00
2.020202e-01, 5.011114e-01, 7.263104e-01, 3.960407e-01, 1.975811e+00, 1.241463e+00
2.121212e-01, 5.018648e-01, 7.263023e-01, 3.961357e-01, 1.973319e+00, 1.241463e+00
2.222222e-01, 4.963333e-01, 7.374922e-01, 3.902103e-01, 1.965465e+00, 1.241463e+00
2.323232e-01, 4.971233e-01, 7.374389e-01, 3.903240e-01, 1.962913e+00, 1.241463e+00
2.424242e-01, 4.917074e-01, 7.484593e-01, 3.845600e-01, 1.955228e+00, 1.241463e+00
2.525253e-01, 4.925183e-01, 7.483873e-01, 3.846781e-01, 1.952608e+00, 1.241463e+00
2.626263e-01, 4.872185e-01, 7.592328e-01, 3.790741e-01, 1.945093e+00, 1.241463e+00
2.727273e-01, 4.880403e-01, 7.591551e-01, 3.791898e-01, 1.942411e+00, 1.241463e+00
2.828283e-01, 4.828604e-01, 7.698137e-01, 3.737481e-01, 1.935073e+00, 1.241463e+00
2.929293e-01, 4.836859e-01, 7.697365e-01, 3.738581e-01, 1.932339e+00, 1.241463e+00
3.030303e-01, 4.786316e-01, 7.801924e-01, 3.685825e-01, 1.925189e+00, 1.241463e+00
3.131313e-01, 4.794547e-01, 7.801189e-01, 3.686852e-01, 1.922419e+00, 1.241463e+00
3.232323e-01, 4.745328e-01, 7.903541e-01, 3.635806e-01, 1.915466e+00, 1.241463e+00
3.333333e-01, 4.753477e-01, 7.902860e-01, 3.636754e-01, 1.912681e+00, 1.241463e+00
3.434343e-01, 4.705658e-01, 8.002805e-01, 3.587471e-01, 1.905935e+00, 1.241463e+00
3.535354e-01, 4.713668e-01, 8.002188e-01, 3.588337e-01, 1.903155e+00, 1.241463e+00
3.636364e-01, 4.667332e-01, 8.099514e-01, 3.540876e-01, 1.896627e+00, 1.241463e+00
3.737374e-01, 4.675148e-01, 8.098969e-01, 3.541659e-01, 1.893875e+00, 1.241463e+00
3.838384e-01, 4.630380e-01, 8.193452e-01, 3.496080e-01, 1.887577e+00, 1.241463e+00
3.939394e-01, 4.637948e-01, 8.192984e-01, 3.496780e-01, 1.884875e+00, 1.241463e+00
4.040404e-01, 4.594840e-01, 8.284392e-01, 3.453147e-01, 1.878818e+00, 1.241463e+00
4.141414e-01, 4.602109e-01, 8.284009e-01, 3.453765e-01, 1.876186e+00, 1.241463e+00
4.242424e-01, 4.560751e-01, 8.372105e-01, 3.412138e-01, 1.870382e+00, 1.241463e+00
4.343434e-01, 4.567673e-01, 8.371814e-01, 3.412675e-01, 1.867841e+00, 1.241463e+00
4.444444e-01, 4.528155e-01, 8.456359e-01, 3.373115e-01, 1.862301e+00, 1.241463e+00
4.545455e-01, 4.534688e-01, 8.456169e-01, 3.373571e-01, 1.859870e+00, 1.241463e+00
4.646465e-01, 4.497097e-01, 8.536928e-01, 3.336135e-01, 1.854605e+00, 1.241463e+00
4.747475e-01, 4.503204e-01, 8.536851e-01, 3.336511e-01, 1.852298e+00, 1.241463e+00
4.848485e-01, 4.467620e-01, 8.613600e-01, 3.301250e-01, 1.847320e+00, 1.241463e+00
4.949495e-01, 4.473270e-01, 8.613651e-01, 3.301543e-01, 1.845151e+00, 1.241463e+00
5.050505e-01, 4.439765e-01, 8.686182e-01, 3.268500e-01, 1.840469e+00, 1.241463e+00
5.151515e-01, 4.444932e-01, 8.686380e-01, 3.268707e-01, 1.838446e+00, 1.241463e+00
5.252525e-01, 4.413563e-01, 8.754511e-01, 3.237915e-01, 1.834071e+00, 1.241463e+00
5.353535e-01, 4.418230e-01, 8.754878e-01, 3.238031e-01, 1.832199e+00, 1.241463e+00
5.454545e-01, 4.389039e-01, 8.818460e-01, 3.209506e-01, 1.828137e+00, 1.241463e+00
