x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.428597e-01
1.010101e-02, 8.083419e-01, 2.202033e-01, 7.601252e-01, 2.350878e+00, 9.428597e-01
2.020202e-02, 7.191327e-01, 3.443846e-01, 6.503807e-01, 2.260990e+00, 9.428597e-01
3.030303e-02, 6.666970e-01, 4.249575e-01, 5.871267e-01, 2.201625e+00, 9.428597e-01
4.040404e-02, 6.405259e-01, 4.693852e-01, 5.549730e-01, 2.166084e+00, 9.428597e-01
5.050505e-02, 6.180622e-01, 5.075919e-01, 5.283479e-01, 2.137115e+00, 9.428597e-01
6.060606e-02, 6.095037e-01, 5.244016e-01, 5.172421e-01, 2.121571e+00, 9.428597e-01
7.070707e-02, 5.961231e-01, 5.480940e-01, 5.015693e-01, 2.103463e+00, 9.428597e-01
8.080808e-02, 5.936172e-01, 5.545783e-01, 4.975689e-01, 2.095495e+00, 9.428597e-01
9.090909e-02, 5.833746e-01, 5.730635e-01, 4.856904e-01, 2.081383e+00, 9.428597e-01
1.010101e-01, 5.831106e-01, 5.755746e-01, 4.842876e-01, 2.076311e+00, 9.428597e-01
1.111111e-01, 5.740445e-01, 5.921325e-01, 4.738703e-01, 2.063735e+00, 9.428597e-01
1.212121e-01, 5.746262e-01, 5.930983e-01, 4.734422e-01, 2.059783e+00, 9.428597e-01
1.313131e-01, 5.660533e-01, 6.089040e-01, 4.636793e-01, 2.047861e+00, 9.428597e-01
1.414141e-01, 5.669425e-01, 6.092677e-01, 4.636160e-01, 2.044370e+00, 9.428597e-01
1.515152e-01, 5.586221e-01, 6.247399e-01, 4.542238e-01, 2.032787e+00, 9.428597e-01
1.616162e-01, 5.596029e-01, 6.248709e-01, 4.542922e-01, 2.029529e+00, 9.428597e-01
1.717172e-01, 5.514526e-01, 6.401528e-01, 4.451716e-01, 2.018177e+00, 9.428597e-01
1.818182e-01, 5.524337e-01, 6.401961e-01, 4.452822e-01, 2.015093e+00, 9.428597e-01
1.919192e-01, 5.444290e-01, 6.553297e-01, 4.364005e-01, 2.003937e+00, 9.428597e-01
2.020202e-01, 5.453688e-01, 6.553424e-01, 4.365192e-01, 2.001027e+00, 9.428597e-01
2.121212e-01, 5.375066e-01, 6.703316e-01, 4.278679e-01, 1.990059e+00, 9.428597e-01
2.222222e-01, 5.383843e-01, 6.703363e-01, 4.279820e-01, 1.987344e+00, 9.428597e-01
2.323232e-01, 5.306702e-01, 6.851696e-01, 4.195616e-01, 1.976564e+00, 9.428597e-01
2.424242e-01, 5.314748e-01, 6.851752e-01, 4.196669e-01, 1.974068e+00, 9.428597e-01
2.525253e-01, 5.239179e-01, 6.998346e-01, 4.114813e-01, 1.963482e+00, 9.428597e-01
2.626263e-01, 5.246439e-01, 6.998446e-01, 4.115771e-01, 1.961221e+00, 9.428597e-01
2.727273e-01, 5.172548e-01, 7.143080e-01, 4.036320e-01, 1.950837e+00, 9.428597e-01
2.828283e-01, 5.179008e-01, 7.143238e-01, 4.037186e-01, 1.948822e+00, 9.428597e-01
2.929293e-01, 5.106912e-01, 7.285661e-01, 3.960205e-01, 1.938650e+00, 9.428597e-01
3.030303e-01, 5.112583e-01, 7.285881e-01, 3.960989e-01, 1.936883e+00, 9.428597e-01
3.131313e-01, 5.042404e-01, 7.425818e-01, 3.886553e-01, 1.926934e+00, 9.428597e-01
3.232323e-01, 5.047321e-01, 7.426101e-01, 3.887266e-01, 1.925411e+00, 9.428597e-01
3.333333e-01, 4.979187e-01, 7.563248e-01, 3.815453e-01, 1.915701e+00, 9.428597e-01
3.434343e-01, 4.983400e-01, 7.563593e-01, 3.816108e-01, 1.914410e+00, 9.428597e-01
3.535354e-01, 4.917442e-01, 7.697622e-01, 3.747004e-01, 1.904956e+00, 9.428597e-01
3.636364e-01, 4.921016e-01, 7.698029e-01, 3.747611e-01, 1.903881e+00, 9.428597e-01
3.737374e-01, 4.857367e-01, 7.828581e-01, 3.681308e-01, 1.894704e+00, 9.428597e-01
3.838384e-01, 4.860371e-01, 7.829049e-01, 3.681876e-01, 1.893825e+00, 9.428597e-01
3.939394e-01, 4.799169e-01, 7.955746e-01, 3.618473e-01, 1.884948e+00, 9.428597e-01
4.040404e-01, 4.801676e-01, 7.956273e-01, 3.619011e-01, 1.884243e+00, 9.428597e-01
4.141414e-01, 4.743058e-01, 8.078710e-01, 3.558606e-01, 1.875692e+00, 9.428597e-01
4.242424e-01, 4.745141e-01, 8.079296e-01, 3.559121e-01, 1.875140e+00, 9.428597e-01
4.343434e-01, 4.689244e-01, 8.197053e-01, 3.501819e-01, 1.866942e+00, 9.428597e-01
4.444444e-01, 4.690970e-01, 8.197698e-01, 3.502316e-01, 1.866520e+00, 9.428597e-01
4.545455e-01, 4.637931e-01, 8.310343e-01, 3.448218e-01, 1.858705e+00, 9.428597e-01
4.646465e-01, 4.639363e-01, 8.311049e-01, 3.448701e-01, 1.858392e+00, 9.428597e-01
4.747475e-01, 4.589311e-01, 8.418148e-01, 3.397907e-01, 1.850989e+00, 9.428597e-01
4.848485e-01, 4.590503e-01, 8.418917e-01, 3.398377e-01, 1.850765e+00, 9.428597e-01
4.949495e-01, 4.543560e-01, 8.520047e-01, 3.350976e-01, 1.843805e+00, 9.428597e-01
5.050505e-01, 4.544557e-01, 8.520885e-01, 3.351434e-01, 1.843653e+00, 9.428597e-01
5.151515e-01, 4.500828e-01, 8.615650e-01, 3.307502e-01, 1.837163e+00, 9.428597e-01
5.252525e-01, 4.501668e-01, 8.616565e-01, 3.307945e-01, 1.837066e+00, 9.428597e-01
5.353535e-01, 4.461237e-01, 8.704612e-01, 3.267539e-01, 1.831073e+00, 9.428597e-01
5.454545e-01, 4.461946e-01, 8.705617e-01, 3.267962e-01, 1.831018e+00, 9.428597e-01
5.555556e-01, 4.424870e-01, 8.786657e-01, 3.231113e-01, 1.825541e+00, 9.428597e-01
5.656566e-01, 4.425468e-01, 8.787771e-01, 3.231506e-01, 1.825516e+00, 9.428597e-01
5.757576e-01, 4.391767e-01, 8.861599e-01, 3.198210e-01, 1.820572e+00, 9.428597e-01
5.858586e-01, 4.392263e-01, 8.862849e-01, 3.198563e-01, 1.820567e+00, 9.428597e-01
5.959596e-01, 4.361914e-01, 8.929365e-01, 3.168778e-01, 1.816162e+00, 9.428597e-01
6.060606e-01, 4.362309e-01, 8.930784e-01, 3.169073e-01, 1.816167e+00, 9.428597e-01
6.161616e-01, 4.335244e-01, 8.990011e-01, 3.142711e-01, 1.812303e+00, 9.428597e-01
6.262626e-01, 4.335529e-01, 8.991644e-01, 3.142928e-01, 1.812310e+00, 9.428597e-01
6.363636e-01, 4.311625e-01, 9.043736e-01, 3.119852e-01, 1.808977e+00, 9.428597e-01
6.464646e-01, 4.311786e-01, 9.045639e-01, 3.119967e-01, 1.808976e+00, 9.428597e-01
6.565657e-01, 4.290869e-01, 9.090890e-01, 3.099992e-01, 1.806156e+00, 9.428597e-01
6.666667e-01, 4.290881e-01, 9.093127e-01, 3.099973e-01, 1.806140e+00, 9.428597e-01
6.767677e-01, 4.272726e-01, 9.131963e-01, 3.082868e-01, 1.803806e+00, 9.428597e-01
6.868687e-01, 4.272561e-01, 9.134609e-01, 3.082681e-01, 1.803766e+00, 9.428597e-01
6.969697e-01, 4.256900e-01, 9.167577e-01, 3.068173e-01, 1.801882e+00, 9.428597e-01
7.070707e-01, 4.256524e-01, 9.170712e-01, 3.067781e-01, 1.801811e+00, 9.428597e-01
7.171717e-01, 4.243052e-01, 9.198454e-01, 3.055568e-01, 1.800336e+00, 9.428597e-01
7.272727e-01, 4.242430e-01, 9.202158e-01, 3.054933e-01, 1.800226e+00, 9.428597e-01
7.373737e-01, 4.230821e-01, 9.225382e-01, 3.044691e-01, 1.799114e+00, 9.428597e-01
7.474747e-01, 4.229918e-01, 9.229734e-01, 3.043777e-01, 1.798958e+00, 9.428597e-01
7.575758e-01, 4.219835e-01, 9.249174e-01, 3.035180e-01, 1.798163e+00, 9.428597e-01
7.676768e-01, 4.218620e-01, 9.254241e-01, 3.033953e-01, 1.797954e+00, 9.428597e-01
7.777778e-01, 4.209732e-01, 9.270628e-01, 3.026682e-01, 1.797431e+00, 9.428597e-01
7.878788e-01, 4.208182e-01, 9.276457e-01, 3.025119e-01, 1.797165e+00, 9.428597e-01
7.979798e-01, 4.200172e-01, 9.290480e-01, 3.018876e-01, 1.796876e+00, 9.428597e-01
8.080808e-01, 4.198274e-01, 9.297094e-01, 3.016962e-01, 1.796549e+00, 9.428597e-01
8.181818e-01, 4.190854e-01, 9.309371e-01, 3.011483e-01, 1.796461e+00, 9.428597e-01
8.282828e-01, 4.188606e-01, 9.316764e-01, 3.009217e-01, 1.796073e+00, 9.428597e-01
8.383838e-01, 4.181519e-01, 9.327822e-01, 3.004279e-01, 1.796165e+00, 9.428597e-01
8.484848e-01, 4.178934e-01, 9.335949e-01, 3.001675e-01, 1.795719e+00, 9.428597e-01
8.585859e-01, 4.171954e-01, 9.346210e-01, 2.997101e-01, 1.795982e+00, 9.428597e-01
8.686869e-01, 4.169046e-01, 9.354992e-01, 2.994189e-01, 1.795488e+00, 9.428597e-01
8.787879e-01, 4.161956e-01, 9.364767e-01, 2.989848e-01, 1.795939e+00, 9.428597e-01
8.888889e-01, 4.158702e-01, 9.374084e-01, 2.986673e-01, 1.795436e+00, 9.428597e-01
8.989899e-01, 4.151186e-01, 9.383579e-01, 2.982481e-01, 1.796162e+00, 9.428597e-01
9.090909e-01, 4.147288e-01, 9.393276e-01, 2.979105e-01, 1.795815e+00, 9.428597e-01
9.191919e-01, 4.138415e-01, 9.402594e-01, 2.975018e-01, 1.797196e+00, 9.428597e-01
9.292929e-01, 4.132144e-01, 9.412485e-01, 2.971513e-01, 1.797803e+00, 9.428597e-01
9.393939e-01, 4.117789e-01, 9.421631e-01, 2.967520e-01, 1.801646e+00, 9.428597e-01
9.494949e-01, 4.100148e-01, 9.431431e-01, 2.963929e-01, 1.807208e+00, 9.428597e-01
9.595960e-01, 4.059800e-01, 9.439681e-01, 2.959767e-01, 1.822606e+00, 9.428597e-01
9.696970e-01, 3.983070e-01, 9.443323e-01, 2.953773e-01, 1.853955e+00, 9.428597e-01
9.797980e-01, 3.794770e-01, 9.395147e-01, 2.927659e-01, 1.928746e+00, 9.428597e-01
9.898990e-01, 3.244306e-01, 8.786856e-01, 2.703947e-01, 2.083610e+00, 9.428597e-01
1.000000e+00, 1.250000e-01, 0.000000e+00, 1.000000e-01, 2.000000e+00, 9.428597e-01
