x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.877957e-01
1.010101e-02, 8.065024e-01, 2.221486e-01, 7.581392e-01, 2.350083e+00, 9.877957e-01
2.020202e-02, 7.116051e-01, 3.536322e-01, 6.423722e-01, 2.256772e+00, 9.877957e-01
3.030303e-02, 6.630038e-01, 4.299150e-01, 5.832465e-01, 2.199258e+00, 9.877957e-01
4.040404e-02, 6.294621e-01, 4.852124e-01, 5.433603e-01, 2.158034e+00, 9.877957e-01
5.050505e-02, 6.134767e-01, 5.143243e-01, 5.236088e-01, 2.133776e+00, 9.877957e-01
6.060606e-02, 5.965969e-01, 5.440458e-01, 5.038334e-01, 2.111281e+00, 9.877957e-01
7.070707e-02, 5.911899e-01, 5.555735e-01, 4.965607e-01, 2.099836e+00, 9.877957e-01
8.080808e-02, 5.799078e-01, 5.760039e-01, 4.834909e-01, 2.084344e+00, 9.877957e-01
9.090909e-02, 5.784259e-01, 5.806215e-01, 4.807718e-01, 2.077932e+00, 9.877957e-01
1.010101e-01, 5.692169e-01, 5.975481e-01, 4.702054e-01, 2.065142e+00, 9.877957e-01
1.111111e-01, 5.692694e-01, 5.993928e-01, 4.692389e-01, 2.060707e+00, 9.877957e-01
1.212121e-01, 5.608931e-01, 6.149501e-01, 4.597122e-01, 2.049019e+00, 9.877957e-01
1.313131e-01, 5.615534e-01, 6.156739e-01, 4.594308e-01, 2.045357e+00, 9.877957e-01
1.414141e-01, 5.535574e-01, 6.306566e-01, 4.504130e-01, 2.034175e+00, 9.877957e-01
1.515152e-01, 5.544511e-01, 6.309274e-01, 4.503971e-01, 2.030824e+00, 9.877957e-01
1.616162e-01, 5.466698e-01, 6.456278e-01, 4.416938e-01, 2.019930e+00, 9.877957e-01
1.717172e-01, 5.476397e-01, 6.457174e-01, 4.417763e-01, 2.016729e+00, 9.877957e-01
1.818182e-01, 5.400149e-01, 6.602371e-01, 4.333178e-01, 2.006045e+00, 9.877957e-01
1.919192e-01, 5.409906e-01, 6.602564e-01, 4.334319e-01, 2.002955e+00, 9.877957e-01
2.020202e-01, 5.335052e-01, 6.746239e-01, 4.251946e-01, 1.992458e+00, 9.877957e-01
2.121212e-01, 5.344522e-01, 6.746183e-01, 4.253139e-01, 1.989485e+00, 9.877957e-01
2.222222e-01, 5.271049e-01, 6.888331e-01, 4.172924e-01, 1.979171e+00, 9.877957e-01
2.323232e-01, 5.280042e-01, 6.888213e-01, 4.174065e-01, 1.976341e+00, 9.877957e-01
2.424242e-01, 5.208006e-01, 7.028710e-01, 4.096020e-01, 1.966213e+00, 9.877957e-01
2.525253e-01, 5.216406e-01, 7.028606e-01, 4.097073e-01, 1.963552e+00, 9.877957e-01
2.626263e-01, 5.145891e-01, 7.167269e-01, 4.021241e-01, 1.953618e+00, 9.877957e-01
2.727273e-01, 5.153625e-01, 7.167210e-01, 4.022199e-01, 1.951150e+00, 9.877957e-01
2.828283e-01, 5.084732e-01, 7.303822e-01, 3.948635e-01, 1.941417e+00, 9.877957e-01
2.929293e-01, 5.091760e-01, 7.303820e-01, 3.949500e-01, 1.939162e+00, 9.877957e-01
3.030303e-01, 5.024598e-01, 7.438136e-01, 3.878269e-01, 1.929641e+00, 9.877957e-01
3.131313e-01, 5.030904e-01, 7.438197e-01, 3.879050e-01, 1.927611e+00, 9.877957e-01
3.232323e-01, 4.965591e-01, 7.569946e-01, 3.810225e-01, 1.918314e+00, 9.877957e-01
3.333333e-01, 4.971180e-01, 7.570071e-01, 3.810930e-01, 1.916512e+00, 9.877957e-01
3.434343e-01, 4.907838e-01, 7.698960e-01, 3.744588e-01, 1.907453e+00, 9.877957e-01
3.535354e-01, 4.912733e-01, 7.699149e-01, 3.745228e-01, 1.905878e+00, 9.877957e-01
3.636364e-01, 4.851488e-01, 7.824861e-01, 3.681453e-01, 1.897074e+00, 9.877957e-01
3.737374e-01, 4.855729e-01, 7.825113e-01, 3.682039e-01, 1.895719e+00, 9.877957e-01
3.838384e-01, 4.796709e-01, 7.947308e-01, 3.620919e-01, 1.887189e+00, 9.877957e-01
3.939394e-01, 4.800345e-01, 7.947624e-01, 3.621459e-01, 1.886041e+00, 9.877957e-01
4.040404e-01, 4.743681e-01, 8.065941e-01, 3.563087e-01, 1.877807e+00, 9.877957e-01
4.141414e-01, 4.746769e-01, 8.066319e-01, 3.563590e-01, 1.876850e+00, 9.877957e-01
4.242424e-01, 4.692590e-01, 8.180381e-01, 3.508058e-01, 1.868935e+00, 9.877957e-01
4.343434e-01, 4.695191e-01, 8.180824e-01, 3.508532e-01, 1.868152e+00, 9.877957e-01
4.444444e-01, 4.643625e-01, 8.290241e-01, 3.455936e-01, 1.860581e+00, 9.877957e-01
4.545455e-01, 4.645801e-01, 8.290750e-01, 3.456385e-01, 1.859951e+00, 9.877957e-01
4.646465e-01, 4.596972e-01, 8.395129e-01, 3.406818e-01, 1.852751e+00, 9.877957e-01
4.747475e-01, 4.598782e-01, 8.395709e-01, 3.407246e-01, 1.852255e+00, 9.877957e-01
4.848485e-01, 4.552805e-01, 8.494662e-01, 3.360794e-01, 1.845452e+00, 9.877957e-01
4.949495e-01, 4.554304e-01, 8.495317e-01, 3.361203e-01, 1.845069e+00, 9.877957e-01
5.050505e-01, 4.511283e-01, 8.588476e-01, 3.317940e-01, 1.838690e+00, 9.877957e-01
5.151515e-01, 4.512519e-01, 8.589216e-01, 3.318329e-01, 1.838401e+00, 9.877957e-01
5.252525e-01, 4.472539e-01, 8.676243e-01, 3.278317e-01, 1.832470e+00, 9.877957e-01
5.353535e-01, 4.473554e-01, 8.677082e-01, 3.278682e-01, 1.832258e+00, 9.877957e-01
5.454545e-01, 4.436677e-01, 8.757690e-01, 3.241959e-01, 1.826794e+00, 9.877957e-01
5.555556e-01, 4.437503e-01, 8.758648e-01, 3.242294e-01, 1.826643e+00, 9.877957e-01
5.656566e-01, 4.403764e-01, 8.832618e-01, 3.208871e-01, 1.821664e+00, 9.877957e-01
5.757576e-01, 4.404424e-01, 8.833720e-01, 3.209166e-01, 1.821558e+00, 9.877957e-01
5.858586e-01, 4.373820e-01, 8.900918e-01, 3.179023e-01, 1.817075e+00, 9.877957e-01
