x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.073650e+00
1.010101e-02, 8.002277e-01, 2.287346e-01, 7.514121e-01, 2.347495e+00, 1.073650e+00
2.020202e-02, 7.054265e-01, 3.612173e-01, 6.358504e-01, 2.253425e+00, 1.073650e+00
3.030303e-02, 6.499853e-01, 4.475444e-01, 5.696065e-01, 2.190844e+00, 1.073650e+00
4.040404e-02, 6.203681e-01, 4.982753e-01, 5.339195e-01, 2.151624e+00, 1.073650e+00
5.050505e-02, 5.967469e-01, 5.394320e-01, 5.062710e-01, 2.120962e+00, 1.073650e+00
6.060606e-02, 5.859775e-01, 5.602998e-01, 4.929543e-01, 2.103128e+00, 1.073650e+00
7.070707e-02, 5.725316e-01, 5.848243e-01, 4.774355e-01, 2.084756e+00, 1.073650e+00
8.080808e-02, 5.686613e-01, 5.936421e-01, 4.721469e-01, 2.075695e+00, 1.073650e+00
9.090909e-02, 5.589908e-01, 6.116539e-01, 4.611093e-01, 2.062240e+00, 1.073650e+00
1.010101e-01, 5.579051e-01, 6.154023e-01, 4.590058e-01, 2.056827e+00, 1.073650e+00
1.111111e-01, 5.497534e-01, 6.307717e-01, 4.497884e-01, 2.045410e+00, 1.073650e+00
1.212121e-01, 5.498419e-01, 6.323496e-01, 4.490001e-01, 2.041496e+00, 1.073650e+00
1.313131e-01, 5.423523e-01, 6.466020e-01, 4.406011e-01, 2.030973e+00, 1.073650e+00
1.414141e-01, 5.429465e-01, 6.472448e-01, 4.403625e-01, 2.027651e+00, 1.073650e+00
1.515152e-01, 5.357843e-01, 6.609854e-01, 4.323927e-01, 2.017569e+00, 1.073650e+00
1.616162e-01, 5.365971e-01, 6.612256e-01, 4.323820e-01, 2.014463e+00, 1.073650e+00
1.717172e-01, 5.296318e-01, 6.746908e-01, 4.246894e-01, 2.004645e+00, 1.073650e+00
1.818182e-01, 5.305357e-01, 6.747593e-01, 4.247696e-01, 2.001607e+00, 1.073650e+00
1.919192e-01, 5.237180e-01, 6.880366e-01, 4.172960e-01, 1.991988e+00, 1.073650e+00
2.020202e-01, 5.246533e-01, 6.880337e-01, 4.174086e-01, 1.988973e+00, 1.073650e+00
2.121212e-01, 5.179672e-01, 7.011491e-01, 4.101334e-01, 1.979533e+00, 1.073650e+00
2.222222e-01, 5.189031e-01, 7.011187e-01, 4.102534e-01, 1.976541e+00, 1.073650e+00
2.323232e-01, 5.123464e-01, 7.140727e-01, 4.031710e-01, 1.967277e+00, 1.073650e+00
2.424242e-01, 5.132648e-01, 7.140338e-01, 4.032879e-01, 1.964327e+00, 1.073650e+00
2.525253e-01, 5.068414e-01, 7.268153e-01, 3.963993e-01, 1.955243e+00, 1.073650e+00
2.626263e-01, 5.077298e-01, 7.267764e-01, 3.965088e-01, 1.952361e+00, 1.073650e+00
2.727273e-01, 5.014466e-01, 7.393687e-01, 3.898178e-01, 1.943466e+00, 1.073650e+00
2.828283e-01, 5.022957e-01, 7.393335e-01, 3.899183e-01, 1.940681e+00, 1.073650e+00
2.929293e-01, 4.961612e-01, 7.517167e-01, 3.834300e-01, 1.931983e+00, 1.073650e+00
3.030303e-01, 4.969635e-01, 7.516869e-01, 3.835213e-01, 1.929324e+00, 1.073650e+00
3.131313e-01, 4.909873e-01, 7.638384e-01, 3.772418e-01, 1.920833e+00, 1.073650e+00
3.232323e-01, 4.917371e-01, 7.638146e-01, 3.773242e-01, 1.918323e+00, 1.073650e+00
3.333333e-01, 4.859295e-01, 7.757098e-01, 3.712601e-01, 1.910051e+00, 1.073650e+00
3.434343e-01, 4.866227e-01, 7.756925e-01, 3.713340e-01, 1.907710e+00, 1.073650e+00
3.535354e-01, 4.809947e-01, 7.873047e-01, 3.654925e-01, 1.899670e+00, 1.073650e+00
3.636364e-01, 4.816285e-01, 7.872940e-01, 3.655588e-01, 1.897514e+00, 1.073650e+00
3.737374e-01, 4.761916e-01, 7.985949e-01, 3.599475e-01, 1.889720e+00, 1.073650e+00
3.838384e-01, 4.767649e-01, 7.985909e-01, 3.600068e-01, 1.887759e+00, 1.073650e+00
3.939394e-01, 4.715305e-01, 8.095503e-01, 3.546336e-01, 1.880226e+00, 1.073650e+00
4.040404e-01, 4.720436e-01, 8.095532e-01, 3.546868e-01, 1.878464e+00, 1.073650e+00
4.141414e-01, 4.670236e-01, 8.201396e-01, 3.495597e-01, 1.871210e+00, 1.073650e+00
