x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.122744e+00
1.010101e-02, 7.979301e-01, 2.311339e-01, 7.489642e-01, 2.346585e+00, 1.122744e+00
2.020202e-02, 7.015144e-01, 3.660214e-01, 6.317396e-01, 2.251342e+00, 1.122744e+00
3.030303e-02, 6.451768e-01, 4.540843e-01, 5.646072e-01, 2.187800e+00, 1.122744e+00
4.040404e-02, 6.145067e-01, 5.067751e-01, 5.278498e-01, 2.147453e+00, 1.122744e+00
5.050505e-02, 5.904986e-01, 5.489156e-01, 4.998478e-01, 2.116211e+00, 1.122744e+00
6.060606e-02, 5.790076e-01, 5.711454e-01, 4.858130e-01, 2.097610e+00, 1.122744e+00
7.070707e-02, 5.654947e-01, 5.960245e-01, 4.702824e-01, 2.079075e+00, 1.122744e+00
8.080808e-02, 5.611472e-01, 6.056891e-01, 4.645429e-01, 2.069613e+00, 1.122744e+00
9.090909e-02, 5.516114e-01, 6.236310e-01, 4.537105e-01, 2.056296e+00, 1.122744e+00
1.010101e-01, 5.502164e-01, 6.278654e-01, 4.513420e-01, 2.050748e+00, 1.122744e+00
1.111111e-01, 5.423168e-01, 6.429122e-01, 4.424543e-01, 2.039649e+00, 1.122744e+00
1.212121e-01, 5.422029e-01, 6.447518e-01, 4.415187e-01, 2.035763e+00, 1.122744e+00
1.313131e-01, 5.350280e-01, 6.585427e-01, 4.335129e-01, 2.025655e+00, 1.122744e+00
1.414141e-01, 5.354851e-01, 6.593178e-01, 4.331959e-01, 2.022446e+00, 1.122744e+00
1.515152e-01, 5.286681e-01, 6.725246e-01, 4.256469e-01, 2.012827e+00, 1.122744e+00
1.616162e-01, 5.293842e-01, 6.728259e-01, 4.255964e-01, 2.009865e+00, 1.122744e+00
1.717172e-01, 5.227768e-01, 6.857214e-01, 4.183325e-01, 2.000531e+00, 1.122744e+00
1.818182e-01, 5.236113e-01, 6.858132e-01, 4.183939e-01, 1.997636e+00, 1.122744e+00
1.919192e-01, 5.171548e-01, 6.985036e-01, 4.113465e-01, 1.988507e+00, 1.122744e+00
2.020202e-01, 5.180415e-01, 6.985044e-01, 4.114517e-01, 1.985611e+00, 1.122744e+00
2.121212e-01, 5.117151e-01, 7.110254e-01, 4.045949e-01, 1.976661e+00, 1.122744e+00
2.222222e-01, 5.126206e-01, 7.109887e-01, 4.047136e-01, 1.973748e+00, 1.122744e+00
2.323232e-01, 5.064190e-01, 7.233459e-01, 3.980394e-01, 1.964971e+00, 1.122744e+00
2.424242e-01, 5.073245e-01, 7.232956e-01, 3.981584e-01, 1.962050e+00, 1.122744e+00
2.525253e-01, 5.012498e-01, 7.354811e-01, 3.916662e-01, 1.953448e+00, 1.122744e+00
2.626263e-01, 5.021425e-01, 7.354282e-01, 3.917796e-01, 1.950540e+00, 1.122744e+00
2.727273e-01, 4.962002e-01, 7.474272e-01, 3.854725e-01, 1.942122e+00, 1.122744e+00
2.828283e-01, 4.970705e-01, 7.473767e-01, 3.855780e-01, 1.939252e+00, 1.122744e+00
2.929293e-01, 4.912679e-01, 7.591712e-01, 3.794605e-01, 1.931026e+00, 1.122744e+00
3.030303e-01, 4.921078e-01, 7.591253e-01, 3.795572e-01, 1.928222e+00, 1.122744e+00
3.131313e-01, 4.864536e-01, 7.706943e-01, 3.736350e-01, 1.920199e+00, 1.122744e+00
3.232323e-01, 4.872560e-01, 7.706543e-01, 3.737227e-01, 1.917487e+00, 1.122744e+00
3.333333e-01, 4.817595e-01, 7.819749e-01, 3.680020e-01, 1.909677e+00, 1.122744e+00
3.434343e-01, 4.825186e-01, 7.819412e-01, 3.680810e-01, 1.907082e+00, 1.122744e+00
3.535354e-01, 4.771899e-01, 7.929889e-01, 3.625685e-01, 1.899498e+00, 1.122744e+00
3.636364e-01, 4.779010e-01, 7.929619e-01, 3.626393e-01, 1.897042e+00, 1.122744e+00
3.737374e-01, 4.727507e-01, 8.037103e-01, 3.573419e-01, 1.889695e+00, 1.122744e+00
3.838384e-01, 4.734100e-01, 8.036902e-01, 3.574051e-01, 1.887397e+00, 1.122744e+00
3.939394e-01, 4.684490e-01, 8.141116e-01, 3.523303e-01, 1.880302e+00, 1.122744e+00
4.040404e-01, 4.690541e-01, 8.140987e-01, 3.523864e-01, 1.878175e+00, 1.122744e+00
4.141414e-01, 4.642933e-01, 8.241644e-01, 3.475416e-01, 1.871348e+00, 1.122744e+00
4.242424e-01, 4.648429e-01, 8.241590e-01, 3.475912e-01, 1.869401e+00, 1.122744e+00
4.343434e-01, 4.602933e-01, 8.338392e-01, 3.429840e-01, 1.862856e+00, 1.122744e+00
4.444444e-01, 4.607872e-01, 8.338418e-01, 3.430275e-01, 1.861095e+00, 1.122744e+00
4.545455e-01, 4.564592e-01, 8.431068e-01, 3.386652e-01, 1.854849e+00, 1.122744e+00
4.646465e-01, 4.568983e-01, 8.431181e-01, 3.387030e-01, 1.853274e+00, 1.122744e+00
4.747475e-01, 4.528019e-01, 8.519384e-01, 3.345925e-01, 1.847345e+00, 1.122744e+00
4.848485e-01, 4.531876e-01, 8.519594e-01, 3.346249e-01, 1.845951e+00, 1.122744e+00
4.949495e-01, 4.493317e-01, 8.603071e-01, 3.307722e-01, 1.840357e+00, 1.122744e+00
