x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.101971e-01
1.010101e-02, 8.109747e-01, 2.174140e-01, 7.629769e-01, 2.352037e+00, 9.101971e-01
2.020202e-02, 7.235400e-01, 3.389680e-01, 6.550984e-01, 2.263519e+00, 9.101971e-01
3.030303e-02, 6.720261e-01, 4.177941e-01, 5.927658e-01, 2.205144e+00, 9.101971e-01
4.040404e-02, 6.468840e-01, 4.603685e-01, 5.616788e-01, 2.170709e+00, 9.101971e-01
5.050505e-02, 6.247320e-01, 4.977708e-01, 5.353183e-01, 2.142192e+00, 9.101971e-01
6.060606e-02, 6.167880e-01, 5.134773e-01, 5.248337e-01, 2.127286e+00, 9.101971e-01
7.070707e-02, 6.033807e-01, 5.370101e-01, 5.090579e-01, 2.109190e+00, 9.101971e-01
8.080808e-02, 6.012243e-01, 5.429094e-01, 5.053925e-01, 2.101514e+00, 9.101971e-01
9.090909e-02, 5.907720e-01, 5.615985e-01, 4.932141e-01, 2.087159e+00, 9.101971e-01
1.010101e-01, 5.906982e-01, 5.638244e-01, 4.919793e-01, 2.082194e+00, 9.101971e-01
1.111111e-01, 5.813315e-01, 5.807698e-01, 4.811686e-01, 2.069252e+00, 9.101971e-01
1.212121e-01, 5.820110e-01, 5.816072e-01, 4.808196e-01, 2.065337e+00, 9.101971e-01
1.313131e-01, 5.730964e-01, 5.978876e-01, 4.706258e-01, 2.052996e+00, 9.101971e-01
1.414141e-01, 5.740282e-01, 5.982000e-01, 4.705971e-01, 2.049538e+00, 9.101971e-01
1.515152e-01, 5.653496e-01, 6.141873e-01, 4.607641e-01, 2.037518e+00, 9.101971e-01
1.616162e-01, 5.663374e-01, 6.143031e-01, 4.608457e-01, 2.034325e+00, 9.101971e-01
1.717172e-01, 5.578245e-01, 6.301189e-01, 4.512871e-01, 2.022532e+00, 9.101971e-01
1.818182e-01, 5.587870e-01, 6.301636e-01, 4.514011e-01, 2.019558e+00, 9.101971e-01
1.919192e-01, 5.504213e-01, 6.458401e-01, 4.420901e-01, 2.007962e+00, 9.101971e-01
2.020202e-01, 5.513228e-01, 6.458617e-01, 4.422076e-01, 2.005212e+00, 9.101971e-01
2.121212e-01, 5.431045e-01, 6.613978e-01, 4.331382e-01, 1.993807e+00, 9.101971e-01
2.222222e-01, 5.439284e-01, 6.614148e-01, 4.332494e-01, 1.991298e+00, 9.101971e-01
2.323232e-01, 5.358649e-01, 6.767969e-01, 4.244232e-01, 1.980085e+00, 9.101971e-01
2.424242e-01, 5.366041e-01, 6.768162e-01, 4.245252e-01, 1.977832e+00, 9.101971e-01
2.525253e-01, 5.287057e-01, 6.920245e-01, 4.159469e-01, 1.966817e+00, 9.101971e-01
2.626263e-01, 5.293585e-01, 6.920487e-01, 4.160394e-01, 1.964828e+00, 9.101971e-01
2.727273e-01, 5.216368e-01, 7.070598e-01, 4.077151e-01, 1.954018e+00, 9.101971e-01
2.828283e-01, 5.222050e-01, 7.070900e-01, 4.077990e-01, 1.952294e+00, 9.101971e-01
2.929293e-01, 5.146725e-01, 7.218774e-01, 3.997356e-01, 1.941699e+00, 9.101971e-01
3.030303e-01, 5.151607e-01, 7.219137e-01, 3.998121e-01, 1.940230e+00, 9.101971e-01
3.131313e-01, 5.078301e-01, 7.364484e-01, 3.920172e-01, 1.929864e+00, 9.101971e-01
3.232323e-01, 5.082446e-01, 7.364909e-01, 3.920875e-01, 1.928636e+00, 9.101971e-01
3.333333e-01, 5.011292e-01, 7.507408e-01, 3.845695e-01, 1.918515e+00, 9.101971e-01
3.434343e-01, 5.014775e-01, 7.507893e-01, 3.846347e-01, 1.917508e+00, 9.101971e-01
3.535354e-01, 4.945909e-01, 7.647196e-01, 3.774027e-01, 1.907651e+00, 9.101971e-01
3.636364e-01, 4.948811e-01, 7.647740e-01, 3.774640e-01, 1.906842e+00, 9.101971e-01
