x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 7.148523e-01
1.010101e-02, 8.356854e-01, 1.906396e-01, 7.904329e-01, 2.364624e+00, 7.148523e-01
2.020202e-02, 7.637528e-01, 2.892941e-01, 6.993365e-01, 2.289146e+00, 7.148523e-01
3.030303e-02, 7.196277e-01, 3.543170e-01, 6.444956e-01, 2.238990e+00, 7.148523e-01
4.040404e-02, 7.022012e-01, 3.832622e-01, 6.216950e-01, 2.213379e+00, 7.148523e-01
5.050505e-02, 6.817886e-01, 4.156786e-01, 5.966067e-01, 2.187653e+00, 7.148523e-01
6.060606e-02, 6.777329e-01, 4.244365e-01, 5.902830e-01, 2.177417e+00, 7.148523e-01
7.070707e-02, 6.633671e-01, 4.478928e-01, 5.728171e-01, 2.158748e+00, 7.148523e-01
8.080808e-02, 6.629995e-01, 4.506017e-01, 5.710918e-01, 2.153440e+00, 7.148523e-01
9.090909e-02, 6.503370e-01, 4.715654e-01, 5.558852e-01, 2.136912e+00, 7.148523e-01
1.010101e-01, 6.509470e-01, 4.724411e-01, 5.554921e-01, 2.133400e+00, 7.148523e-01
1.111111e-01, 6.388341e-01, 4.927066e-01, 5.411249e-01, 2.117627e+00, 7.148523e-01
1.212121e-01, 6.396233e-01, 4.930255e-01, 5.411143e-01, 2.114973e+00, 7.148523e-01
1.313131e-01, 6.277573e-01, 5.130839e-01, 5.272045e-01, 2.099555e+00, 7.148523e-01
1.414141e-01, 6.284927e-01, 5.132355e-01, 5.272962e-01, 2.097463e+00, 7.148523e-01
1.515152e-01, 6.168048e-01, 5.332106e-01, 5.137448e-01, 2.082283e+00, 7.148523e-01
1.616162e-01, 6.174270e-01, 5.333141e-01, 5.138568e-01, 2.080638e+00, 7.148523e-01
1.717172e-01, 6.059131e-01, 5.532247e-01, 5.006429e-01, 2.065654e+00, 7.148523e-01
1.818182e-01, 6.064175e-01, 5.533166e-01, 5.007526e-01, 2.064389e+00, 7.148523e-01
1.919192e-01, 5.950905e-01, 5.731507e-01, 4.878764e-01, 2.049589e+00, 7.148523e-01
2.020202e-01, 5.954902e-01, 5.732420e-01, 4.879786e-01, 2.048643e+00, 7.148523e-01
2.121212e-01, 5.843663e-01, 5.929773e-01, 4.754465e-01, 2.034026e+00, 7.148523e-01
2.222222e-01, 5.846790e-01, 5.930710e-01, 4.755411e-01, 2.033343e+00, 7.148523e-01
2.323232e-01, 5.737750e-01, 6.126804e-01, 4.633609e-01, 2.018914e+00, 7.148523e-01
2.424242e-01, 5.740185e-01, 6.127770e-01, 4.634490e-01, 2.018441e+00, 7.148523e-01
2.525253e-01, 5.633503e-01, 6.322303e-01, 4.516294e-01, 2.004212e+00, 7.148523e-01
2.626263e-01, 5.635405e-01, 6.323294e-01, 4.517120e-01, 2.003902e+00, 7.148523e-01
2.727273e-01, 5.531238e-01, 6.515930e-01, 4.402622e-01, 1.989890e+00, 7.148523e-01
2.828283e-01, 5.532740e-01, 6.516940e-01, 4.403402e-01, 1.989702e+00, 7.148523e-01
2.929293e-01, 5.431246e-01, 6.707304e-01, 4.292701e-01, 1.975928e+00, 7.148523e-01
3.030303e-01, 5.432452e-01, 6.708326e-01, 4.293440e-01, 1.975829e+00, 7.148523e-01
3.131313e-01, 5.333792e-01, 6.896002e-01, 4.186642e-01, 1.962320e+00, 7.148523e-01
3.232323e-01, 5.334784e-01, 6.897028e-01, 4.187344e-01, 1.962284e+00, 7.148523e-01
3.333333e-01, 5.239125e-01, 7.081558e-01, 4.084567e-01, 1.949069e+00, 7.148523e-01
3.434343e-01, 5.239961e-01, 7.082579e-01, 4.085232e-01, 1.949075e+00, 7.148523e-01
3.535354e-01, 5.147483e-01, 7.263452e-01, 3.986602e-01, 1.936190e+00, 7.148523e-01
3.636364e-01, 5.148206e-01, 7.264460e-01, 3.987231e-01, 1.936224e+00, 7.148523e-01
