x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.028669e+00
1.010101e-02, 8.038713e-01, 2.249192e-01, 7.553093e-01, 2.348975e+00, 1.028669e+00
2.020202e-02, 7.075354e-01, 3.586283e-01, 6.380709e-01, 2.254555e+00, 1.028669e+00
3.030303e-02, 6.575975e-01, 4.372162e-01, 5.775683e-01, 2.195752e+00, 1.028669e+00
4.040404e-02, 6.234483e-01, 4.938558e-01, 5.370998e-01, 2.153746e+00, 1.028669e+00
5.050505e-02, 6.065976e-01, 5.245742e-01, 5.164700e-01, 2.128553e+00, 1.028669e+00
6.060606e-02, 5.895463e-01, 5.548555e-01, 4.965790e-01, 2.105767e+00, 1.028669e+00
7.070707e-02, 5.835928e-01, 5.673582e-01, 4.887734e-01, 2.093812e+00, 1.028669e+00
8.080808e-02, 5.724017e-01, 5.878195e-01, 4.758715e-01, 2.078398e+00, 1.028669e+00
9.090909e-02, 5.705864e-01, 5.929748e-01, 4.728523e-01, 2.071782e+00, 1.028669e+00
1.010101e-01, 5.616161e-01, 6.096263e-01, 4.626116e-01, 2.059288e+00, 1.028669e+00
1.111111e-01, 5.614676e-01, 6.117465e-01, 4.614864e-01, 2.054822e+00, 1.028669e+00
1.212121e-01, 5.534061e-01, 6.268675e-01, 4.523631e-01, 2.043541e+00, 1.028669e+00
1.313131e-01, 5.539449e-01, 6.277225e-01, 4.520023e-01, 2.039925e+00, 1.028669e+00
1.414141e-01, 5.462995e-01, 6.421886e-01, 4.434203e-01, 2.029199e+00, 1.028669e+00
1.515152e-01, 5.471208e-01, 6.425157e-01, 4.433670e-01, 2.025910e+00, 1.028669e+00
1.616162e-01, 5.397049e-01, 6.566608e-01, 4.351082e-01, 2.015492e+00, 1.028669e+00
1.717172e-01, 5.406354e-01, 6.567690e-01, 4.351749e-01, 2.012331e+00, 1.028669e+00
1.818182e-01, 5.333799e-01, 6.707153e-01, 4.271579e-01, 2.002128e+00, 1.028669e+00
1.919192e-01, 5.343416e-01, 6.707349e-01, 4.272670e-01, 1.999035e+00, 1.028669e+00
2.020202e-01, 5.272239e-01, 6.845207e-01, 4.194630e-01, 1.989017e+00, 1.028669e+00
2.121212e-01, 5.281783e-01, 6.845065e-01, 4.195826e-01, 1.985990e+00, 1.028669e+00
2.222222e-01, 5.211941e-01, 6.981365e-01, 4.119833e-01, 1.976151e+00, 1.028669e+00
2.323232e-01, 5.221197e-01, 6.981118e-01, 4.121004e-01, 1.973208e+00, 1.028669e+00
2.424242e-01, 5.152725e-01, 7.115762e-01, 4.047058e-01, 1.963552e+00, 1.028669e+00
2.525253e-01, 5.161558e-01, 7.115509e-01, 4.048153e-01, 1.960722e+00, 1.028669e+00
2.626263e-01, 5.094527e-01, 7.248333e-01, 3.976288e-01, 1.951255e+00, 1.028669e+00
2.727273e-01, 5.102842e-01, 7.248116e-01, 3.977291e-01, 1.948567e+00, 1.028669e+00
2.828283e-01, 5.037342e-01, 7.378918e-01, 3.907559e-01, 1.939296e+00, 1.028669e+00
2.929293e-01, 5.045071e-01, 7.378754e-01, 3.908468e-01, 1.936776e+00, 1.028669e+00
3.030303e-01, 4.981203e-01, 7.507305e-01, 3.840930e-01, 1.927712e+00, 1.028669e+00
3.131313e-01, 4.988302e-01, 7.507202e-01, 3.841749e-01, 1.925379e+00, 1.028669e+00
3.232323e-01, 4.926174e-01, 7.633248e-01, 3.776473e-01, 1.916534e+00, 1.028669e+00
3.333333e-01, 4.932618e-01, 7.633209e-01, 3.777210e-01, 1.914404e+00, 1.028669e+00
3.434343e-01, 4.872346e-01, 7.756477e-01, 3.714269e-01, 1.905791e+00, 1.028669e+00
3.535354e-01, 4.878127e-01, 7.756502e-01, 3.714932e-01, 1.903872e+00, 1.028669e+00
3.636364e-01, 4.819831e-01, 7.876694e-01, 3.654405e-01, 1.895505e+00, 1.028669e+00
3.737374e-01, 4.824960e-01, 7.876785e-01, 3.655005e-01, 1.893800e+00, 1.028669e+00
3.838384e-01, 4.768762e-01, 7.993584e-01, 3.596975e-01, 1.885696e+00, 1.028669e+00
3.939394e-01, 4.773262e-01, 7.993741e-01, 3.597519e-01, 1.884203e+00, 1.028669e+00
4.040404e-01, 4.719285e-01, 8.106813e-01, 3.542072e-01, 1.876381e+00, 1.028669e+00
4.141414e-01, 4.723193e-01, 8.107036e-01, 3.542568e-01, 1.875092e+00, 1.028669e+00
4.242424e-01, 4.671561e-01, 8.216033e-01, 3.489793e-01, 1.867573e+00, 1.028669e+00
4.343434e-01, 4.674920e-01, 8.216324e-01, 3.490249e-01, 1.866475e+00, 1.028669e+00
4.444444e-01, 4.625754e-01, 8.320887e-01, 3.440233e-01, 1.859282e+00, 1.028669e+00
4.545455e-01, 4.628613e-01, 8.321250e-01, 3.440655e-01, 1.858362e+00, 1.028669e+00
4.646465e-01, 4.582030e-01, 8.421018e-01, 3.393483e-01, 1.851517e+00, 1.028669e+00
4.747475e-01, 4.584441e-01, 8.421457e-01, 3.393874e-01, 1.850757e+00, 1.028669e+00
4.848485e-01, 4.540548e-01, 8.516078e-01, 3.349626e-01, 1.844285e+00, 1.028669e+00
4.949495e-01, 4.542562e-01, 8.516601e-01, 3.349989e-01, 1.843667e+00, 1.028669e+00
5.050505e-01, 4.501454e-01, 8.605738e-01, 3.308732e-01, 1.837591e+00, 1.028669e+00
5.151515e-01, 4.503121e-01, 8.606356e-01, 3.309067e-01, 1.837096e+00, 1.028669e+00
5.252525e-01, 4.464877e-01, 8.689705e-01, 3.270857e-01, 1.831437e+00, 1.028669e+00
5.353535e-01, 4.466240e-01, 8.690435e-01, 3.271159e-01, 1.831047e+00, 1.028669e+00
5.454545e-01, 4.430917e-01, 8.767739e-01, 3.236030e-01, 1.825824e+00, 1.028669e+00
5.555556e-01, 4.432014e-01, 8.768603e-01, 3.236294e-01, 1.825521e+00, 1.028669e+00
5.656566e-01, 4.399641e-01, 8.839666e-01, 3.204255e-01, 1.820748e+00, 1.028669e+00
5.757576e-01, 4.400501e-01, 8.840691e-01, 3.204471e-01, 1.820515e+00, 1.028669e+00
5.858586e-01, 4.371074e-01, 8.905397e-01, 3.175501e-01, 1.816202e+00, 1.028669e+00
