x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.714522e-01
1.010101e-02, 8.076549e-01, 2.209319e-01, 7.593824e-01, 2.350578e+00, 9.714522e-01
2.020202e-02, 7.133832e-01, 3.514492e-01, 6.442570e-01, 2.257752e+00, 9.714522e-01
3.030303e-02, 6.653580e-01, 4.267422e-01, 5.857269e-01, 2.200796e+00, 9.714522e-01
4.040404e-02, 6.320733e-01, 4.814734e-01, 5.460867e-01, 2.159902e+00, 9.714522e-01
5.050505e-02, 6.164526e-01, 5.099129e-01, 5.267065e-01, 2.136038e+00, 9.714522e-01
6.060606e-02, 5.996394e-01, 5.394099e-01, 5.069725e-01, 2.113656e+00, 9.714522e-01
7.070707e-02, 5.944571e-01, 5.505405e-01, 4.999194e-01, 2.102420e+00, 9.714522e-01
8.080808e-02, 5.831296e-01, 5.709700e-01, 4.867697e-01, 2.086884e+00, 9.714522e-01
9.090909e-02, 5.817810e-01, 5.753745e-01, 4.841711e-01, 2.080555e+00, 9.714522e-01
1.010101e-01, 5.724653e-01, 5.924258e-01, 4.734594e-01, 2.067634e+00, 9.714522e-01
1.111111e-01, 5.725955e-01, 5.941646e-01, 4.725549e-01, 2.063214e+00, 9.714522e-01
1.212121e-01, 5.640817e-01, 6.099111e-01, 4.628518e-01, 2.051351e+00, 9.714522e-01
1.313131e-01, 5.647866e-01, 6.105862e-01, 4.626005e-01, 2.047679e+00, 9.714522e-01
1.414141e-01, 5.566389e-01, 6.257895e-01, 4.533941e-01, 2.036303e+00, 9.714522e-01
1.515152e-01, 5.575568e-01, 6.260405e-01, 4.533919e-01, 2.032940e+00, 9.714522e-01
1.616162e-01, 5.496183e-01, 6.409764e-01, 4.444973e-01, 2.021845e+00, 9.714522e-01
1.717172e-01, 5.505983e-01, 6.410603e-01, 4.445852e-01, 2.018646e+00, 9.714522e-01
1.818182e-01, 5.428151e-01, 6.558225e-01, 4.359371e-01, 2.007760e+00, 9.714522e-01
1.919192e-01, 5.437902e-01, 6.558428e-01, 4.360526e-01, 2.004691e+00, 9.714522e-01
2.020202e-01, 5.361473e-01, 6.704559e-01, 4.276298e-01, 1.993994e+00, 9.714522e-01
2.121212e-01, 5.370847e-01, 6.704546e-01, 4.277485e-01, 1.991066e+00, 9.714522e-01
2.222222e-01, 5.295823e-01, 6.849163e-01, 4.195463e-01, 1.980553e+00, 9.714522e-01
2.323232e-01, 5.304642e-01, 6.849102e-01, 4.196589e-01, 1.977791e+00, 9.714522e-01
2.424242e-01, 5.231084e-01, 6.992071e-01, 4.116792e-01, 1.967466e+00, 9.714522e-01
2.525253e-01, 5.239245e-01, 6.992030e-01, 4.117828e-01, 1.964896e+00, 9.714522e-01
