x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 7.188998e-01
1.010101e-02, 8.376084e-01, 1.885214e-01, 7.926174e-01, 2.365716e+00, 7.188998e-01
2.020202e-02, 7.584905e-01, 2.958102e-01, 6.934254e-01, 2.285544e+00, 7.188998e-01
3.030303e-02, 7.233243e-01, 3.494071e-01, 6.486316e-01, 2.241842e+00, 7.188998e-01
4.040404e-02, 6.950124e-01, 3.932060e-01, 6.136859e-01, 2.207464e+00, 7.188998e-01
5.050505e-02, 6.862550e-01, 4.093066e-01, 6.015860e-01, 2.191554e+00, 7.188998e-01
6.060606e-02, 6.698305e-01, 4.358831e-01, 5.815190e-01, 2.170396e+00, 7.188998e-01
7.070707e-02, 6.681435e-01, 4.408292e-01, 5.781293e-01, 2.163193e+00, 7.188998e-01
8.080808e-02, 6.549369e-01, 4.626048e-01, 5.621807e-01, 2.145935e+00, 7.188998e-01
9.090909e-02, 6.552131e-01, 4.641667e-01, 5.612985e-01, 2.141664e+00, 7.188998e-01
1.010101e-01, 6.429664e-01, 4.845940e-01, 5.466919e-01, 2.125663e+00, 7.188998e-01
1.111111e-01, 6.437191e-01, 4.851224e-01, 5.465409e-01, 2.122591e+00, 7.188998e-01
1.212121e-01, 6.318262e-01, 5.051626e-01, 5.325266e-01, 2.107093e+00, 7.188998e-01
1.313131e-01, 6.326126e-01, 5.053764e-01, 5.325822e-01, 2.104693e+00, 7.188998e-01
1.414141e-01, 6.209197e-01, 5.252877e-01, 5.189591e-01, 2.089478e+00, 7.188998e-01
1.515152e-01, 6.216139e-01, 5.254078e-01, 5.190656e-01, 2.087572e+00, 7.188998e-01
1.616162e-01, 6.100929e-01, 5.452485e-01, 5.057842e-01, 2.072570e+00, 7.188998e-01
1.717172e-01, 6.106684e-01, 5.453431e-01, 5.058966e-01, 2.071077e+00, 7.188998e-01
1.818182e-01, 5.993256e-01, 5.651131e-01, 4.929491e-01, 2.056266e+00, 7.188998e-01
1.919192e-01, 5.997880e-01, 5.652029e-01, 4.930557e-01, 2.055125e+00, 7.188998e-01
2.020202e-01, 5.886386e-01, 5.848844e-01, 4.804460e-01, 2.040497e+00, 7.188998e-01
2.121212e-01, 5.890035e-01, 5.849755e-01, 4.805447e-01, 2.039652e+00, 7.188998e-01
2.222222e-01, 5.780639e-01, 6.045439e-01, 4.682800e-01, 2.025209e+00, 7.188998e-01
2.323232e-01, 5.783492e-01, 6.046380e-01, 4.683715e-01, 2.024605e+00, 7.188998e-01
2.424242e-01, 5.676357e-01, 6.240647e-01, 4.564600e-01, 2.010356e+00, 7.188998e-01
2.525253e-01, 5.678583e-01, 6.241617e-01, 4.565455e-01, 2.009945e+00, 7.188998e-01
2.626263e-01, 5.573867e-01, 6.434151e-01, 4.449959e-01, 1.995903e+00, 7.188998e-01
2.727273e-01, 5.575613e-01, 6.435146e-01, 4.450764e-01, 1.995639e+00, 7.188998e-01
2.828283e-01, 5.473471e-01, 6.625596e-01, 4.338982e-01, 1.981824e+00, 7.188998e-01
2.929293e-01, 5.474860e-01, 6.626609e-01, 4.339744e-01, 1.981669e+00, 7.188998e-01
3.030303e-01, 5.375450e-01, 6.814583e-01, 4.231778e-01, 1.968104e+00, 7.188998e-01
3.131313e-01, 5.376576e-01, 6.815606e-01, 4.232501e-01, 1.968028e+00, 7.188998e-01
3.232323e-01, 5.280060e-01, 7.000671e-01, 4.128462e-01, 1.954742e+00, 7.188998e-01
3.333333e-01, 5.280996e-01, 7.001697e-01, 4.129150e-01, 1.954721e+00, 7.188998e-01
3.434343e-01, 5.187547e-01, 7.183373e-01, 4.029157e-01, 1.941745e+00, 7.188998e-01
3.535354e-01, 5.188344e-01, 7.184393e-01, 4.029810e-01, 1.941761e+00, 7.188998e-01
3.636364e-01, 5.098145e-01, 7.362149e-01, 3.933995e-01, 1.929131e+00, 7.188998e-01
3.737374e-01, 5.098839e-01, 7.363154e-01, 3.934612e-01, 1.929171e+00, 7.188998e-01
3.838384e-01, 5.012085e-01, 7.536408e-01, 3.843118e-01, 1.916926e+00, 7.188998e-01
3.939394e-01, 5.012701e-01, 7.537388e-01, 3.843699e-01, 1.916980e+00, 7.188998e-01
4.040404e-01, 4.929597e-01, 7.705504e-01, 3.756678e-01, 1.905165e+00, 7.188998e-01
4.141414e-01, 4.930150e-01, 7.706452e-01, 3.757220e-01, 1.905226e+00, 7.188998e-01
4.242424e-01, 4.850915e-01, 7.868747e-01, 3.674833e-01, 1.893887e+00, 7.188998e-01
4.343434e-01, 4.851414e-01, 7.869653e-01, 3.675335e-01, 1.893950e+00, 7.188998e-01
4.444444e-01, 4.776270e-01, 8.025398e-01, 3.597748e-01, 1.883137e+00, 7.188998e-01
4.545455e-01, 4.776722e-01, 8.026255e-01, 3.598208e-01, 1.883200e+00, 7.188998e-01
4.646465e-01, 4.705895e-01, 8.174696e-01, 3.525589e-01, 1.872964e+00, 7.188998e-01
4.747475e-01, 4.706302e-01, 8.175496e-01, 3.526007e-01, 1.873024e+00, 7.188998e-01
4.848485e-01, 4.640010e-01, 8.315863e-01, 3.458515e-01, 1.863420e+00, 7.188998e-01
4.949495e-01, 4.640373e-01, 8.316601e-01, 3.458889e-01, 1.863475e+00, 7.188998e-01
5.050505e-01, 4.578820e-01, 8.448141e-01, 3.396669e-01, 1.854554e+00, 7.188998e-01
5.151515e-01, 4.579141e-01, 8.448813e-01, 3.396999e-01, 1.854605e+00, 7.188998e-01
5.252525e-01, 4.522501e-01, 8.570818e-01, 3.340168e-01, 1.846417e+00, 7.188998e-01
5.353535e-01, 4.522779e-01, 8.571424e-01, 3.340454e-01, 1.846461e+00, 7.188998e-01
5.454545e-01, 4.471181e-01, 8.683274e-01, 3.289092e-01, 1.839051e+00, 7.188998e-01
5.555556e-01, 4.471417e-01, 8.683815e-01, 3.289334e-01, 1.839089e+00, 7.188998e-01
5.656566e-01, 4.424934e-01, 8.785020e-01, 3.243463e-01, 1.832493e+00, 7.188998e-01
5.757576e-01, 4.425127e-01, 8.785505e-01, 3.243661e-01, 1.832524e+00, 7.188998e-01
5.858586e-01, 4.383754e-01, 8.875749e-01, 3.203239e-01, 1.826767e+00, 7.188998e-01
5.959596e-01, 4.383900e-01, 8.876192e-01, 3.203389e-01, 1.826791e+00, 7.188998e-01
6.060606e-01, 4.347544e-01, 8.955378e-01, 3.168293e-01, 1.821887e+00, 7.188998e-01
6.161616e-01, 4.347640e-01, 8.955802e-01, 3.168390e-01, 1.821903e+00, 7.188998e-01
6.262626e-01, 4.316109e-01, 9.024076e-01, 3.138410e-01, 1.817847e+00, 7.188998e-01
6.363636e-01, 4.316144e-01, 9.024519e-01, 3.138445e-01, 1.817853e+00, 7.188998e-01
6.464646e-01, 4.289141e-01, 9.082292e-01, 3.113279e-01, 1.814628e+00, 7.188998e-01
6.565657e-01, 4.289099e-01, 9.082805e-01, 3.113236e-01, 1.814621e+00, 7.188998e-01
6.666667e-01, 4.266227e-01, 9.130747e-01, 3.092495e-01, 1.812195e+00, 7.188998e-01
6.767677e-01, 4.266084e-01, 9.131403e-01, 3.092351e-01, 1.812172e+00, 7.188998e-01
6.868687e-01, 4.246851e-01, 9.170413e-01, 3.075570e-01, 1.810501e+00, 7.188998e-01
6.969697e-01, 4.246576e-01, 9.171306e-01, 3.075292e-01, 1.810454e+00, 7.188998e-01
7.070707e-01, 4.230412e-01, 9.202469e-01, 3.061951e-01, 1.809488e+00, 7.188998e-01
7.171717e-01, 4.229961e-01, 9.203719e-01, 3.061494e-01, 1.809410e+00, 7.188998e-01
7.272727e-01, 4.216240e-01, 9.228243e-01, 3.051038e-01, 1.809099e+00, 7.188998e-01
7.373737e-01, 4.215563e-01, 9.229988e-01, 3.050351e-01, 1.808982e+00, 7.188998e-01
7.474747e-01, 4.203621e-01, 9.249135e-01, 3.042216e-01, 1.809283e+00, 7.188998e-01
7.575758e-01, 4.202659e-01, 9.251529e-01, 3.041239e-01, 1.809116e+00, 7.188998e-01
7.676768e-01, 4.191813e-01, 9.266542e-01, 3.034881e-01, 1.810005e+00, 7.188998e-01
7.777778e-01, 4.190508e-01, 9.269743e-01, 3.033554e-01, 1.809777e+00, 7.188998e-01
7.878788e-01, 4.180074e-01, 9.281783e-01, 3.028471e-01, 1.811254e+00, 7.188998e-01
7.979798e-01, 4.178374e-01, 9.285937e-01, 3.026735e-01, 1.810953e+00, 7.188998e-01
8.080808e-01, 4.167672e-01, 9.296034e-01, 3.022488e-01, 1.813055e+00, 7.188998e-01
8.181818e-01, 4.165535e-01, 9.301261e-01, 3.020299e-01, 1.812672e+00, 7.188998e-01
8.282828e-01, 4.153897e-01, 9.310275e-01, 3.016521e-01, 1.815477e+00, 7.188998e-01
8.383838e-01, 4.151301e-01, 9.316653e-01, 3.013850e-01, 1.815004e+00, 7.188998e-01
8.484848e-01, 4.138064e-01, 9.325256e-01, 3.010262e-01, 1.818641e+00, 7.188998e-01
8.585859e-01, 4.135006e-01, 9.332807e-01, 3.007103e-01, 1.818077e+00, 7.188998e-01
8.686869e-01, 4.119499e-01, 9.341481e-01, 3.003504e-01, 1.822736e+00, 7.188998e-01
8.787879e-01, 4.115987e-01, 9.350163e-01, 2.999880e-01, 1.822090e+00, 7.188998e-01
8.888889e-01, 4.097489e-01, 9.359206e-01, 2.996150e-01, 1.828040e+00, 7.188998e-01
8.989899e-01, 4.093449e-01, 9.368908e-01, 2.992110e-01, 1.827377e+00, 7.188998e-01
9.090909e-01, 4.070997e-01, 9.378456e-01, 2.988199e-01, 1.835054e+00, 7.188998e-01
9.191919e-01, 4.065821e-01, 9.389002e-01, 2.983820e-01, 1.834697e+00, 7.188998e-01
9.292929e-01, 4.037265e-01, 9.399053e-01, 2.979736e-01, 1.845145e+00, 7.188998e-01
9.393939e-01, 4.027514e-01, 9.410188e-01, 2.975113e-01, 1.846743e+00, 7.188998e-01
9.494949e-01, 3.984616e-01, 9.420548e-01, 2.970871e-01, 1.863963e+00, 7.188998e-01
9.595960e-01, 3.952142e-01, 9.431272e-01, 2.965826e-01, 1.876088e+00, 7.188998e-01
9.696970e-01, 3.853398e-01, 9.435595e-01, 2.959027e-01, 1.919752e+00, 7.188998e-01
9.797980e-01, 3.686336e-01, 9.387022e-01, 2.930940e-01, 1.987705e+00, 7.188998e-01
9.898990e-01, 3.148550e-01, 8.752302e-01, 2.699822e-01, 2.143702e+00, 7.188998e-01
1.000000e+00, 1.250000e-01, 0.000000e+00, 1.000000e-01, 2.000000e+00, 7.188998e-01
