x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 7.919877e-01
1.010101e-02, 8.257940e-01, 2.014883e-01, 7.792875e-01, 2.359207e+00, 7.919877e-01
2.020202e-02, 7.409585e-01, 3.175090e-01, 6.739877e-01, 2.274040e+00, 7.919877e-01
3.030303e-02, 7.011943e-01, 3.787914e-01, 6.241701e-01, 2.225382e+00, 7.919877e-01
4.040404e-02, 6.712780e-01, 4.261470e-01, 5.877238e-01, 2.188824e+00, 7.919877e-01
5.050505e-02, 6.603456e-01, 4.461275e-01, 5.732287e-01, 2.170184e+00, 7.919877e-01
6.060606e-02, 6.440169e-01, 4.733480e-01, 5.535467e-01, 2.148805e+00, 7.919877e-01
7.070707e-02, 6.413904e-01, 4.800165e-01, 5.490834e-01, 2.140207e+00, 7.919877e-01
8.080808e-02, 6.290350e-01, 5.010713e-01, 5.343433e-01, 2.123663e+00, 7.919877e-01
9.090909e-02, 6.289906e-01, 5.033303e-01, 5.330179e-01, 2.118545e+00, 7.919877e-01
1.010101e-01, 6.179070e-01, 5.224561e-01, 5.199399e-01, 2.103633e+00, 7.919877e-01
1.111111e-01, 6.186388e-01, 5.232409e-01, 5.196209e-01, 2.099856e+00, 7.919877e-01
1.212121e-01, 6.080249e-01, 5.417379e-01, 5.072353e-01, 2.085586e+00, 7.919877e-01
1.313131e-01, 6.089347e-01, 5.420298e-01, 5.072349e-01, 2.082468e+00, 7.919877e-01
1.414141e-01, 5.985540e-01, 5.602915e-01, 4.952513e-01, 2.068532e+00, 7.919877e-01
1.515152e-01, 5.994398e-01, 5.604209e-01, 4.953449e-01, 2.065866e+00, 7.919877e-01
1.616162e-01, 5.892293e-01, 5.785578e-01, 4.836788e-01, 2.052167e+00, 7.919877e-01
1.717172e-01, 5.900241e-01, 5.786362e-01, 4.837933e-01, 2.049888e+00, 7.919877e-01
1.818182e-01, 5.799749e-01, 5.966693e-01, 4.724231e-01, 2.036395e+00, 7.919877e-01
1.919192e-01, 5.806603e-01, 5.967345e-01, 4.725358e-01, 2.034476e+00, 7.919877e-01
2.020202e-01, 5.707801e-01, 6.146556e-01, 4.614595e-01, 2.021179e+00, 7.919877e-01
