x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 7.432251e-01
1.010101e-02, 8.332801e-01, 1.932976e-01, 7.877004e-01, 2.363252e+00, 7.432251e-01
2.020202e-02, 7.521036e-01, 3.037254e-01, 6.862947e-01, 2.281250e+00, 7.432251e-01
3.030303e-02, 7.153177e-01, 3.600219e-01, 6.397142e-01, 2.235770e+00, 7.432251e-01
4.040404e-02, 6.864629e-01, 4.050327e-01, 6.042623e-01, 2.200637e+00, 7.432251e-01
5.050505e-02, 6.769741e-01, 4.224401e-01, 5.913430e-01, 2.183773e+00, 7.432251e-01
6.060606e-02, 6.606119e-01, 4.492013e-01, 5.714439e-01, 2.162555e+00, 7.432251e-01
7.070707e-02, 6.586291e-01, 4.547050e-01, 5.677009e-01, 2.154858e+00, 7.432251e-01
8.080808e-02, 6.457433e-01, 4.762043e-01, 5.522027e-01, 2.137857e+00, 7.432251e-01
9.090909e-02, 6.459333e-01, 4.779832e-01, 5.511806e-01, 2.133272e+00, 7.432251e-01
1.010101e-01, 6.341100e-01, 4.979442e-01, 5.371294e-01, 2.117651e+00, 7.432251e-01
1.111111e-01, 6.348736e-01, 4.985491e-01, 5.369278e-01, 2.114310e+00, 7.432251e-01
1.212121e-01, 6.234404e-01, 5.180450e-01, 5.234997e-01, 2.099237e+00, 7.432251e-01
1.313131e-01, 6.242816e-01, 5.182805e-01, 5.235396e-01, 2.096568e+00, 7.432251e-01
1.414141e-01, 6.130575e-01, 5.376130e-01, 5.105044e-01, 2.081797e+00, 7.432251e-01
1.515152e-01, 6.138247e-01, 5.377345e-01, 5.106080e-01, 2.079617e+00, 7.432251e-01
1.616162e-01, 6.027706e-01, 5.569777e-01, 4.979049e-01, 2.065068e+00, 7.432251e-01
1.717172e-01, 6.034240e-01, 5.570667e-01, 4.980186e-01, 2.063303e+00, 7.432251e-01
1.818182e-01, 5.925415e-01, 5.762272e-01, 4.856357e-01, 2.048952e+00, 7.432251e-01
1.919192e-01, 5.930792e-01, 5.763093e-01, 4.857445e-01, 2.047553e+00, 7.432251e-01
2.020202e-01, 5.823812e-01, 5.953722e-01, 4.736836e-01, 2.033392e+00, 7.432251e-01
2.121212e-01, 5.828144e-01, 5.954556e-01, 4.737844e-01, 2.032312e+00, 7.432251e-01
2.222222e-01, 5.723163e-01, 6.143982e-01, 4.620516e-01, 2.018340e+00, 7.432251e-01
2.323232e-01, 5.726607e-01, 6.144850e-01, 4.621447e-01, 2.017533e+00, 7.432251e-01
2.424242e-01, 5.623781e-01, 6.332806e-01, 4.507477e-01, 2.003757e+00, 7.432251e-01
2.525253e-01, 5.626500e-01, 6.333712e-01, 4.508343e-01, 2.003174e+00, 7.432251e-01
2.626263e-01, 5.525982e-01, 6.519895e-01, 4.397812e-01, 1.989606e+00, 7.432251e-01
2.727273e-01, 5.528126e-01, 6.520837e-01, 4.398626e-01, 1.989203e+00, 7.432251e-01
2.828283e-01, 5.430068e-01, 6.704912e-01, 4.291622e-01, 1.975860e+00, 7.432251e-01
2.929293e-01, 5.431769e-01, 6.705885e-01, 4.292393e-01, 1.975596e+00, 7.432251e-01
3.030303e-01, 5.336324e-01, 6.887480e-01, 4.189013e-01, 1.962499e+00, 7.432251e-01
3.131313e-01, 5.337690e-01, 6.888477e-01, 4.189748e-01, 1.962342e+00, 7.432251e-01
3.232323e-01, 5.245015e-01, 7.067179e-01, 4.090097e-01, 1.949517e+00, 7.432251e-01
3.333333e-01, 5.246133e-01, 7.068194e-01, 4.090801e-01, 1.949437e+00, 7.432251e-01
3.434343e-01, 5.156392e-01, 7.243547e-01, 3.994994e-01, 1.936913e+00, 7.432251e-01
3.535354e-01, 5.157330e-01, 7.244573e-01, 3.995669e-01, 1.936888e+00, 7.432251e-01
3.636364e-01, 5.070698e-01, 7.416074e-01, 3.903831e-01, 1.924701e+00, 7.432251e-01
3.737374e-01, 5.071503e-01, 7.417103e-01, 3.904477e-01, 1.924714e+00, 7.432251e-01
3.838384e-01, 4.988164e-01, 7.584200e-01, 3.816742e-01, 1.912899e+00, 7.432251e-01
3.939394e-01, 4.988871e-01, 7.585224e-01, 3.817359e-01, 1.912937e+00, 7.432251e-01
4.040404e-01, 4.909020e-01, 7.747319e-01, 3.733874e-01, 1.901537e+00, 7.432251e-01
4.141414e-01, 4.909653e-01, 7.748330e-01, 3.734460e-01, 1.901590e+00, 7.432251e-01
4.242424e-01, 4.833496e-01, 7.904778e-01, 3.655376e-01, 1.890648e+00, 7.432251e-01
4.343434e-01, 4.834070e-01, 7.905767e-01, 3.655930e-01, 1.890710e+00, 7.432251e-01
4.444444e-01, 4.761815e-01, 8.055889e-01, 3.581404e-01, 1.880273e+00, 7.432251e-01
4.545455e-01, 4.762339e-01, 8.056848e-01, 3.581924e-01, 1.880339e+00, 7.432251e-01
4.646465e-01, 4.694198e-01, 8.199937e-01, 3.512114e-01, 1.870455e+00, 7.432251e-01
4.747475e-01, 4.694678e-01, 8.200857e-01, 3.512598e-01, 1.870521e+00, 7.432251e-01
4.848485e-01, 4.630857e-01, 8.336197e-01, 3.447654e-01, 1.861240e+00, 7.432251e-01
4.949495e-01, 4.631295e-01, 8.337071e-01, 3.448100e-01, 1.861304e+00, 7.432251e-01
5.050505e-01, 4.571983e-01, 8.463962e-01, 3.388159e-01, 1.852675e+00, 7.432251e-01
5.151515e-01, 4.572381e-01, 8.464785e-01, 3.388565e-01, 1.852736e+00, 7.432251e-01
5.252525e-01, 4.517741e-01, 8.582571e-01, 3.333738e-01, 1.844804e+00, 7.432251e-01
5.353535e-01, 4.518097e-01, 8.583339e-01, 3.334102e-01, 1.844860e+00, 7.432251e-01
5.454545e-01, 4.468252e-01, 8.691447e-01, 3.284463e-01, 1.837666e+00, 7.432251e-01
5.555556e-01, 4.468564e-01, 8.692160e-01, 3.284782e-01, 1.837716e+00, 7.432251e-01
5.656566e-01, 4.423584e-01, 8.790137e-01, 3.240355e-01, 1.831295e+00, 7.432251e-01
5.757576e-01, 4.423849e-01, 8.790801e-01, 3.240626e-01, 1.831338e+00, 7.432251e-01
5.858586e-01, 4.383732e-01, 8.878355e-01, 3.201374e-01, 1.825713e+00, 7.432251e-01
5.959596e-01, 4.383946e-01, 8.878982e-01, 3.201592e-01, 1.825748e+00, 7.432251e-01
6.060606e-01, 4.348610e-01, 8.956022e-01, 3.167402e-01, 1.820928e+00, 7.432251e-01
6.161616e-01, 4.348763e-01, 8.956635e-01, 3.167559e-01, 1.820954e+00, 7.432251e-01
6.262626e-01, 4.318035e-01, 9.023296e-01, 3.138238e-01, 1.816937e+00, 7.432251e-01
6.363636e-01, 4.318116e-01, 9.023932e-01, 3.138320e-01, 1.816950e+00, 7.432251e-01
6.464646e-01, 4.291725e-01, 9.080592e-01, 3.113591e-01, 1.813718e+00, 7.432251e-01
6.565657e-01, 4.291715e-01, 9.081305e-01, 3.113581e-01, 1.813716e+00, 7.432251e-01
6.666667e-01, 4.269299e-01, 9.128581e-01, 3.093084e-01, 1.811236e+00, 7.432251e-01
6.767677e-01, 4.269172e-01, 9.129445e-01, 3.092955e-01, 1.811215e+00, 7.432251e-01
6.868687e-01, 4.250282e-01, 9.168171e-01, 3.076259e-01, 1.809444e+00, 7.432251e-01
6.969697e-01, 4.250003e-01, 9.169281e-01, 3.075977e-01, 1.809397e+00, 7.432251e-01
7.070707e-01, 4.234119e-01, 9.200468e-01, 3.062594e-01, 1.808283e+00, 7.432251e-01
7.171717e-01, 4.233646e-01, 9.201943e-01, 3.062116e-01, 1.808203e+00, 7.432251e-01
7.272727e-01, 4.220193e-01, 9.226719e-01, 3.051527e-01, 1.807694e+00, 7.432251e-01
7.373737e-01, 4.219478e-01, 9.228694e-01, 3.050802e-01, 1.807571e+00, 7.432251e-01
7.474747e-01, 4.207849e-01, 9.248244e-01, 3.042476e-01, 1.807619e+00, 7.432251e-01
7.575758e-01, 4.206837e-01, 9.250868e-01, 3.041449e-01, 1.807444e+00, 7.432251e-01
7.676768e-01, 4.196414e-01, 9.266364e-01, 3.034871e-01, 1.808014e+00, 7.432251e-01
7.777778e-01, 4.195052e-01, 9.269783e-01, 3.033487e-01, 1.807777e+00, 7.432251e-01
7.878788e-01, 4.185217e-01, 9.282327e-01, 3.028179e-01, 1.808854e+00, 7.432251e-01
7.979798e-01, 4.183458e-01, 9.286677e-01, 3.026388e-01, 1.808545e+00, 7.432251e-01
8.080808e-01, 4.173607e-01, 9.297248e-01, 3.021930e-01, 1.810143e+00, 7.432251e-01
8.181818e-01, 4.171415e-01, 9.302635e-01, 3.019692e-01, 1.809753e+00, 7.432251e-01
8.282828e-01, 4.160961e-01, 9.312059e-01, 3.015734e-01, 1.811921e+00, 7.432251e-01
8.383838e-01, 4.158320e-01, 9.318548e-01, 3.013029e-01, 1.811446e+00, 7.432251e-01
8.484848e-01, 4.146687e-01, 9.327472e-01, 3.009297e-01, 1.814277e+00, 7.432251e-01
8.585859e-01, 4.143599e-01, 9.335074e-01, 3.006125e-01, 1.813716e+00, 7.432251e-01
8.686869e-01, 4.130210e-01, 9.343968e-01, 3.002423e-01, 1.817355e+00, 7.432251e-01
8.787879e-01, 4.126682e-01, 9.352634e-01, 2.998810e-01, 1.816720e+00, 7.432251e-01
8.888889e-01, 4.110908e-01, 9.361794e-01, 2.995019e-01, 1.821385e+00, 7.432251e-01
8.989899e-01, 4.106861e-01, 9.371409e-01, 2.991016e-01, 1.820744e+00, 7.432251e-01
9.090909e-01, 4.087822e-01, 9.380977e-01, 2.987081e-01, 1.826817e+00, 7.432251e-01
9.191919e-01, 4.082621e-01, 9.391362e-01, 2.982767e-01, 1.826503e+00, 7.432251e-01
9.292929e-01, 4.058183e-01, 9.401344e-01, 2.978689e-01, 1.834990e+00, 7.432251e-01
