x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 8.530845e-01
1.010101e-02, 8.163848e-01, 2.116446e-01, 7.688795e-01, 2.354525e+00, 8.530845e-01
2.020202e-02, 7.325242e-01, 3.279118e-01, 6.647916e-01, 2.268838e+00, 8.530845e-01
3.030303e-02, 6.828194e-01, 4.033294e-01, 6.042739e-01, 2.212422e+00, 8.530845e-01
4.040404e-02, 6.596561e-01, 4.423696e-01, 5.752581e-01, 2.180144e+00, 8.530845e-01
5.050505e-02, 6.380558e-01, 4.783197e-01, 5.493491e-01, 2.152433e+00, 8.530845e-01
6.060606e-02, 6.312321e-01, 4.920315e-01, 5.400123e-01, 2.138723e+00, 8.530845e-01
7.070707e-02, 6.177110e-01, 5.153622e-01, 5.239623e-01, 2.120581e+00, 8.530845e-01
8.080808e-02, 6.161522e-01, 5.202576e-01, 5.208851e-01, 2.113460e+00, 8.530845e-01
9.090909e-02, 6.052443e-01, 5.394094e-01, 5.080657e-01, 2.098598e+00, 8.530845e-01
1.010101e-01, 6.054670e-01, 5.411714e-01, 5.071108e-01, 2.093883e+00, 8.530845e-01
1.111111e-01, 5.954835e-01, 5.588990e-01, 4.954959e-01, 2.080225e+00, 8.530845e-01
1.212121e-01, 5.962900e-01, 5.595400e-01, 4.952712e-01, 2.076469e+00, 8.530845e-01
1.313131e-01, 5.866892e-01, 5.767485e-01, 4.842136e-01, 2.063331e+00, 8.530845e-01
1.414141e-01, 5.876489e-01, 5.769893e-01, 4.842354e-01, 2.060054e+00, 8.530845e-01
1.515152e-01, 5.782590e-01, 5.939709e-01, 4.735271e-01, 2.047210e+00, 8.530845e-01
1.616162e-01, 5.792119e-01, 5.940711e-01, 4.736257e-01, 2.044268e+00, 8.530845e-01
1.717172e-01, 5.699832e-01, 6.109122e-01, 4.632019e-01, 2.031647e+00, 8.530845e-01
1.818182e-01, 5.708678e-01, 6.109657e-01, 4.633182e-01, 2.029008e+00, 8.530845e-01
1.919192e-01, 5.617921e-01, 6.276829e-01, 4.531611e-01, 2.016588e+00, 8.530845e-01
2.020202e-01, 5.625853e-01, 6.277237e-01, 4.532752e-01, 2.014251e+00, 8.530845e-01
2.121212e-01, 5.536681e-01, 6.443090e-01, 4.433829e-01, 2.002025e+00, 8.530845e-01
2.222222e-01, 5.543632e-01, 6.443494e-01, 4.434887e-01, 1.999992e+00, 8.530845e-01
2.323232e-01, 5.456151e-01, 6.607848e-01, 4.338648e-01, 1.987962e+00, 8.530845e-01
2.424242e-01, 5.462132e-01, 6.608292e-01, 4.339614e-01, 1.986227e+00, 8.530845e-01
2.525253e-01, 5.376467e-01, 6.770922e-01, 4.246117e-01, 1.974399e+00, 8.530845e-01
2.626263e-01, 5.381537e-01, 6.771419e-01, 4.246997e-01, 1.972948e+00, 8.530845e-01
2.727273e-01, 5.297819e-01, 6.932066e-01, 4.156309e-01, 1.961330e+00, 8.530845e-01
2.828283e-01, 5.302059e-01, 6.932621e-01, 4.157118e-01, 1.960143e+00, 8.530845e-01
