x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 1.126836e+00
1.010101e-02, 7.987472e-01, 2.302869e-01, 7.498310e-01, 2.346897e+00, 1.126836e+00
2.020202e-02, 6.995689e-01, 3.684091e-01, 6.297006e-01, 2.250317e+00, 1.126836e+00
3.030303e-02, 6.469414e-01, 4.516735e-01, 5.664464e-01, 2.188940e+00, 1.126836e+00
4.040404e-02, 6.115242e-01, 5.111386e-01, 5.247568e-01, 2.145282e+00, 1.126836e+00
5.050505e-02, 5.928517e-01, 5.452981e-01, 5.022869e-01, 2.118097e+00, 1.126836e+00
6.060606e-02, 5.753807e-01, 5.768838e-01, 4.820750e-01, 2.094592e+00, 1.126836e+00
7.070707e-02, 5.682173e-01, 5.915993e-01, 4.730911e-01, 2.081471e+00, 1.126836e+00
8.080808e-02, 5.571446e-01, 6.122629e-01, 4.604473e-01, 2.066103e+00, 1.126836e+00
9.090909e-02, 5.545513e-01, 6.187140e-01, 4.567251e-01, 2.058985e+00, 1.126836e+00
1.010101e-01, 5.460202e-01, 6.348880e-01, 4.470862e-01, 2.047022e+00, 1.126836e+00
1.111111e-01, 5.453742e-01, 6.377154e-01, 4.455662e-01, 2.042479e+00, 1.126836e+00
1.212121e-01, 5.379277e-01, 6.519785e-01, 4.372272e-01, 2.031998e+00, 1.126836e+00
1.313131e-01, 5.381414e-01, 6.531958e-01, 4.366555e-01, 2.028535e+00, 1.126836e+00
1.414141e-01, 5.311991e-01, 6.666042e-01, 4.289421e-01, 2.018744e+00, 1.126836e+00
1.515152e-01, 5.318009e-01, 6.671031e-01, 4.287814e-01, 2.015704e+00, 1.126836e+00
1.616162e-01, 5.251275e-01, 6.800901e-01, 4.214211e-01, 2.006280e+00, 1.126836e+00
1.717172e-01, 5.259071e-01, 6.802690e-01, 4.214364e-01, 2.003379e+00, 1.126836e+00
1.818182e-01, 5.194077e-01, 6.930085e-01, 4.143193e-01, 1.994191e+00, 1.126836e+00
1.919192e-01, 5.202684e-01, 6.930465e-01, 4.144069e-01, 1.991313e+00, 1.126836e+00
2.020202e-01, 5.139067e-01, 7.056032e-01, 4.074898e-01, 1.982314e+00, 1.126836e+00
2.121212e-01, 5.148018e-01, 7.055810e-01, 4.076037e-01, 1.979421e+00, 1.126836e+00
2.222222e-01, 5.085660e-01, 7.179731e-01, 4.008711e-01, 1.970595e+00, 1.126836e+00
2.323232e-01, 5.094706e-01, 7.179270e-01, 4.009910e-01, 1.967685e+00, 1.126836e+00
2.424242e-01, 5.033597e-01, 7.301524e-01, 3.944393e-01, 1.959033e+00, 1.126836e+00
2.525253e-01, 5.042587e-01, 7.300990e-01, 3.945561e-01, 1.956120e+00, 1.126836e+00
2.626263e-01, 4.982765e-01, 7.421460e-01, 3.881867e-01, 1.947647e+00, 1.126836e+00
2.727273e-01, 4.991590e-01, 7.420928e-01, 3.882967e-01, 1.944754e+00, 1.126836e+00
2.828283e-01, 4.933122e-01, 7.539450e-01, 3.821135e-01, 1.936469e+00, 1.126836e+00
2.929293e-01, 4.941693e-01, 7.538954e-01, 3.822150e-01, 1.933624e+00, 1.126836e+00
3.030303e-01, 4.884657e-01, 7.655333e-01, 3.762231e-01, 1.925535e+00, 1.126836e+00
3.131313e-01, 4.892900e-01, 7.654890e-01, 3.763157e-01, 1.922764e+00, 1.126836e+00
3.232323e-01, 4.837385e-01, 7.768908e-01, 3.705211e-01, 1.914883e+00, 1.126836e+00
3.333333e-01, 4.845236e-01, 7.768526e-01, 3.706049e-01, 1.912213e+00, 1.126836e+00
3.434343e-01, 4.791339e-01, 7.879947e-01, 3.650139e-01, 1.904550e+00, 1.126836e+00
3.535354e-01, 4.798744e-01, 7.879630e-01, 3.650892e-01, 1.902004e+00, 1.126836e+00
3.636364e-01, 4.746567e-01, 7.988200e-01, 3.597087e-01, 1.894573e+00, 1.126836e+00
