x, rho, u, p, e, tcurr
0.000000e+00, 1.000000e+00, 0.000000e+00, 1.000000e+00, 2.500000e+00, 9.224432e-01
1.010101e-02, 8.115117e-01, 2.168452e-01, 7.635601e-01, 2.352277e+00, 9.224432e-01
2.020202e-02, 7.193130e-01, 3.441667e-01, 6.505690e-01, 2.261078e+00, 9.224432e-01
3.030303e-02, 6.731724e-01, 4.162350e-01, 5.939970e-01, 2.205962e+00, 9.224432e-01
4.040404e-02, 6.407093e-01, 4.691631e-01, 5.551409e-01, 2.166118e+00, 9.224432e-01
5.050505e-02, 6.262474e-01, 4.954837e-01, 5.369464e-01, 2.143508e+00, 9.224432e-01
6.060606e-02, 6.096216e-01, 5.243119e-01, 5.173121e-01, 2.121448e+00, 9.224432e-01
7.070707e-02, 6.051301e-01, 5.342323e-01, 5.109385e-01, 2.110862e+00, 9.224432e-01
8.080808e-02, 5.936291e-01, 5.547060e-01, 4.974972e-01, 2.095152e+00, 9.224432e-01
9.090909e-02, 5.926750e-01, 5.584829e-01, 4.952591e-01, 2.089084e+00, 9.224432e-01
1.010101e-01, 5.829945e-01, 5.759649e-01, 4.840530e-01, 2.075718e+00, 9.224432e-01
1.111111e-01, 5.833428e-01, 5.774024e-01, 4.833275e-01, 2.071370e+00, 9.224432e-01
1.212121e-01, 5.743714e-01, 5.937717e-01, 4.730378e-01, 2.058937e+00, 9.224432e-01
1.313131e-01, 5.751907e-01, 5.943138e-01, 4.728701e-01, 2.055275e+00, 9.224432e-01
1.414141e-01, 5.665445e-01, 6.102312e-01, 4.630432e-01, 2.043278e+00, 9.224432e-01
1.515152e-01, 5.675126e-01, 6.104318e-01, 4.630769e-01, 2.039941e+00, 9.224432e-01
1.616162e-01, 5.590605e-01, 6.261242e-01, 4.535565e-01, 2.028208e+00, 9.224432e-01
1.717172e-01, 5.600467e-01, 6.261969e-01, 4.536574e-01, 2.025087e+00, 9.224432e-01
1.818182e-01, 5.517476e-01, 6.417354e-01, 4.443912e-01, 2.013562e+00, 9.224432e-01
1.919192e-01, 5.526955e-01, 6.417626e-01, 4.445089e-01, 2.010641e+00, 9.224432e-01
2.020202e-01, 5.445409e-01, 6.571614e-01, 4.354819e-01, 1.999307e+00, 9.224432e-01
2.121212e-01, 5.454244e-01, 6.571751e-01, 4.355979e-01, 1.996600e+00, 9.224432e-01
2.222222e-01, 5.374181e-01, 6.724266e-01, 4.268081e-01, 1.985457e+00, 9.224432e-01
2.323232e-01, 5.382244e-01, 6.724392e-01, 4.269161e-01, 1.982984e+00, 9.224432e-01
2.424242e-01, 5.303748e-01, 6.875270e-01, 4.183667e-01, 1.972033e+00, 9.224432e-01
2.525253e-01, 5.310983e-01, 6.875433e-01, 4.184651e-01, 1.969810e+00, 9.224432e-01
2.626263e-01, 5.234163e-01, 7.024461e-01, 4.101615e-01, 1.959059e+00, 9.224432e-01
2.727273e-01, 5.240558e-01, 7.024678e-01, 4.102506e-01, 1.957094e+00, 9.224432e-01
2.828283e-01, 5.165531e-01, 7.171612e-01, 4.021990e-01, 1.946552e+00, 9.224432e-01
2.929293e-01, 5.171107e-01, 7.171891e-01, 4.022798e-01, 1.944844e+00, 9.224432e-01
3.030303e-01, 5.097996e-01, 7.316459e-01, 3.944874e-01, 1.934522e+00, 9.224432e-01
3.131313e-01, 5.102796e-01, 7.316799e-01, 3.945611e-01, 1.933064e+00, 9.224432e-01
3.232323e-01, 5.031730e-01, 7.458702e-01, 3.870359e-01, 1.922976e+00, 9.224432e-01
3.333333e-01, 5.035814e-01, 7.459104e-01, 3.871036e-01, 1.921753e+00, 9.224432e-01
3.434343e-01, 4.966926e-01, 7.598013e-01, 3.798540e-01, 1.911917e+00, 9.224432e-01
3.535354e-01, 4.970366e-01, 7.598476e-01, 3.799169e-01, 1.910910e+00, 9.224432e-01
3.636364e-01, 4.903791e-01, 7.734037e-01, 3.729521e-01, 1.901346e+00, 9.224432e-01
3.737374e-01, 4.906664e-01, 7.734560e-01, 3.730113e-01, 1.900534e+00, 9.224432e-01
3.838384e-01, 4.842540e-01, 7.866389e-01, 3.663410e-01, 1.891265e+00, 9.224432e-01
3.939394e-01, 4.844925e-01, 7.866969e-01, 3.663972e-01, 1.890624e+00, 9.224432e-01
4.040404e-01, 4.783395e-01, 7.994659e-01, 3.600318e-01, 1.881675e+00, 9.224432e-01
4.141414e-01, 4.785368e-01, 7.995296e-01, 3.600858e-01, 1.881182e+00, 9.224432e-01
4.242424e-01, 4.726572e-01, 8.118415e-01, 3.540359e-01, 1.872583e+00, 9.224432e-01
4.343434e-01, 4.728204e-01, 8.119108e-01, 3.540882e-01, 1.872213e+00, 9.224432e-01
4.444444e-01, 4.672285e-01, 8.237210e-01, 3.483644e-01, 1.863994e+00, 9.224432e-01
4.545455e-01, 4.673640e-01, 8.237960e-01, 3.484155e-01, 1.863727e+00, 9.224432e-01
4.646465e-01, 4.620737e-01, 8.350591e-01, 3.430284e-01, 1.855918e+00, 9.224432e-01
4.747475e-01, 4.621869e-01, 8.351397e-01, 3.430783e-01, 1.855734e+00, 9.224432e-01
4.848485e-01, 4.572113e-01, 8.458106e-01, 3.380379e-01, 1.848368e+00, 9.224432e-01
4.949495e-01, 4.573068e-01, 8.458973e-01, 3.380868e-01, 1.848249e+00, 9.224432e-01
5.050505e-01, 4.526579e-01, 8.559327e-01, 3.334017e-01, 1.841356e+00, 9.224432e-01
5.151515e-01, 4.527393e-01, 8.560259e-01, 3.334495e-01, 1.841289e+00, 9.224432e-01
5.252525e-01, 4.484272e-01, 8.653860e-01, 3.291269e-01, 1.834896e+00, 9.224432e-01
5.353535e-01, 4.484973e-01, 8.654867e-01, 3.291731e-01, 1.834867e+00, 9.224432e-01
5.454545e-01, 4.445295e-01, 8.741374e-01, 3.252178e-01, 1.829000e+00, 9.224432e-01
5.555556e-01, 4.445901e-01, 8.742469e-01, 3.252616e-01, 1.828997e+00, 9.224432e-01
