0.000000 -1.000000 -1.000000
0.052632 -1.000001 -1.000000
0.105263 -1.000000 -1.000000
0.157895 -0.999993 -1.000000
0.210526 -0.999859 -1.000000
0.263158 -0.998307 -0.999972
0.315789 -0.986759 -0.998872
0.368421 -0.928699 -0.979982
0.421053 -0.731138 -0.837167
0.473684 -0.293279 -0.358213
0.526316 0.293279 0.358213
0.578947 0.731138 0.837167
0.631579 0.928699 0.979982
0.684211 0.986759 0.998872
0.736842 0.998307 0.999972
0.789474 0.999859 1.000000
0.842105 0.999993 1.000000
0.894737 1.000000 1.000000
0.947368 1.000001 1.000000
1.000000 1.000000 1.000000
