0.000000 -1.000000 -1.000000
0.052632 -1.000000 -1.000000
0.105263 -0.999999 -1.000000
0.157895 -0.999995 -1.000000
0.210526 -0.999962 -1.000000
0.263158 -0.999592 -1.000000
0.315789 -0.995718 -0.999996
0.368421 -0.965941 -0.998996
0.421053 -0.815180 -0.951582
0.473684 -0.357101 -0.489394
0.526316 0.357101 0.489394
0.578947 0.815180 0.951582
0.631579 0.965941 0.998996
0.684211 0.995718 0.999996
0.736842 0.999592 1.000000
0.789474 0.999962 1.000000
0.842105 0.999995 1.000000
0.894737 0.999999 1.000000
0.947368 1.000000 1.000000
1.000000 1.000000 1.000000
