0.000000 -1.000000 -0.736448
0.016129 4093332218.449227 -0.720733
0.032258 34353976658.839043 -0.704394
0.048387 -70053876078.918304 -0.687427
0.064516 105115608575.426971 -0.669830
0.080645 -139014133269.442200 -0.651604
0.096774 171384484946.325287 -0.632752
0.112903 -201870289055.778534 -0.613277
0.129032 230136351284.968628 -0.593184
0.145161 -255871859831.125244 -0.572481
0.161290 278793829991.101624 -0.551176
0.177419 -298650214349.917725 -0.529283
0.193548 315222674327.767700 -0.506812
0.209677 -328328981023.806824 -0.483779
0.225806 337825018965.035034 -0.460200
0.241935 -343606370803.712585 -0.436094
0.258065 345609465460.838379 -0.411482
0.274194 -343812277164.314148 -0.386384
0.290323 338234567625.816406 -0.360825
0.306452 -328937668758.717651 -0.334831
0.322581 316023808265.076294 -0.308427
0.338710 -299634985564.482056 -0.281643
0.354839 279951410372.035583 -0.254509
0.370968 -257189521143.378174 -0.227055
0.387097 231599605131.203491 -0.199314
0.403226 -203463046263.167816 -0.171319
0.419355 173089231067.110046 -0.143105
0.435484 -140812146697.585205 -0.114707
0.451613 106986708443.775909 -0.086160
0.467742 -71984857124.531525 -0.057503
0.483871 36191469263.982941 -0.028770
0.500000 -125033.926312 0.000000
0.516129 -36191219512.434219 0.028770
0.532258 71984608321.327988 0.057503
0.548387 -106986461219.257935 0.086160
0.564516 140811901679.252380 0.114707
0.580645 -173088988878.472412 0.143105
0.596774 203462807522.585938 0.171319
0.612903 -231599370450.713196 0.199314
0.629032 257189291127.498413 0.227055
0.645161 -279951185616.556885 0.254509
0.661290 299634766655.233765 0.281643
0.677419 -316023595776.672058 0.308427
0.693548 328937463253.278870 0.334831
0.709677 -338234369651.670898 0.360825
0.725806 343812087254.678467 0.386384
0.741935 -345609284132.473511 0.411482
0.758065 343606198555.567993 0.436094
0.774194 -337824856276.874268 0.460200
0.790323 328328828354.823914 0.483779
0.806452 -315222532115.197205 0.506812
0.822581 298650083007.642883 0.529283
0.838710 -278793709908.268616 0.551176
0.854839 255871751370.766510 0.572481
0.870968 -230136254782.646484 0.593184
0.887097 201870204818.254639 0.613277
0.903226 -171384413250.262207 0.632752
0.919355 139014074360.155579 0.651604
0.935484 -105115562665.591599 0.669830
0.951613 70053843349.043655 0.687427
0.967742 -34353957227.176342 0.704394
0.983871 -4093337776.024989 0.720733
1.000000 1.000000 0.736448
