0.000000 -1.000000 -0.788700
0.016129 886158.155997 -0.773597
0.032258 7437237.934335 -0.757739
0.048387 -15165855.477496 -0.741116
0.064516 22756313.783614 -0.723718
0.080645 -30094954.811412 -0.705540
0.096774 37102760.942470 -0.686577
0.112903 -43702587.934811 -0.666827
0.129032 49821863.667538 -0.646291
0.145161 -55393307.179297 -0.624973
0.161290 60355649.564987 -0.602879
0.177419 -64654331.137202 -0.580018
0.193548 68242078.575592 -0.556400
0.209677 -71079446.556070 -0.532043
0.225806 73135230.666601 -0.506961
0.241935 -74386830.353185 -0.481177
0.258065 74820478.622990 -0.454714
0.274194 -74431411.225697 -0.427597
0.290323 73223902.273306 -0.399856
0.306452 -71211232.984833 -0.371523
0.322581 68415530.955475 -0.342631
0.338710 -64867540.493765 -0.313218
0.354839 60606271.975862 -0.283323
0.370968 -55678584.416389 -0.252987
0.387097 50138659.764659 -0.222254
0.403226 -44047416.495796 -0.191170
0.419355 37471831.475255 -0.159781
0.435484 -30484210.678193 -0.128135
0.451613 23161388.025868 -0.096283
0.467742 -15583885.517363 -0.064276
0.483871 7835023.929042 -0.032164
0.500000 -9.402711 0.000000
0.516129 -7835005.143533 0.032164
0.532258 15583866.791600 0.064276
0.548387 -23161369.399717 0.096283
0.564516 30484192.191564 0.128135
0.580645 -37471813.168122 0.159781
0.596774 44047398.408198 0.191170
0.612903 -50138641.936710 0.222254
0.629032 55678566.888269 0.252987
0.645161 -60606254.787805 0.283323
0.661290 64867523.686034 0.313218
0.677419 -68415514.568330 0.342631
0.693548 71211217.058486 0.371523
0.709677 -73223886.847861 0.399856
0.725806 74431396.341087 0.427597
0.741935 -74820464.318888 0.454714
0.758065 74386816.668916 0.481177
0.774194 -73135217.641030 0.506961
0.790323 71079434.227486 0.532043
0.806452 -68242066.981574 0.556400
0.822581 64654320.314479 0.580018
0.838710 -60355639.549285 0.602879
0.854839 55393298.005173 0.624973
0.870968 -49821855.368213 0.646291
0.887097 43702580.541990 0.666827
0.903226 -37102754.486160 0.686577
0.919355 30094949.319730 0.705540
0.935484 -22756309.282605 0.723718
0.951613 15165851.990869 0.741116
0.967742 -7437235.484537 0.757739
0.983871 -886159.570603 0.773597
1.000000 1.000000 0.788700
